SN505,SN508,SN515,SN517,SN521,SN528,SN529,SN531,SN534,SN553,SN575,SN598,SN579,SN601,SN655,SN667,SN674,SN677,SN683,SN735,SN747,SN753,SN756,SN758,SN767,SN787,SN788,SN799,SN804,SN810,SN812,SN820,GeneID,Drug
0.661010607,3.656108668,0,0,0.726463494,0.485629137,2.126753759,0.718168532,1.413613267,0,0,-0.337693819,0.336254402,0.251977909,0.457142102,0.254406276,0,-0.392514128,-0.12582218,0.446269986,0.331554673,0,1.058854876,-1.276855769,0,0.377680301,1.087934693,0.442373446,1.851880309,0.19807486,0.380044127,0,ENSG00000131747,MITOXANTRONE
0.514208359,0.472930523,0.006838249,0.217895764,-0.469759347,0,0,0.781368921,0,0,0,0,0,0.04931429,0,1.028416717,0,0.514208359,0,0,0,0,0,0,0.072953732,0.061694212,0,0,0,0,0,0,ENSG00000165995,TERODILINE
-0.26833581,0,0,0,0,0,1.980385716,0,0.232221983,0,0,0,-0.516459328,0,0,0.048881944,0,1.296159072,0,0.860700748,0.297528085,0.135097962,0,3.282695166,0.076595889,0.230047298,-0.037418593,0.445476885,-0.394505132,0,0,1.00333591,ENSG00000075461,TERODILINE
0,0,0,0,0,0.848001844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000196557,TERODILINE
0,0,-0.370641436,0,0,0.347885157,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25762762,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000006283,TERODILINE
0,0.131403668,0,0,0.033266095,0.083508688,0,0.915640377,-0.07765813,0,0.134357613,0,0.751876616,0,0,1.195686715,0.050119779,0.087147056,0,0.497981929,0.213556252,0,0.030127235,2.30186084,1.097385687,0,0,0.361756052,0,0,0,0,ENSG00000067191,TERODILINE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98857364,0,0,0,0,0,0,0,0,0,0.279271769,0,0,0,0,0,0,ENSG00000180720,TERODILINE
-0.033500324,0,0,0,0,0,3.395794435,0.059126305,0,0,0,0,0,0,0,0.224430501,0,0,0,1.00308956,-0.079210762,0,0.478485036,0,0.671970941,0.598508774,0,0,0,0,0,0,ENSG00000167535,TERODILINE
-0.466354321,4.236786453,0,0,0.466354321,0.466354321,0,-0.236351252,0,0.276306597,0,0,1.893615427,0,0.466354321,0,-0.234070556,-0.466354321,0.466354321,0,0,0,0.466354321,0,-0.011737756,0,0,0,0.1920706,0.466354321,0.466354321,0.254515239,ENSG00000166862,TERODILINE
0.108926987,1.163935915,-0.00808637,0,0,0,0,0,0.765839132,0,0,-0.476305936,0,0,0,0,0.243301329,0,1.011456545,0,0,-0.05298992,0.863135713,0.793843228,0,0.401837784,0,0,0,0,0,0,ENSG00000197635,GOSOGLIPTIN
0,0,0,0,0,0.262320534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909443704,0,2.2781779,0,0,0,0,0,0,0.894839313,0,0,0,ENSG00000151617,ZIBOTENTAN
0.227102777,-0.481956298,0,0,0,0,0,0,0.151712337,0,0,0,0,0,0,0,0.392973568,0,0.263919612,0,0,0.160499748,0.756480614,-0.710559598,0,0.577621204,0,0,0,0,0,0,ENSG00000118432,NABILONE
0,0,0,0,0,0,0.000771382,0,0,0,0.809048655,0,0,0,0,0.229491099,0,-0.361771879,0.120166864,0,0,0,0,0.658620081,-1.093977704,0,0,0.349238566,-0.121243667,0,0,0,ENSG00000104368,AMINOCAPROIC ACID
-0.127247071,0.707970711,0.997576279,0.195459161,0.002389491,0.028198348,0.603338373,-0.004589255,0.213433515,-0.114464025,-0.009018594,-0.948103158,0,-0.067750447,0.039022433,0.285973769,0.259049951,-0.775720766,0.594633335,0,0.011278197,1.103693343,0.546431444,1.508345934,0,0,0.208386246,0.02856385,0.02060627,0.012113677,0,0.834691412,ENSG00000196639,EMEDASTINE
0,0,0.936950127,0,0,0,0,0.497843858,0.284271549,0.284271549,0,0,0,0,0,0,0,0,0.202963601,0,0.568543098,0,0.20016462,-0.284271549,0.284271549,0,0.232508898,0,0,0,0,0,ENSG00000170214,CARVEDILOL
0,0.229005484,-0.060879783,-0.214685196,0,0,-0.728981326,0.093040242,-0.235742715,0.690222672,0.010220378,-0.485987551,1.478078279,0.165559097,0.106376483,0,0.624841137,0,0.624841137,0.604964308,0.312420568,1.145931642,0.227547699,-0.59012774,0.763694723,-0.415978817,0.798408119,-1.147273125,1.583899896,-0.207755081,-3.102054246,0.034713396,ENSG00000111321,HCBE-11
0,0,0,0,0,0,0,0,0,0.483980061,0,0,0,0,0,0,0,0,0,0,0,0,0,1.968323667,0,0,0,0,0,0,0,0,ENSG00000140443,BMS-754807
-0.876392523,0.5862587,0,0,0,-0.129839388,1.314588785,-0.056023349,0,0,0,0,0.989075617,0,0.086192773,0,0,-1.314588785,0,0,0,0,0,1.314588785,0.948745606,0,0,0,0,0,0,0.828636124,ENSG00000171105,BMS-754807
0.429147217,0,0.90472834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831581912,0,1.537801933,0,0,0,0,0,0,0.13217466,0,ENSG00000142166,PEGINTERFERON BETA-1A
0.075932373,0,0,0,-0.069081818,0,0,0,0,0.221293818,0,0.950122319,0,0,0,0,0,-0.177073425,-0.123550875,0,0,0,0,2.850366958,0,0,0.492277388,0,0,0.1989604,0,0,ENSG00000159110,PEGINTERFERON BETA-1A
-0.127247071,0.707970711,0.997576279,0.195459161,0.002389491,0.028198348,0.603338373,-0.004589255,0.213433515,-0.114464025,-0.009018594,-0.948103158,0,-0.067750447,0.039022433,0.285973769,0.259049951,-0.775720766,0.594633335,0,0.011278197,1.103693343,0.546431444,1.508345934,0,0,0.208386246,0.02856385,0.02060627,0.012113677,0,0.834691412,ENSG00000196639,BUCLIZINE
-0.127247071,0.707970711,0.997576279,0.195459161,0.002389491,0.028198348,0.603338373,-0.004589255,0.213433515,-0.114464025,-0.009018594,-0.948103158,0,-0.067750447,0.039022433,0.285973769,0.259049951,-0.775720766,0.594633335,0,0.011278197,1.103693343,0.546431444,1.508345934,0,0,0.208386246,0.02856385,0.02060627,0.012113677,0,0.834691412,ENSG00000196639,PHENIRAMINE
0.266370708,0,0,0,-0.002657391,0,0,0.24913066,0.642584082,0.478159995,0,0.20902517,0.04010027,0.122393839,0,-0.029709054,0.968749406,0.266370708,0,0.35733318,0.190668657,1.373759746,0.552606236,0,0,0.766886935,0.055046928,0.131289306,1.188917176,0.955191517,-0.4658988,-0.158113361,ENSG00000182326,HUMAN C1-ESTERASE INHIBITOR
0,0.197069689,0.476865255,0,0.10703119,0.476865255,0,0.288259457,0.325064683,0.238432628,0.357648941,0,0,0,-0.027767837,0,0.202777377,0,0,0.476865255,0,0.156856173,0,-0.238432628,0.237065346,0,0.394066165,0,1.142081591,0,0,1.572706777,ENSG00000128052,SORAFENIB
0.099040688,-0.037984617,0.73999606,0.106000481,-0.024530727,0.000355219,-0.67077533,0.398289465,0.02452627,0.007850924,0.036902703,0.674481226,-0.011757382,0,0,-0.177472257,0,0,0.02804226,0,0,0.085305343,0,2.023443677,0,0,0,0,-0.030358315,0.023864546,0,-0.183140035,ENSG00000157764,SORAFENIB
0.703879756,0,0,0,0,0,2.055607581,0.113996866,0.042587581,-0.060550575,0,-0.029134218,0,0,0,0.209640283,0,0.220560091,0,0.047674298,0,0,0.002329341,4.385199172,0.058465017,0,0.03519732,0,0.163668295,0,0,0,ENSG00000132155,SORAFENIB
0,0.269049931,-0.042355602,0.661303383,0.552195366,-0.273601611,0,0.033905987,-0.068823166,0.467445961,0.063284918,0.696643428,0.089597261,0,0.165425565,0,0.01530106,-0.108790195,0,0.053322474,-0.086744489,0.057193386,-0.036288313,0,0.020589675,0.309526067,0.197073754,0,0.010467543,0.376589833,0,0.685393728,ENSG00000113721,SORAFENIB
0,0,0.37856418,0,0,0.598682953,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60520734,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000157404,SORAFENIB
0,0,0,0,0,0,0,0,0,0.283074827,0,0,0,1.290735306,0,0.548164241,0,0.548164241,0.102533086,0,0,0,0,0,0,0,0,0,0,0.384955784,0,0.423491438,ENSG00000154188,TREBANANIB
-0.469842476,0.138692029,0,0,0,0.031496274,0.117460619,-0.018009875,0.469842476,-0.134463036,0.016243922,-0.587303095,-0.100246899,-0.014145772,0,-0.03915354,-0.172081928,0.03915354,0.013056942,0.078307079,0.169778991,1.593091,0.382445165,0,0.042062612,0,0.03915354,-0.085152051,0,-0.036539346,-0.025474082,0.549097439,ENSG00000091879,TREBANANIB
-0.876392523,0.5862587,0,0,0,-0.129839388,1.314588785,-0.056023349,0,0,0,0,0.989075617,0,0.086192773,0,0,-1.314588785,0,0,0,0,0,1.314588785,0.948745606,0,0,0,0,0,0,0.828636124,ENSG00000171105,INSULIN ZINC SUSP RECOMBINANT HUMAN
0,0.290922412,0.061246824,0.137805353,0,-0.030623412,-0.244987295,0.203468022,0.027335121,0.275610706,-0.00945076,-0.214363883,4.601886656,-0.055547547,0.33685753,0,0.229675589,0,0.050675012,-0.135419784,0.019107655,-0.33685753,0.290922412,-0.168428765,0.321545824,0.091870235,0.290922412,0.244987295,2.682994968,-0.244987295,0.227710888,0.030623412,ENSG00000282608,ADENOSINE
-0.265937043,0.457581287,0.608388763,0.46897953,-0.127181395,0.045871448,0,0,0.659232541,0,0,-0.509677441,0,0.328846419,0,0,0,0.311976933,0,-0.331555941,0,0,0,2.838699495,0,0,0,0,0,-0.437650748,0.300976096,0.1323932,ENSG00000163485,ADENOSINE
0,0.221910214,0,0,0,0,-0.536681242,0.640716165,-0.257907215,0,0,0,0,0,-0.711932046,0,0,0,0,0,0,0.593565668,0,0,-0.013475639,0,0.273642876,0.059481539,1.448584441,0,-0.622880875,0.204610046,ENSG00000170425,ADENOSINE
-0.062272084,0.084667915,0.015172212,-0.023560579,-0.00214952,0.070342497,0.052065896,-0.005659588,0.034638604,-0.004547007,-0.082485286,-0.09321815,0,-0.00448087,0.016339196,0.291469511,0.037776244,0.013196297,0.069034012,-0.006439194,0.036553611,0.149690785,0.106713616,1.651752445,-0.013394474,0,0.061411541,0.011561987,-0.000893976,0.187661694,-0.027884075,0.415345448,ENSG00000113580,PREDNISOLONE PHOSPHORIC ACID
0,0.419171299,0.098628541,0.246571352,0,-0.024657135,-0.419171299,-0.484864287,-0.437343381,0.419171299,0.073971406,-0.320542758,4.63732294,-0.230161353,0.419171299,0,0.345199893,0,-0.116423939,0.107608727,0.011346842,-0.419171299,0.185060716,-0.345199893,0.394514164,0.197257082,0.269392384,-1.257225316,1.941625823,-0.320542758,0.114575722,0.039250819,ENSG00000010671,IBRUTINIB
0,0,0.417094525,0,0.139858802,0,0,0.162969113,0.069929401,0.103092063,0,0,0,0.555893279,0.069929401,0,-0.028189251,0,0,0.209788203,0.110322076,0.191945387,0.15175575,0,0.629364609,0.139858802,0.209788203,0,0.652684708,-0.340371887,0,0.069929401,ENSG00000125726,VORSETUZUMAB MAFODOTIN
1.402431183,0.283928752,0,0,0.288033258,-0.867719593,0,0.47580537,0,0.891785774,0,0,-0.026203708,0,-0.545301266,0,0.480503803,2.207785826,-1.041148888,0,0,0,1.155195809,0,1.546551451,0,0,0,0.105291197,0.006212032,1.186029185,-0.391073467,ENSG00000136531,PRIMIDONE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980801182,0,0,0,0,ENSG00000163288,PRIMIDONE
-1.779576922,1.251451807,0,0,-0.018469261,0.286540103,0,0.061414986,0,0.809459817,0,0,1.124375274,0,-0.580166741,0,0.686576124,-1.779576922,-0.114542378,0,0,0,-0.301533684,0,-1.137965865,0,0,0,0.514591564,0.233318914,0.982740158,0.174949224,ENSG00000196876,PRIMIDONE
2.311430615,1.929282242,0,0,-0.370244191,0.805159029,0,0.19133863,0,0.723884791,0,0,-1.01897853,0,1.048188516,0,-1.048188516,-1.048188516,-0.242460237,0,0,0,0.705001913,0,0.556118693,0,0,0,1.200155988,-0.146211699,-0.300705308,0.173590646,ENSG00000166206,PRIMIDONE
0,0,0,0,0,0,0,0,0,0,0,-0.811103765,0,-0.369191504,0,0,0,0,0,0,0,0,0,0.811103765,0,0,0,0,0,0,0,0,ENSG00000183873,PRIMIDONE
-0.949584083,2.332305602,0,0,0.366058028,-0.068607696,0.395230967,0,1.372286963,0,0,0,0.631878959,0.392322466,0.222526276,0.286215711,0,1.494893064,-0.761045967,0,0,-0.526865322,0.248144091,0,0,0,0,0,0,0,0,0.395777429,ENSG00000153253,PRIMIDONE
0.866655573,0,0.181869426,0,0,0.291170999,1.224297881,0.299691699,0,0,0,0,0,0,0,0,0,-1.224297881,0,0,0,0,0,1.224297881,0,0,0,0,0,0,0,0.104811924,ENSG00000175054,CERALASERTIB
-0.062272084,0.084667915,0.015172212,-0.023560579,-0.00214952,0.070342497,0.052065896,-0.005659588,0.034638604,-0.004547007,-0.082485286,-0.09321815,0,-0.00448087,0.016339196,0.291469511,0.037776244,0.013196297,0.069034012,-0.006439194,0.036553611,0.149690785,0.106713616,1.651752445,-0.013394474,0,0.061411541,0.011561987,-0.000893976,0.187661694,-0.027884075,0.415345448,ENSG00000113580,PREDNISOLONE TEBUTATE
-0.837824887,0.700913208,0,0,0,0,0.837824887,0,0.185524072,0.348830174,0,0,0,0,0,0.372017693,0,0.14088131,0,0,0.177224057,0,0.432419719,0,0,0,0.358237326,0.148874022,-0.054167649,0,0,0,ENSG00000171094,ALECTINIB
-0.265937043,0.457581287,0.608388763,0.46897953,-0.127181395,0.045871448,0,0,0.659232541,0,0,-0.509677441,0,0.328846419,0,0,0,0.311976933,0,-0.331555941,0,0,0,2.838699495,0,0,0,0,0,-0.437650748,0.300976096,0.1323932,ENSG00000163485,TONAPOFYLLINE
0,0,0.156519305,0,0,0,0.59464591,0.232399376,0.110020949,0,-0.11641416,0,-0.062365629,0.858733882,0.032054238,0,0,0,0,-0.074997457,0.224794283,1.030428542,0,0,0.222408912,0,0.193990526,0,0.735815975,0.014545206,0,0,ENSG00000115884,INDATUXIMAB RAVTANSINE
0,0,0.37856418,0,0,0.598682953,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60520734,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000157404,MOTESANIB
-0.204533164,-0.11404382,-0.026578477,0,0.055141596,0,1.349109011,0,0,-0.087088575,0.215991205,0.06478126,0.412541367,0.104001602,-0.027879034,-0.268907082,0,1.489471334,-0.22503166,-0.151836267,0,0,-0.016596016,0.543018587,0,0.184717723,0,0,0,0.088704385,-0.007629075,0.005960231,ENSG00000134853,MOTESANIB
0,0.197069689,0.476865255,0,0.10703119,0.476865255,0,0.288259457,0.325064683,0.238432628,0.357648941,0,0,0,-0.027767837,0,0.202777377,0,0,0.476865255,0,0.156856173,0,-0.238432628,0.237065346,0,0.394066165,0,1.142081591,0,0,1.572706777,ENSG00000128052,MOTESANIB
0,0.269049931,-0.042355602,0.661303383,0.552195366,-0.273601611,0,0.033905987,-0.068823166,0.467445961,0.063284918,0.696643428,0.089597261,0,0.165425565,0,0.01530106,-0.108790195,0,0.053322474,-0.086744489,0.057193386,-0.036288313,0,0.020589675,0.309526067,0.197073754,0,0.010467543,0.376589833,0,0.685393728,ENSG00000113721,MOTESANIB
0,0,0.550007232,0,0,0,0,0,0,-0.122932306,0.981797952,0,0,0,0,0,0,1.638587847,0,0,0,0,0,0,1.173440253,0,1.638587847,0,0,0,0,0,ENSG00000189221,TRANYLCYPROMINE
-0.246102946,0,0,0.726428411,0,0,0.707314202,0.490912411,0,0,0,0,0,0.000863842,0,1.117872639,0,0.172329924,0,0,0,0,0,0,0,-0.391999215,0,1.013902084,-0.058154666,0,0,0,ENSG00000069535,TRANYLCYPROMINE
0.147852098,-0.045938566,0,0,0,-0.079625542,1.213979451,0,1.999654494,0,0,0,-0.267253906,0.686307359,0.515680603,-1.213979451,0,-1.213979451,0.883711597,0,0,0.325201414,0.742959333,0,0,0,0,0,0,0,0,0.8035606,ENSG00000065361,AMG-888
0,-1.050067462,0.125371429,0.258199363,0,0,-0.652055742,0.170178331,-0.279707118,0.749864103,-0.002434387,-0.456439019,3.988581147,-0.33970066,0.128077185,0,0.209803672,0,-0.007802869,0.064001755,-0.06326669,-0.586734018,0.334958968,-0.619452955,0.092656896,-0.163670367,-0.059336859,-0.22519049,2.660834127,-0.377021716,0.326399672,0.012420315,ENSG00000170458,IC14
-1.202645375,-0.200210563,0.723698207,0,0,0.01543579,0.687225928,0.294205481,0,0,0,-1.030838893,0,0,0,-1.116742134,0,-0.687225928,0,0,0,0.24933368,0,1.374451857,0,0,0.079996492,-0.005952015,0.087469042,0.034514063,0,0.012178102,ENSG00000096968,AZD-1480
0,0,0,0,0,0,0,0.379937419,0,0,0,0,0,-0.023735167,0,0,0,0,0,0,-0.545274639,1.178691989,0,0,0,0,0,0,-0.545274639,1.476515569,0,-0.545274639,ENSG00000012504,URSODIOL
0.389493771,0.292967978,0.09433357,0,0,0,0,0,0.123792374,0,0,0.301095543,0.131153679,0.274180087,0,-0.150547772,0,0.334222003,0,-0.132464824,0,0.041739208,0,0.602191087,0,0,0,0,0.032918859,-0.026174189,0,0.749396559,ENSG00000095303,PHENYLBUTAZONE
0,0.727989841,0.147155412,0.259669885,0,0.306805205,-0.677783645,0.016226927,0.317249478,0.590496751,0.11522652,-0.451855763,-0.454465671,1.165433283,0.656497332,0,-0.795456387,0,0.084038137,0.592296387,-0.016872012,1.825374699,0.607444786,-0.552268155,-0.672642434,0.019322622,-0.041806876,0.310564591,2.141368147,-0.181475596,0.564046553,-0.09118613,ENSG00000073756,PHENYLBUTAZONE
-0.031232256,0.43020561,-0.129841255,0,0,0.010670321,0.146500343,-0.192066733,0,0,0,0.097036547,0,0.181681142,0.011469862,0,0.02843325,-0.451582965,-0.003289053,0.341187872,0,1.683981002,0,0.155679757,0.011482797,0.26835971,0.14955061,-0.021150942,0,0,0,0,ENSG00000142192,CRENEZUMAB
0.022538777,-0.057841656,0,0,0.001806111,0,0.523553025,0,-0.021225669,0,0,0.098685454,0,0.021144419,0,0.236465694,0.034271512,0,0,0.029387564,0,-0.14147524,0,1.04710605,0.074891009,-0.09555061,0,0.072895746,-0.012968141,0.135210403,-0.024193491,0.003398413,ENSG00000186350,SDX-101
0,0,0,0,0,0,0,0,0,0,0,-0.811103765,0,-0.369191504,0,0,0,0,0,0,0,0,0,0.811103765,0,0,0,0,0,0,0,0,ENSG00000183873,MEPIVACAINE
-1.779576922,1.251451807,0,0,-0.018469261,0.286540103,0,0.061414986,0,0.809459817,0,0,1.124375274,0,-0.580166741,0,0.686576124,-1.779576922,-0.114542378,0,0,0,-0.301533684,0,-1.137965865,0,0,0,0.514591564,0.233318914,0.982740158,0.174949224,ENSG00000196876,MEPIVACAINE
1.402431183,0.283928752,0,0,0.288033258,-0.867719593,0,0.47580537,0,0.891785774,0,0,-0.026203708,0,-0.545301266,0,0.480503803,2.207785826,-1.041148888,0,0,0,1.155195809,0,1.546551451,0,0,0,0.105291197,0.006212032,1.186029185,-0.391073467,ENSG00000136531,MEPIVACAINE
-0.949584083,2.332305602,0,0,0.366058028,-0.068607696,0.395230967,0,1.372286963,0,0,0,0.631878959,0.392322466,0.222526276,0.286215711,0,1.494893064,-0.761045967,0,0,-0.526865322,0.248144091,0,0,0,0,0,0,0,0,0.395777429,ENSG00000153253,MEPIVACAINE
0.035082928,0.232147928,0,0,0.101334728,0,0.331093413,-0.054157857,0.292874784,-0.005738897,-0.324790768,-0.399765795,0,0.103851056,0.536961139,-0.227820852,0.236323627,-0.125720313,0.077971316,0.064435622,0,0.416886199,0.3671203,0.988852187,0.925607785,0,0.47551195,-0.295237844,-0.264946176,-0.072622617,0,0.242466834,ENSG00000146648,NIMOTUZUMAB
0,0.345212478,0.055228552,0.172606239,0,0,-0.313829525,0.37659543,0.298138049,0.345212478,-0.016986376,-0.235372144,4.629293226,-0.25106362,0.223050157,0.015691476,0.282446573,0,0.298138049,0.360903954,0.156914763,-0.37659543,0.360903954,-0.219680668,0.220615738,0.056590603,-0.047639876,0.033717413,2.529137744,-0.137951594,0.017526698,0.020195562,ENSG00000000938,ENMD-981693
-0.204533164,-0.11404382,-0.026578477,0,0.055141596,0,1.349109011,0,0,-0.087088575,0.215991205,0.06478126,0.412541367,0.104001602,-0.027879034,-0.268907082,0,1.489471334,-0.22503166,-0.151836267,0,0,-0.016596016,0.543018587,0,0.184717723,0,0,0,0.088704385,-0.007629075,0.005960231,ENSG00000134853,ENMD-981693
0,0,0,0,0,1.047758105,2.728254973,0.539921343,0.195923845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.728254973,0,0,0,0,0,0,0,0,ENSG00000176105,ENMD-981693
0.411255705,2.174496382,0,0.04052467,0.45799638,0.381952302,-0.249256002,0.560251385,0.41108103,0,0,0,0.066262787,0.544657021,0.579317432,-0.703569116,0,-0.295950629,0.211929871,0.959736317,0.729075419,-0.173336735,1.239796661,4.004093298,0,0.23030479,0.963724902,0.410440996,0.866519531,0.913263908,0.516769056,0,ENSG00000087586,ENMD-981693
0,0.197069689,0.476865255,0,0.10703119,0.476865255,0,0.288259457,0.325064683,0.238432628,0.357648941,0,0,0,-0.027767837,0,0.202777377,0,0,0.476865255,0,0.156856173,0,-0.238432628,0.237065346,0,0.394066165,0,1.142081591,0,0,1.572706777,ENSG00000128052,ENMD-981693
0,0,0.317640558,0.551392475,0,0.055744975,0,0.240022423,0,0,0,0,0.330581636,0,0.567573839,0,0,0,0,0,0,0,0.152457349,0,0.158382216,0.391343202,0,0,0,0,0,0,ENSG00000160867,ENMD-981693
-0.483533881,0.491735128,0.027155381,-0.242919696,0,0.011227597,-0.207228806,0.125723595,-0.1222482,0.450500557,0.023854854,0.299221776,0.603095221,-0.018629428,-0.778005862,0.576698322,0.12139552,-0.241766941,-0.263139621,-0.075524416,0.088805507,-0.185970706,-0.099055412,0.172690672,-0.476010932,0.103863252,0.573337499,0.337711318,0.658169209,0.197506868,0.446768759,0,ENSG00000254087,ENMD-981693
0,0,-0.02151313,0,0,0,0,0.29174922,0.597512497,0,0.195620414,1.102789665,0,0,0,0.113021592,-0.377775235,0.013902433,-0.100429406,0.049003652,0,0,0,0,0,0,-0.05511403,0.068854501,0,0,0,0.006178182,ENSG00000077782,ENMD-981693
0,0.269049931,-0.042355602,0.661303383,0.552195366,-0.273601611,0,0.033905987,-0.068823166,0.467445961,0.063284918,0.696643428,0.089597261,0,0.165425565,0,0.01530106,-0.108790195,0,0.053322474,-0.086744489,0.057193386,-0.036288313,0,0.020589675,0.309526067,0.197073754,0,0.010467543,0.376589833,0,0.685393728,ENSG00000113721,ENMD-981693
0,0,0,0,0,0,0,0,0,0,0,0,1.08941187,0.701144595,0,0,0,0.506779413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000197122,ENMD-981693
0.125903344,0.003661314,0,0.016963959,0.03293715,0,0.670626653,0,0.026076493,0,0,0.180655031,0,0.024275213,0.040507407,0.07879801,0,0.639222965,0,0,-0.014070046,0,0,4.420894985,0,0,0.465093071,0.175853503,0.066516486,0.085208249,0,0,ENSG00000010810,ENMD-981693
1.431700517,0.042094076,0,0,0,0,0.003664842,0,0.089354789,0.260161998,0.04729771,-0.548110441,0,0.191494389,0.768215868,-0.100540004,0.157546811,1.008617412,-0.118956046,0,0.110446621,0.021230159,-0.031744374,0,0.517670919,0,0.520071556,0.611422264,0.548513954,0,-0.051221347,0,ENSG00000068078,ENMD-981693
0,0,0.878174396,0,-0.002614267,0,0,0.069861853,0.062623606,-0.035019229,0,0,0,0.717899576,0.137902796,0.068951398,-0.161080543,0,0.016975523,0.275805593,0.099006754,1.526528792,0.014860545,0,0.827416778,-0.042623218,0.126088131,0.051735599,2.207083687,-0.210880971,-0.044906653,0.024997505,ENSG00000105976,GOLVATINIB
0,0.197069689,0.476865255,0,0.10703119,0.476865255,0,0.288259457,0.325064683,0.238432628,0.357648941,0,0,0,-0.027767837,0,0.202777377,0,0,0.476865255,0,0.156856173,0,-0.238432628,0.237065346,0,0.394066165,0,1.142081591,0,0,1.572706777,ENSG00000128052,GOLVATINIB
-2.206922466,1.359650734,0,0,0,0.34114455,3.05075135,0,1.675593222,0,0,0,-0.524392109,0,-0.243321427,-0.311311278,0,0.731369564,1.432637822,0,0,0.249757449,-0.533534198,0,0,0,0,0,0,0,0,0.181958879,ENSG00000196591,VORINOSTAT
0,0,0,0,0,0,1.037935546,0,0,0,0,-0.168542594,0,0,0.624920829,0,0,-3.014394188,0,0,0,0,0,-0.794323466,0,0,0.38127623,0,0,0,0,0,ENSG00000167397,WARFARIN
0,0,0.37856418,0,0,0.598682953,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60520734,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000157404,SEMAXANIB
0,0.197069689,0.476865255,0,0.10703119,0.476865255,0,0.288259457,0.325064683,0.238432628,0.357648941,0,0,0,-0.027767837,0,0.202777377,0,0,0.476865255,0,0.156856173,0,-0.238432628,0.237065346,0,0.394066165,0,1.142081591,0,0,1.572706777,ENSG00000128052,SEMAXANIB
-0.127247071,0.707970711,0.997576279,0.195459161,0.002389491,0.028198348,0.603338373,-0.004589255,0.213433515,-0.114464025,-0.009018594,-0.948103158,0,-0.067750447,0.039022433,0.285973769,0.259049951,-0.775720766,0.594633335,0,0.011278197,1.103693343,0.546431444,1.508345934,0,0,0.208386246,0.02856385,0.02060627,0.012113677,0,0.834691412,ENSG00000196639,LY2624803
0,0,0.143036596,0,0,0,0.11721094,1.020861009,0,0.341480744,0,0,0,0.072238897,0,0,0.784682686,0,0,-0.144498008,0,0.341737898,0.012178874,0,1.653575065,0,0.021458222,0,0.742389494,0.315900695,0,0.053732705,ENSG00000176014,LIFASTUZUMAB VEDOTIN
0,-0.395425643,0.923904407,0,0.395425643,0,0,0.10756678,0.790851285,0,0.395425643,0,0.871939985,0,-0.110581248,0,-0.07674546,0,0,0,-0.468971645,0.395425643,0,-0.790851285,0.790851285,0.35895172,0.790851285,0.790851285,0.052345637,0.395425643,-0.720864695,0.161196003,ENSG00000101162,LIFASTUZUMAB VEDOTIN
-0.054362436,0,0,0.179869684,0,0,-0.230323637,-0.058226964,0,0,0.541080301,-0.139242942,0.603195718,0,0,0.147461126,0,0.10666051,0.121231194,0,0,-0.106953616,-0.046353912,1.699098007,0,0,0,0,0.272043294,0,-0.041309139,0,ENSG00000137267,LIFASTUZUMAB VEDOTIN
-0.120547215,0,-0.043674063,0,-0.026499502,0,0.347030715,0,0,0.342247583,0.947444749,0.038070893,0.318290079,-0.003189383,0.007784108,0.189107949,0,0.471251323,-0.145092102,-0.094830283,0,0,0.109779576,4.23444718,0,-0.035040227,0,0,0,0.003573183,0,-0.067145305,ENSG00000258947,LIFASTUZUMAB VEDOTIN
0,0,0.37856418,0,0,0.598682953,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60520734,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000157404,XL-820
-0.204533164,-0.11404382,-0.026578477,0,0.055141596,0,1.349109011,0,0,-0.087088575,0.215991205,0.06478126,0.412541367,0.104001602,-0.027879034,-0.268907082,0,1.489471334,-0.22503166,-0.151836267,0,0,-0.016596016,0.543018587,0,0.184717723,0,0,0,0.088704385,-0.007629075,0.005960231,ENSG00000134853,XL-820
0,0.197069689,0.476865255,0,0.10703119,0.476865255,0,0.288259457,0.325064683,0.238432628,0.357648941,0,0,0,-0.027767837,0,0.202777377,0,0,0.476865255,0,0.156856173,0,-0.238432628,0.237065346,0,0.394066165,0,1.142081591,0,0,1.572706777,ENSG00000128052,XL-820
