Regulon_ID,Mutation,Regulator,Regulon,MutationRegulatorEdge,-log10(p)_MutationRegulatorEdge,RegulatorRegulon_Spearman_R,RegulatorRegulon_Spearman_p-value,Regulon_stratification_t-statistic,-log10(p)_Regulon_stratification,Fraction_of_edges_correctly_aligned
1470,UGT2B4_code_potential_somatic,ENSG00000087510,R-1470,1,14.55378987,0.222477787,1.42E-07,5.050761819,1.678339877,0.75
1467,UGT2B4_code_potential_somatic,ENSG00000087510,R-1467,1,14.55378987,0.362186003,1.98E-18,3.682143154,1.493378282,0.75
290,UGT2B4_code_potential_somatic,ENSG00000245848,R-290,1,11.19065722,0.684435581,5.89E-77,11.71049964,19.34750397,1
294,UGT2B4_code_potential_somatic,ENSG00000245848,R-294,1,11.19065722,0.691993933,2.64E-79,6.146699709,2.342975132,1
317,UGT2B4_code_potential_somatic,ENSG00000162924,R-317,1,13.85184046,0.597036555,3.15E-54,6.572587253,3.061969589,1
322,UGT2B4_code_potential_somatic,ENSG00000162924,R-322,1,13.85184046,0.473538733,5.63E-32,5.317782153,5.176166052,1
619,UGT2B4_code_potential_somatic,ENSG00000066336,R-619,1,14.12526067,0.514475635,2.33E-38,4.902243709,1.632615221,1
598,UGT2B4_code_potential_somatic,ENSG00000066336,R-598,1,14.12526067,0.842991717,3.82E-149,10.09689346,10.01352448,1
440,UGT2B4_code_potential_somatic,ENSG00000204103,R-440,1,12.82358303,0.803623523,3.71E-125,7.617521339,3.149872318,1
436,UGT2B4_code_potential_somatic,ENSG00000204103,R-436,1,12.82358303,0.800747668,1.27E-123,10.88848416,10.81517063,1
652,UGT2B4_code_potential_somatic,ENSG00000136630,R-652,1,15.90020367,0.522817939,9.04E-40,7.830718543,3.077142643,1
658,UGT2B4_code_potential_somatic,ENSG00000136630,R-658,1,15.90020367,0.425000312,1.91E-25,7.628393484,3.12045977,1
660,UGT2B4_code_potential_somatic,ENSG00000136630,R-660,1,15.90020367,0.271146726,1.09E-10,4.94849349,2.160766451,1
130,UGT2B4_code_potential_somatic,ENSG00000105967,R-130,1,9.946365781,0.819531616,3.85E-134,12.66417818,26.61985717,1
306,UGT2B4_code_potential_somatic,ENSG00000111424,R-306,1,11.14906644,0.60491699,5.43E-56,10.49905189,17.61620712,0.75
313,UGT2B4_code_potential_somatic,ENSG00000111424,R-313,1,11.14906644,0.648128966,1.32E-66,4.521248187,1.514786553,0.75
315,UGT2B4_code_potential_somatic,ENSG00000111424,R-315,1,11.14906644,0.43338294,1.69E-26,8.728321729,3.375940907,0.75
960,UHRF1BP1L_code_potential_somatic,ENSG00000101412,R-960,1,1.318812048,0.649151802,7.07E-67,3.598119159,1.726476122,1
3526,UHRF1BP1L_code_potential_somatic,ENSG00000153234,R-3526,-1,1.68112306,0.282533182,1.62E-11,-5.073404238,2.653556986,1
2196,UHRF1BP1L_code_potential_somatic,ENSG00000132170,R-2196,-1,1.44803119,0.209772291,7.25E-07,-3.789400648,1.694656584,1
2191,UHRF1BP1L_code_potential_somatic,ENSG00000132170,R-2191,-1,1.44803119,0.418268571,1.28E-24,-4.677313738,1.877125211,1
1538,UHRF1BP1L_code_potential_somatic,ENSG00000113916,R-1538,-1,1.55478407,0.684158124,7.16E-77,-3.905671417,1.729471034,1
1532,UHRF1BP1L_code_potential_somatic,ENSG00000113916,R-1532,-1,1.55478407,0.254015269,1.62E-09,-2.971523575,1.364071794,1
3041,UHRF1BP1L_code_potential_somatic,ENSG00000183734,R-3041,-1,1.571513223,-0.353721646,1.35E-17,3.293768172,1.55741106,1
1301,UHRF1BP1L_code_potential_somatic,ENSG00000197905,R-1301,-1,1.932271659,0.411098951,9.25E-24,-3.69937423,1.565265546,1
1320,UMODL1_code_potential_somatic,ENSG00000125952,R-1320,-1,1.440732288,0.312494016,7.05E-14,-3.4006788,1.596815653,1
3675,UMODL1_code_potential_somatic,ENSG00000170370,R-3675,1,1.650591891,0.277263613,3.96E-11,3.805895348,1.548151806,1
398,UMODL1_code_potential_somatic,ENSG00000168610,R-398,-1,1.548937052,0.604971545,5.27E-56,-3.483719945,1.488109635,1
3599,UNC45B_code_potential_somatic,ENSG00000168779,R-3599,1,3.682508543,0.4704776,1.56E-31,4.443413838,1.402081313,1
3597,UNC45B_code_potential_somatic,ENSG00000168779,R-3597,1,3.682508543,0.356096043,7.94E-18,6.62785295,3.218317945,1
3553,UNC45B_code_potential_somatic,ENSG00000167157,R-3553,-1,1.645858879,-0.378131489,4.54E-20,4.789453801,1.895511458,1
3398,UNC45B_code_potential_somatic,ENSG00000120149,R-3398,-1,1.437032757,0.190051625,7.47E-06,-5.017491263,1.825490348,1
3393,UNC45B_code_potential_somatic,ENSG00000120149,R-3393,-1,1.437032757,0.135650074,0.001457778,-4.795165193,1.731491679,1
2551,UNC45B_code_potential_somatic,ENSG00000263001,R-2551,1,2.140480509,0.477309523,1.58E-32,3.304972847,1.44016615,1
646,UNC45B_code_potential_somatic,ENSG00000071564,R-646,1,6.113990542,0.421106799,5.78E-25,5.16894395,1.989809051,1
3424,UNC45B_code_potential_somatic,ENSG00000105610,R-3424,-1,1.374930289,-0.20123048,2.05E-06,4.85415629,2.024788067,1
1036,UNC5C_code_potential_somatic,ENSG00000137203,R-1036,-1,3.410117827,-0.22274109,1.37E-07,5.220144082,5.775774183,1
366,UNC5C_code_potential_somatic,ENSG00000163497,R-366,-1,4.743290499,0.289401873,4.93E-12,-3.574811435,2.035768173,1
1546,UNC5C_code_potential_somatic,ENSG00000173404,R-1546,-1,1.303233014,0.418613405,1.16E-24,-2.868234482,1.305970611,1
3026,UNC5C_code_potential_somatic,ENSG00000166949,R-3026,1,3.322071945,0.38498445,8.39E-21,4.94306214,1.714545986,1
3399,UNC5C_code_potential_somatic,ENSG00000120149,R-3399,-1,2.477116748,0.122525884,0.004071888,-6.8075318,7.483113355,1
693,UNC5C_code_potential_somatic,ENSG00000188786,R-693,1,3.163593526,-0.327861925,3.37E-15,-3.78827041,2.465636003,0.5
3750,UNC93A_code_potential_somatic,ENSG00000163666,R-3750,1,1.378095083,0.193756423,4.91E-06,4.193286392,1.458216981,1
2343,UNC93A_code_potential_somatic,ENSG00000198914,R-2343,-1,1.739222457,-0.331898141,1.47E-15,9.699605878,3.521905424,1
2340,UNC93A_code_potential_somatic,ENSG00000198914,R-2340,-1,1.739222457,-0.365219814,9.82E-19,3.761337188,1.374489462,1
977,UNC93A_code_potential_somatic,ENSG00000066136,R-977,1,2.054294269,0.412301386,6.66E-24,3.544325354,1.573271572,0.5
3092,UNC93A_code_potential_somatic,ENSG00000119725,R-3092,1,1.326405302,0.434904323,1.08E-26,7.095690087,2.78490493,1
3499,UNC93A_code_potential_somatic,ENSG00000108813,R-3499,-1,2.521679429,-0.364875399,1.06E-18,12.75403465,4.819706497,1
944,UNC93A_code_potential_somatic,ENSG00000112242,R-944,1,1.332341203,0.489072898,2.69E-34,4.325490086,1.510334737,0.5
3513,UNC93A_code_potential_somatic,ENSG00000106004,R-3513,1,2.219496309,0.266321361,2.37E-10,11.99833418,12.39231841,1
1313,UPF1_code_potential_somatic,ENSG00000125952,R-1313,1,3.129781765,0.638305895,4.83E-64,9.796336183,2.607331822,1
1309,UPF1_code_potential_somatic,ENSG00000125952,R-1309,1,3.129781765,0.452101917,5.82E-29,7.642190969,2.34453922,1
1316,UPF1_code_potential_somatic,ENSG00000125952,R-1316,1,3.129781765,0.41974139,8.48E-25,4.545915037,1.453006801,1
1314,UPF1_code_potential_somatic,ENSG00000125952,R-1314,1,3.129781765,0.353719459,1.35E-17,4.421255643,1.474195216,1
1307,UPF1_code_potential_somatic,ENSG00000125952,R-1307,1,3.129781765,0.359436823,3.72E-18,3.756201655,1.425907655,1
1928,UPF1_code_potential_somatic,ENSG00000006468,R-1928,1,1.754323548,0.441158445,1.67E-27,5.340369777,1.914346314,1
2357,UPF1_code_potential_somatic,ENSG00000148516,R-2357,1,1.686557887,0.204579725,1.37E-06,4.301058831,1.369801393,1
2359,UPF1_code_potential_somatic,ENSG00000148516,R-2359,1,1.686557887,0.484670702,1.26E-33,7.969467466,8.827313692,1
2366,UPF1_code_potential_somatic,ENSG00000148516,R-2366,1,1.686557887,0.250372963,2.81E-09,4.912367198,3.432934178,1
2361,UPF1_code_potential_somatic,ENSG00000148516,R-2361,1,1.686557887,0.358527303,4.58E-18,5.992096515,1.907072646,1
3750,UPF1_code_potential_somatic,ENSG00000163666,R-3750,1,2.798052272,0.193756423,4.91E-06,5.170582517,1.591087547,1
1246,UPF1_code_potential_somatic,ENSG00000151702,R-1246,1,3.12811936,0.391197081,1.75E-21,4.988166008,1.523225514,1
1237,UPF1_code_potential_somatic,ENSG00000151702,R-1237,1,3.12811936,0.518276687,5.36E-39,4.329784326,1.958619812,1
1242,UPF1_code_potential_somatic,ENSG00000151702,R-1242,1,3.12811936,0.562027316,5.94E-47,3.933169378,1.309666307,1
3240,UPF1_code_potential_somatic,ENSG00000117505,R-3240,1,1.324122289,0.348226539,4.56E-17,4.250558525,1.516693732,1
2460,UPF1_code_potential_somatic,ENSG00000071794,R-2460,1,1.438798484,0.322260648,1.04E-14,4.798125274,4.174794451,1
2459,UPF1_code_potential_somatic,ENSG00000071794,R-2459,1,1.438798484,0.25602222,1.19E-09,13.71014415,4.420489978,1
3531,UPF1_code_potential_somatic,ENSG00000196812,R-3531,1,2.636997117,0.276313332,4.64E-11,5.242940644,1.59865866,1
897,UPF1_code_potential_somatic,ENSG00000154727,R-897,1,1.73672028,0.264125423,3.37E-10,6.684613734,1.930311454,1
524,UPF1_code_potential_somatic,ENSG00000120690,R-524,1,1.966673422,0.62070659,1.12E-59,14.87628672,13.68236083,1
506,UPF1_code_potential_somatic,ENSG00000120690,R-506,1,1.966673422,0.631644302,2.34E-62,7.363018408,2.092035022,1
514,UPF1_code_potential_somatic,ENSG00000120690,R-514,1,1.966673422,0.720242482,9.17E-89,5.078231385,1.703466881,1
523,UPF1_code_potential_somatic,ENSG00000120690,R-523,1,1.966673422,0.40953542,1.41E-23,7.697619923,2.06872043,1
508,UPF1_code_potential_somatic,ENSG00000120690,R-508,1,1.966673422,0.206623719,1.07E-06,7.958652813,5.669004727,1
2634,UPF1_code_potential_somatic,ENSG00000143995,R-2634,1,2.454285838,0.212867996,4.92E-07,3.946584455,1.3502074,1
2094,UPF1_code_potential_somatic,ENSG00000105856,R-2094,1,1.590086128,0.290738908,3.89E-12,4.179399527,1.630404447,1
2093,UPF1_code_potential_somatic,ENSG00000105856,R-2093,1,1.590086128,0.16447235,0.000109832,3.246636465,1.321612251,1
2100,UPF1_code_potential_somatic,ENSG00000105856,R-2100,1,1.590086128,0.399743631,1.93E-22,5.516641583,1.791445053,1
159,UPF1_code_potential_somatic,ENSG00000178573,R-159,1,1.345763205,0.412329678,6.61E-24,4.113028159,1.387615123,1
163,UPF1_code_potential_somatic,ENSG00000178573,R-163,1,1.345763205,0.453101054,4.26E-29,5.569202489,1.95704898,1
155,UPF1_code_potential_somatic,ENSG00000178573,R-155,1,1.345763205,0.437889848,4.45E-27,5.074243246,1.747926047,1
166,UPF1_code_potential_somatic,ENSG00000178573,R-166,1,1.345763205,0.516934028,9.02E-39,3.480434238,1.42135494,1
866,UPF1_code_potential_somatic,ENSG00000244405,R-866,1,1.841519521,0.429402654,5.40E-26,4.689882455,1.678809176,1
560,UPF1_code_potential_somatic,ENSG00000181449,R-560,1,1.741423422,0.775985671,2.32E-111,3.141394478,1.340893274,0.8
562,UPF1_code_potential_somatic,ENSG00000181449,R-562,1,1.741423422,-0.148774045,0.000475444,-2.678789584,1.875961697,0.8
551,UPF1_code_potential_somatic,ENSG00000181449,R-551,1,1.741423422,0.163193787,0.000124395,4.648499783,2.08926937,0.8
2966,UPF1_code_potential_somatic,ENSG00000143799,R-2966,1,2.090302862,0.239010278,1.47E-08,5.015136542,1.567355917,1
737,UPF1_code_potential_somatic,ENSG00000196628,R-737,1,2.037653546,0.315173791,4.20E-14,4.35444734,3.826191786,1
115,UPF1_code_potential_somatic,ENSG00000196843,R-115,1,1.863149578,0.421348088,5.40E-25,3.591462246,1.304160734,1
120,UPF1_code_potential_somatic,ENSG00000196843,R-120,1,1.863149578,0.275748939,5.09E-11,5.570872518,1.756384068,1
118,UPF1_code_potential_somatic,ENSG00000196843,R-118,1,1.863149578,0.393864751,8.86E-22,5.807196306,2.077686778,1
2911,UPF1_code_potential_somatic,ENSG00000109381,R-2911,1,1.896847175,0.506968181,4.01E-37,12.29740799,6.551415178,1
2904,UPF1_code_potential_somatic,ENSG00000109381,R-2904,1,1.896847175,0.514979506,1.92E-38,5.007166977,1.604835506,1
2913,UPF1_code_potential_somatic,ENSG00000109381,R-2913,1,1.896847175,0.142486162,0.000822882,5.586304516,1.781056312,1
2901,UPF1_code_potential_somatic,ENSG00000109381,R-2901,1,1.896847175,0.308550043,1.50E-13,4.210005265,1.442553041,1
2905,UPF1_code_potential_somatic,ENSG00000109381,R-2905,1,1.896847175,0.228304741,6.52E-08,5.312498054,1.58003109,1
983,UPF1_code_potential_somatic,ENSG00000282899,R-983,-1,1.875340066,-0.36134176,2.41E-18,5.387344505,1.643376238,1
2220,UPF1_code_potential_somatic,ENSG00000187140,R-2220,-1,1.875340066,-0.306828519,2.07E-13,4.761460182,1.506742018,1
2232,UPF1_code_potential_somatic,ENSG00000187140,R-2232,-1,1.875340066,-0.202398193,1.78E-06,3.733428725,1.485438882,1
2224,UPF1_code_potential_somatic,ENSG00000187140,R-2224,-1,1.875340066,-0.346909757,6.09E-17,10.27998419,3.703657049,1
2208,UPF1_code_potential_somatic,ENSG00000187140,R-2208,-1,1.875340066,-0.389403524,2.76E-21,11.13683637,3.408136648,1
2227,UPF1_code_potential_somatic,ENSG00000187140,R-2227,-1,1.875340066,-0.357689537,5.54E-18,7.461129725,1.968343661,1
3198,UPF1_code_potential_somatic,ENSG00000176165,R-3198,1,2.217608945,0.191734742,6.18E-06,8.362338387,5.372608213,1
3179,UPF1_code_potential_somatic,ENSG00000176165,R-3179,1,2.217608945,0.584436799,1.65E-51,6.230795575,7.79448784,1
1608,UPF1_code_potential_somatic,ENSG00000112592,R-1608,1,1.620250381,0.412936511,5.60E-24,8.74393098,2.492639729,1
1614,UPF1_code_potential_somatic,ENSG00000112592,R-1614,1,1.620250381,0.434015659,1.40E-26,7.899510924,2.366225255,1
649,UPF1_code_potential_somatic,ENSG00000071564,R-649,1,2.151709577,0.224038757,1.16E-07,7.036026791,2.259428659,1
642,UPF1_code_potential_somatic,ENSG00000071564,R-642,1,2.151709577,0.310065301,1.12E-13,6.125121904,7.037102982,1
3117,UPF1_code_potential_somatic,ENSG00000156273,R-3117,1,1.65554355,0.529878618,5.39E-41,4.703274635,1.768379222,1
3124,UPF1_code_potential_somatic,ENSG00000156273,R-3124,1,1.65554355,0.306177987,2.34E-13,8.563381961,2.768614305,1
3674,UROKINASE_TYPE_PLASMINOGEN_ACTIVATOR_UPAR_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ENSG00000170370,R-3674,1,1.96726783,0.250081943,2.93E-09,2.172498571,1.478445156,1
2604,UROKINASE_TYPE_PLASMINOGEN_ACTIVATOR_UPAR_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ENSG00000087903,R-2604,1,1.999431583,0.440940562,1.79E-27,3.095058494,2.558503921,1
2597,UROKINASE_TYPE_PLASMINOGEN_ACTIVATOR_UPAR_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ENSG00000087903,R-2597,1,1.999431583,0.513448133,3.45E-38,2.079475192,1.382654111,1
2601,UROKINASE_TYPE_PLASMINOGEN_ACTIVATOR_UPAR_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ENSG00000087903,R-2601,1,1.999431583,0.439349104,2.88E-27,2.216041829,1.522155298,1
2598,UROKINASE_TYPE_PLASMINOGEN_ACTIVATOR_UPAR_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ENSG00000087903,R-2598,1,1.999431583,0.368235746,4.85E-19,2.379265128,1.700335831,1
2599,UROKINASE_TYPE_PLASMINOGEN_ACTIVATOR_UPAR_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ENSG00000087903,R-2599,1,1.999431583,0.32999087,2.18E-15,2.876317245,2.28280551,1
366,UROKINASE_TYPE_PLASMINOGEN_ACTIVATOR_UPAR_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ENSG00000163497,R-366,-1,2.541401012,0.289401873,4.93E-12,-2.91773434,2.375964421,1
2957,UROKINASE_TYPE_PLASMINOGEN_ACTIVATOR_UPAR_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ENSG00000099326,R-2957,1,1.929948375,0.415928379,2.45E-24,2.49986433,1.839653416,1
2952,UROKINASE_TYPE_PLASMINOGEN_ACTIVATOR_UPAR_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ENSG00000099326,R-2952,1,1.929948375,0.674851757,4.43E-74,3.215317189,2.724525533,1
3514,UROKINASE_TYPE_PLASMINOGEN_ACTIVATOR_UPAR_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ENSG00000105991,R-3514,1,1.906853194,0.287555862,6.81E-12,3.255976578,2.773615032,1
2100,UROKINASE_TYPE_PLASMINOGEN_ACTIVATOR_UPAR_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ENSG00000105856,R-2100,1,1.442797551,0.399743631,1.93E-22,2.297762845,1.621567734,1
2095,UROKINASE_TYPE_PLASMINOGEN_ACTIVATOR_UPAR_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ENSG00000105856,R-2095,1,1.442797551,0.30585583,2.49E-13,2.220500842,1.530288396,1
2098,UROKINASE_TYPE_PLASMINOGEN_ACTIVATOR_UPAR_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ENSG00000105856,R-2098,1,1.442797551,0.381101,2.19E-20,2.341222129,1.669698454,1
2051,UROKINASE_TYPE_PLASMINOGEN_ACTIVATOR_UPAR_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ENSG00000054598,R-2051,1,1.810690985,-0.305673533,2.57E-13,-3.076505874,2.592997784,1
1484,UROKINASE_TYPE_PLASMINOGEN_ACTIVATOR_UPAR_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ENSG00000129194,R-1484,1,1.999431583,0.313880426,5.40E-14,2.440664252,1.769837791,1
2573,UROKINASE_TYPE_PLASMINOGEN_ACTIVATOR_UPAR_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ENSG00000196767,R-2573,1,1.320194144,0.266748759,2.22E-10,2.990725402,2.425454691,1
2904,UROKINASE_TYPE_PLASMINOGEN_ACTIVATOR_UPAR_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ENSG00000109381,R-2904,1,1.390288403,0.514979506,1.92E-38,2.09851104,1.408029253,1
2913,UROKINASE_TYPE_PLASMINOGEN_ACTIVATOR_UPAR_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ENSG00000109381,R-2913,1,1.390288403,0.142486162,0.000822882,2.625692233,1.970487787,1
2830,UROKINASE_TYPE_PLASMINOGEN_ACTIVATOR_UPAR_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ENSG00000126456,R-2830,1,2.124714559,0.596390419,4.37E-54,2.605359385,1.959515388,1
3489,UROKINASE_TYPE_PLASMINOGEN_ACTIVATOR_UPAR_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ENSG00000129654,R-3489,1,1.549684007,-0.277353085,3.90E-11,-2.087071974,1.396158406,1
3028,UROKINASE_TYPE_PLASMINOGEN_ACTIVATOR_UPAR_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ENSG00000166949,R-3028,1,1.391968771,0.297110794,1.25E-12,2.113203187,1.418294381,1
3027,UROKINASE_TYPE_PLASMINOGEN_ACTIVATOR_UPAR_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ENSG00000166949,R-3027,1,1.391968771,0.166782353,8.75E-05,2.01900972,1.324610851,1
3020,UROKINASE_TYPE_PLASMINOGEN_ACTIVATOR_UPAR_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ENSG00000166949,R-3020,1,1.391968771,0.311647207,8.30E-14,2.55612751,1.90023166,1
3436,UROKINASE_TYPE_PLASMINOGEN_ACTIVATOR_UPAR_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ENSG00000172845,R-3436,1,1.382942366,0.22136766,1.65E-07,2.647423059,1.999431583,1
3381,UROKINASE_TYPE_PLASMINOGEN_ACTIVATOR_UPAR_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ENSG00000137273,R-3381,1,1.445925888,0.238632047,1.56E-08,2.087416178,1.395586616,1
643,UROKINASE_TYPE_PLASMINOGEN_ACTIVATOR_UPAR_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ENSG00000071564,R-643,1,1.415085227,0.457161916,1.18E-29,2.006678455,1.319058907,1
648,UROKINASE_TYPE_PLASMINOGEN_ACTIVATOR_UPAR_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ENSG00000071564,R-648,1,1.415085227,0.392661149,1.21E-21,2.129663743,1.441045826,1
3513,UROKINASE_TYPE_PLASMINOGEN_ACTIVATOR_UPAR_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ENSG00000106004,R-3513,1,2.19296258,0.266321361,2.37E-10,2.985663056,2.419294372,1
2319,USP11_code_potential_somatic,ENSG00000135457,R-2319,-1,3.879098765,0.223719809,1.21E-07,-3.975974542,1.404568366,1
2318,USP11_code_potential_somatic,ENSG00000135457,R-2318,-1,3.879098765,0.364904293,1.06E-18,-4.571433704,1.614552954,1
2324,USP11_code_potential_somatic,ENSG00000135457,R-2324,-1,3.879098765,0.332171441,1.39E-15,-6.278705608,3.341331267,1
2321,USP11_code_potential_somatic,ENSG00000135457,R-2321,-1,3.879098765,0.438757949,3.44E-27,-3.877286724,2.030212367,1
2811,USP11_code_potential_somatic,ENSG00000277615,R-2811,-1,2.257032726,0.248817672,3.54E-09,-5.421861837,1.602492825,0.75
2815,USP11_code_potential_somatic,ENSG00000277615,R-2815,-1,2.257032726,0.139722238,0.001040114,-4.247445508,1.81886872,0.75
2816,USP11_code_potential_somatic,ENSG00000277615,R-2816,-1,2.257032726,0.45039182,9.92E-29,-4.59441138,1.934501122,0.75
1574,USP11_code_potential_somatic,ENSG00000105866,R-1574,1,2.436050393,-0.213399211,4.60E-07,-5.733158707,1.901379918,1
1575,USP11_code_potential_somatic,ENSG00000105866,R-1575,1,2.436050393,-0.363019628,1.64E-18,-6.247506969,2.666081349,1
1550,USP11_code_potential_somatic,ENSG00000134323,R-1550,1,2.436050393,-0.506094465,5.56E-37,-5.40913683,2.315587057,1
3530,USP11_code_potential_somatic,ENSG00000196812,R-3530,1,1.346245008,-0.200785892,2.16E-06,-3.767946442,1.322115267,1
899,USP11_code_potential_somatic,ENSG00000154727,R-899,-1,7.50418123,0.33627569,5.93E-16,-5.360110075,1.763442014,1
893,USP11_code_potential_somatic,ENSG00000154727,R-893,-1,7.50418123,0.524938352,3.90E-40,-4.77889487,1.592170059,1
524,USP11_code_potential_somatic,ENSG00000120690,R-524,-1,1.686387831,0.62070659,1.12E-59,-4.094860217,1.337235071,1
506,USP11_code_potential_somatic,ENSG00000120690,R-506,-1,1.686387831,0.631644302,2.34E-62,-5.817986162,2.235545733,1
514,USP11_code_potential_somatic,ENSG00000120690,R-514,-1,1.686387831,0.720242482,9.17E-89,-4.364265155,1.490426639,1
522,USP11_code_potential_somatic,ENSG00000120690,R-522,-1,1.686387831,0.514945525,1.94E-38,-10.09465999,5.027617858,1
515,USP11_code_potential_somatic,ENSG00000120690,R-515,-1,1.686387831,0.584591898,1.53E-51,-4.515490148,1.456110657,1
516,USP11_code_potential_somatic,ENSG00000120690,R-516,-1,1.686387831,0.314374598,4.91E-14,-3.464878127,1.458237138,1
526,USP11_code_potential_somatic,ENSG00000120690,R-526,-1,1.686387831,0.208959024,8.01E-07,-5.760965604,1.717171703,1
1402,USP11_code_potential_somatic,ENSG00000125398,R-1402,-1,1.396263864,0.28814299,6.15E-12,-5.039518587,1.670688501,1
1399,USP11_code_potential_somatic,ENSG00000125398,R-1399,-1,1.396263864,0.460734804,3.77E-30,-3.740229203,1.307878647,1
1401,USP11_code_potential_somatic,ENSG00000125398,R-1401,-1,1.396263864,0.307721683,1.75E-13,-10.29514602,2.951249262,1
1546,USP11_code_potential_somatic,ENSG00000173404,R-1546,1,1.719568131,0.418613405,1.16E-24,7.234890526,5.704228174,1
1522,USP11_code_potential_somatic,ENSG00000113916,R-1522,-1,1.739539723,0.209052142,7.92E-07,-8.032126139,5.416107398,1
