,Regulon_ID,PCA_1Var,PCA_1VarNonRegulonGeneSet,PCA_1RandomVarAvg,NumGoodCalls,PCA_1RandomPVal,Diff_PCA_1VarRegulonVsNonRegulon,Diff_PCA_1VarRegulonVsAvgRand,PCA_1VarNonMemberGeneSet,PCA_1RandomVarAvgNonMember,NumGoodCallsNonMember,PCA_1RandomPValNonMember,Diff_PCA_1VarRegulonVsNonMember,Diff_PCA_1VarRegulonVsAvgRandNonMember
3293,3293,0.670959499,0.129416325,0.330545152,0,0.001996008,0.541543174,0.340414347,0.325852561,0.416420761,0,0.001996008,0.345106937,0.254538738
3294,3294,0.76237047,0.158714688,0.34833513,0,0.001996008,0.603655782,0.41403534,0.365204964,0.596008558,0,0.001996008,0.397165506,0.166361912
3295,3295,0.730790275,0.163074235,0.278155455,0,0.001996008,0.56771604,0.45263482,0.412507742,0.55618195,0,0.001996008,0.318282533,0.174608325
3296,3296,0.625679097,0.127734761,0.283727592,0,0.001996008,0.497944336,0.341951505,0.276673834,0.431859455,0,0.001996008,0.349005263,0.193819642
3297,3297,0.693515325,0.171072499,0.308652557,0,0.001996008,0.522442825,0.384862767,0.312705516,0.490095155,0,0.001996008,0.380809809,0.203420169
3298,3298,0.831491057,0.233669734,0.366264808,0,0.001996008,0.597821323,0.465226248,0.384133849,0.568970925,0,0.001996008,0.447357208,0.262520132
3299,3299,0.791645947,0.185408615,0.340698024,0,0.001996008,0.606237331,0.450947923,0.421008131,0.59091522,0,0.001996008,0.370637816,0.200730726
3300,3300,0.812358449,0.151632543,0.308678354,0,0.001996008,0.660725906,0.503680095,0.373302448,0.576663739,0,0.001996008,0.439056001,0.235694709
3301,3301,0.769511225,0.168731194,0.359798468,0,0.001996008,0.600780031,0.409712758,0.351775531,0.563137773,0,0.001996008,0.417735694,0.206373452
3302,3302,0.74805036,0.143175787,0.348812481,0,0.001996008,0.604874573,0.399237879,0.396356641,0.564855236,0,0.001996008,0.351693719,0.183195124
3303,3303,0.825896789,0.142952979,0.34703672,0,0.001996008,0.68294381,0.478860069,0.438894928,0.705957861,0,0.001996008,0.387001861,0.119938928
3304,3304,0.782438873,0.157198561,0.273611956,0,0.001996008,0.625240312,0.508826917,0.412399748,0.608933117,0,0.001996008,0.370039125,0.173505756
3305,3305,0.802287618,0.136587633,0.324205537,0,0.001996008,0.665699985,0.478082081,0.457501939,0.642388213,0,0.001996008,0.344785679,0.159899405
3306,3306,0.685189269,0.193724739,0.338142888,0,0.001996008,0.491464529,0.34704638,0.268054088,0.377401455,0,0.001996008,0.41713518,0.307787813
3307,3307,0.765210877,0.175587986,0.280796596,0,0.001996008,0.589622891,0.484414281,0.387575592,0.564779282,0,0.001996008,0.377635285,0.200431595
3308,3308,0.714361193,0.130038125,0.281987187,0,0.001996008,0.584323068,0.432374006,0.390841812,0.540596778,0,0.001996008,0.323519381,0.173764415
3309,3309,0.727632419,0.152899526,0.317705754,0,0.001996008,0.574732893,0.409926665,0.306995844,0.456288456,0,0.001996008,0.420636574,0.271343963
3310,3310,0.616120648,0.146429615,0.282404925,0,0.001996008,0.469691033,0.333715722,0.343373403,0.407568499,0,0.001996008,0.272747245,0.208552149
3311,3311,0.454014523,0.157205545,0.296141232,0,0.001996008,0.296808978,0.157873291,0.257340027,0.300691237,0,0.001996008,0.196674496,0.153323286
3312,3312,0.752690473,0.141979479,0.324286024,0,0.001996008,0.610710994,0.428404449,0.347368902,0.424309442,0,0.001996008,0.405321571,0.328381031
3313,3313,0.806640004,0.175934593,0.359124122,0,0.001996008,0.630705412,0.447515883,0.368140831,0.600419821,0,0.001996008,0.438499173,0.206220184
3314,3314,0.769288262,0.155985427,0.352831891,0,0.001996008,0.613302835,0.416456371,0.327431397,0.568823635,0,0.001996008,0.441856865,0.200464627
3315,3315,0.590751027,0.160433048,0.236538299,0,0.001996008,0.430317979,0.354212729,0.249229242,0.435821277,0,0.001996008,0.341521785,0.15492975
3316,3316,0.635767027,0.185822191,0.277850971,0,0.001996008,0.449944836,0.357916056,0.286721059,0.456514894,0,0.001996008,0.349045967,0.179252133
3317,3317,0.604875065,0.195392453,0.310116798,0,0.001996008,0.409482612,0.294758266,0.255425187,0.36525824,0,0.001996008,0.349449877,0.239616824
3318,3318,0.737129077,0.170040773,0.317567486,0,0.001996008,0.567088304,0.419561591,0.311311788,0.545142611,0,0.001996008,0.42581729,0.191986467
3319,3319,0.721519383,0.144799666,0.344878464,0,0.001996008,0.576719717,0.376640919,0.425717626,0.539376199,0,0.001996008,0.295801757,0.182143184
3320,3320,0.82565816,0.158284092,0.351583679,0,0.001996008,0.667374069,0.474074481,0.421045161,0.656581329,0,0.001996008,0.404612999,0.169076831
3321,3321,0.635401835,0.15529931,0.292003025,0,0.001996008,0.480102525,0.34339881,0.370626457,0.465802372,0,0.001996008,0.264775377,0.169599463
3322,3322,0.699277045,0.162559841,0.306369708,0,0.001996008,0.536717203,0.392907336,0.301410446,0.520428425,0,0.001996008,0.397866599,0.17884862
3323,3323,0.662206227,0.178386842,0.308348042,0,0.001996008,0.483819385,0.353858185,0.345128664,0.470252138,0,0.001996008,0.317077563,0.191954088
3324,3324,0.784435888,0.150865914,0.282387648,0,0.001996008,0.633569974,0.50204824,0.390303524,0.651664639,0,0.001996008,0.394132364,0.132771249
3325,3325,0.654421273,0.195384665,0.310980271,0,0.001996008,0.459036608,0.343441002,0.311043564,0.418818098,0,0.001996008,0.343377709,0.235603175
3326,3326,0.634425266,0.1543683,0.298208632,0,0.001996008,0.480056966,0.336216634,0.305176049,0.477056908,0,0.001996008,0.329249217,0.157368358
3327,3327,0.638261556,0.157518858,0.296973199,0,0.001996008,0.480742698,0.341288356,0.346840893,0.480377064,0,0.001996008,0.291420663,0.157884492
3328,3328,0.672049414,0.195249141,0.342941269,0,0.001996008,0.476800272,0.329108145,0.287811355,0.40503988,0,0.001996008,0.384238059,0.267009533
3329,3329,0.819976551,0.151991508,0.343649416,0,0.001996008,0.667985043,0.476327135,0.385601403,0.676039808,0,0.001996008,0.434375148,0.143936743
3330,3330,0.540822713,0.234561383,0.394173676,5,0.011976048,0.30626133,0.146649038,0.267000707,0.377976338,0,0.001996008,0.273822006,0.162846375
3331,3331,0.731230988,0.173513428,0.360432645,0,0.001996008,0.55771756,0.370798343,0.366564187,0.531606511,0,0.001996008,0.364666801,0.199624476
3332,3332,0.864662566,0.135741229,0.339116942,0,0.001996008,0.728921337,0.525545624,0.453920303,0.757213514,0,0.001996008,0.410742263,0.107449052
3333,3333,0.839879803,0.151379124,0.354341499,0,0.001996008,0.688500679,0.485538304,0.406812824,0.704119328,0,0.001996008,0.433066979,0.135760475
3334,3334,0.699933469,0.17180515,0.275865743,0,0.001996008,0.528128319,0.424067726,0.301105707,0.489191281,0,0.001996008,0.398827762,0.210742187
3335,3335,0.704309807,0.204722448,0.313378747,0,0.001996008,0.499587359,0.39093106,0.300642854,0.44897089,0,0.001996008,0.403666952,0.255338917
3336,3336,0.717194296,0.134333481,0.289576045,0,0.001996008,0.582860816,0.427618251,0.307860712,0.541662028,0,0.001996008,0.409333584,0.175532269
3337,3337,0.564151287,0.184464995,0.263527502,0,0.001996008,0.379686292,0.300623785,0.239896793,0.338537753,0,0.001996008,0.324254494,0.225613535
3338,3338,0.583752882,0.195445025,0.270730524,0,0.001996008,0.388307857,0.313022358,0.224946091,0.385807781,0,0.001996008,0.358806791,0.197945102
3339,3339,0.474775228,0.243025365,0.301346251,1,0.003992016,0.231749862,0.173428977,0.182857841,0.321325686,0,0.001996008,0.291917387,0.153449542
3340,3340,0.609601573,0.159431015,0.259978191,0,0.001996008,0.450170558,0.349623382,0.204529918,0.387493668,0,0.001996008,0.405071655,0.222107905
3341,3341,0.577887075,0.25783765,0.32804573,0,0.001996008,0.320049425,0.249841345,0.19121149,0.38313418,0,0.001996008,0.386675585,0.194752895
3342,3342,0.507774477,0.114410108,0.246482869,0,0.001996008,0.393364369,0.261291608,0.220509576,0.337520572,0,0.001996008,0.287264901,0.170253905
3343,3343,0.669290148,0.139931244,0.283323096,0,0.001996008,0.529358904,0.385967052,0.268269669,0.362204412,0,0.001996008,0.401020478,0.307085735
3344,3344,0.631460048,0.171804418,0.314204626,0,0.001996008,0.45965563,0.317255423,0.238050368,0.434870718,0,0.001996008,0.39340968,0.196589331
3345,3345,0.711825906,0.151731198,0.340200802,0,0.001996008,0.560094708,0.371625104,0.342530744,0.461093258,0,0.001996008,0.369295162,0.250732648
3346,3346,0.725553973,0.17879557,0.330755042,0,0.001996008,0.546758403,0.394798931,0.302861428,0.487531435,0,0.001996008,0.422692545,0.238022537
3347,3347,0.754496042,0.171754973,0.332411874,0,0.001996008,0.582741068,0.422084168,0.409117093,0.52019934,0,0.001996008,0.345378948,0.234296701
3348,3348,0.683091996,0.147152868,0.342964034,0,0.001996008,0.535939128,0.340127962,0.288387999,0.412026207,0,0.001996008,0.394703997,0.271065789
3349,3349,0.670075702,0.1205045,0.339492978,0,0.001996008,0.549571202,0.330582724,0.330695916,0.450721294,0,0.001996008,0.339379786,0.219354408
3350,3350,0.662317318,0.241494925,0.398634254,0,0.001996008,0.420822392,0.263683064,0.247319238,0.456063531,0,0.001996008,0.41499808,0.206253787
3351,3351,0.560079144,0.237885317,0.398938902,3,0.007984032,0.322193827,0.161140242,0.281117666,0.381606719,0,0.001996008,0.278961478,0.178472425
3352,3352,0.69255458,0.139315993,0.356467955,0,0.001996008,0.553238587,0.336086625,0.294051895,0.425064949,0,0.001996008,0.398502686,0.267489632
3353,3353,0.70215358,0.127264948,0.333297626,0,0.001996008,0.574888632,0.368855953,0.362489446,0.451343469,0,0.001996008,0.339664134,0.250810111
3354,3354,0.634490032,0.199621867,0.327482257,0,0.001996008,0.434868166,0.307007775,0.277140235,0.38429794,0,0.001996008,0.357349798,0.250192092
3355,3355,0.572599311,0.126389726,0.293084613,0,0.001996008,0.446209585,0.279514698,0.281819533,0.370000125,0,0.001996008,0.290779778,0.202599186
3356,3356,0.720030751,0.138233198,0.285717369,0,0.001996008,0.581797553,0.434313382,0.367874408,0.57061588,0,0.001996008,0.352156343,0.149414871
3357,3357,0.643082338,0.136803309,0.332064516,0,0.001996008,0.506279029,0.311017822,0.262313365,0.335006472,0,0.001996008,0.380768973,0.308075866
3358,3358,0.637985933,0.154155834,0.346066334,0,0.001996008,0.483830099,0.291919599,0.327221048,0.401517137,0,0.001996008,0.310764885,0.236468796
3359,3359,0.698074178,0.151568586,0.354371914,0,0.001996008,0.546505592,0.343702264,0.357066166,0.472890518,0,0.001996008,0.341008012,0.22518366
3360,3360,0.577353523,0.159004128,0.271243778,0,0.001996008,0.418349395,0.306109745,0.234175782,0.397695298,0,0.001996008,0.343177741,0.179658226
3361,3361,0.752915486,0.155262719,0.359259972,0,0.001996008,0.597652767,0.393655514,0.377105298,0.585136178,0,0.001996008,0.375810188,0.167779308
3362,3362,0.794199018,0.173756222,0.356588825,0,0.001996008,0.620442797,0.437610193,0.37878862,0.567564402,0,0.001996008,0.415410398,0.226634616
3363,3363,0.559144535,0.139762412,0.271450544,0,0.001996008,0.419382123,0.28769399,0.251769218,0.406679857,0,0.001996008,0.307375317,0.152464678
3364,3364,0.702061365,0.169756115,0.306354235,0,0.001996008,0.532305251,0.395707131,0.312236544,0.49256173,0,0.001996008,0.389824821,0.209499635
3365,3365,0.661925283,0.139897571,0.344742499,0,0.001996008,0.522027712,0.317182784,0.348545972,0.382508408,0,0.001996008,0.313379311,0.279416874
3366,3366,0.480569954,0.147601662,0.199574379,0,0.001996008,0.332968293,0.280995575,0.194623096,0.311640352,0,0.001996008,0.285946859,0.168929602
3367,3367,0.583318042,0.152416498,0.211031759,0,0.001996008,0.430901545,0.372286284,0.283357948,0.451063202,0,0.001996008,0.299960094,0.13225484
3368,3368,0.517843785,0.146034517,0.213021034,0,0.001996008,0.371809268,0.304822751,0.271507607,0.380136909,0,0.001996008,0.246336178,0.137706876
3369,3369,0.658778948,0.182483053,0.277497745,0,0.001996008,0.476295896,0.381281203,0.34467308,0.477321497,0,0.001996008,0.314105868,0.181457452
3370,3370,0.535410498,0.168169913,0.2702319,0,0.001996008,0.367240585,0.265178599,0.232617371,0.334174578,0,0.001996008,0.302793128,0.20123592
3371,3371,0.739346992,0.170657258,0.282235603,0,0.001996008,0.568689733,0.457111388,0.31621402,0.559649945,0,0.001996008,0.423132971,0.179697047
3372,3372,0.759332921,0.176369326,0.283744021,0,0.001996008,0.582963595,0.4755889,0.323340517,0.592727354,0,0.001996008,0.435992403,0.166605567
3373,3373,0.74167976,0.213409812,0.359148303,0,0.001996008,0.528269948,0.382531457,0.374902737,0.515896234,0,0.001996008,0.366777023,0.225783526
3374,3374,0.781073389,0.169896507,0.325562613,0,0.001996008,0.611176881,0.455510776,0.403739729,0.553479469,0,0.001996008,0.37733366,0.227593919
3375,3375,0.684133252,0.271512438,0.403428582,0,0.001996008,0.412620813,0.280704669,0.283676394,0.40704413,0,0.001996008,0.400456858,0.277089122
3376,3376,0.542374136,0.16194929,0.229148968,0,0.001996008,0.380424846,0.313225169,0.191974502,0.312224803,0,0.001996008,0.350399635,0.230149333
3377,3377,0.611155399,0.154715929,0.270363477,0,0.001996008,0.45643947,0.340791922,0.274737342,0.43774751,0,0.001996008,0.336418057,0.173407889
3378,3378,0.597325929,0.171360653,0.275564339,0,0.001996008,0.425965275,0.32176159,0.261181185,0.411664765,0,0.001996008,0.336144743,0.185661164
3379,3379,0.639339756,0.14780898,0.259978968,0,0.001996008,0.491530776,0.379360788,0.291392047,0.483333536,0,0.001996008,0.34794771,0.15600622
3380,3380,0.78443156,0.201937996,0.302677439,0,0.001996008,0.582493565,0.481754122,0.35469575,0.556968726,0,0.001996008,0.42973581,0.227462835
3381,3381,0.860582003,0.15739136,0.327126365,0,0.001996008,0.703190642,0.533455638,0.490175673,0.704664354,0,0.001996008,0.37040633,0.155917649
3382,3382,0.606220257,0.192696019,0.352625475,0,0.001996008,0.413524238,0.253594782,0.36495818,0.412221383,1,0.003992016,0.241262077,0.193998875
3383,3383,0.808584202,0.210937857,0.358471738,0,0.001996008,0.597646345,0.450112464,0.463090319,0.601963677,0,0.001996008,0.345493883,0.206620526
3384,3384,0.657674258,0.133233596,0.351957689,0,0.001996008,0.524440662,0.305716569,0.35968011,0.442396832,0,0.001996008,0.297994148,0.215277426
3385,3385,0.815446389,0.153047284,0.355581403,0,0.001996008,0.662399105,0.459864986,0.446902342,0.648636694,0,0.001996008,0.368544047,0.166809695
3386,3386,0.700406371,0.183337636,0.367306958,0,0.001996008,0.517068735,0.333099413,0.315568403,0.44361094,0,0.001996008,0.384837968,0.256795431
3387,3387,0.667041954,0.170517479,0.289220984,0,0.001996008,0.496524475,0.37782097,0.297614538,0.440937871,0,0.001996008,0.369427416,0.226104083
3388,3388,0.694177778,0.146624777,0.289753795,0,0.001996008,0.547553001,0.404423983,0.293308666,0.509968873,0,0.001996008,0.400869111,0.184208905
3389,3389,0.790364796,0.194765626,0.34399516,0,0.001996008,0.595599171,0.446369636,0.359709434,0.511274585,0,0.001996008,0.430655362,0.279090212
3390,3390,0.754718231,0.161478288,0.32876949,0,0.001996008,0.593239942,0.425948741,0.372866533,0.475124267,0,0.001996008,0.381851698,0.279593964
3391,3391,0.835775114,0.236609314,0.397615983,0,0.001996008,0.5991658,0.438159131,0.361029836,0.560702581,0,0.001996008,0.474745278,0.275072533
3392,3392,0.611985466,0.125833876,0.212471725,0,0.001996008,0.48615159,0.399513741,0.263933108,0.493135346,0,0.001996008,0.348052359,0.11885012
3393,3393,0.476295963,0.158508495,0.266966028,0,0.001996008,0.317787468,0.209329935,0.316811766,0.348582084,0,0.001996008,0.159484197,0.127713879
3394,3394,0.662537268,0.16274422,0.264421692,0,0.001996008,0.499793048,0.398115576,0.265185047,0.501918569,0,0.001996008,0.397352221,0.160618699
3395,3395,0.709158918,0.175729288,0.296068117,0,0.001996008,0.533429631,0.413090802,0.300165462,0.444954833,0,0.001996008,0.408993457,0.264204086
3396,3396,0.739069596,0.115577158,0.278620428,0,0.001996008,0.623492438,0.460449169,0.392281337,0.621999769,0,0.001996008,0.346788259,0.117069827
3397,3397,0.733759442,0.187189102,0.376812792,0,0.001996008,0.54657034,0.35694665,0.310908456,0.457232293,0,0.001996008,0.422850986,0.276527149
3398,3398,0.553807797,0.204008666,0.348911833,0,0.001996008,0.34979913,0.204895964,0.338363812,0.41937961,21,0.043912176,0.215443984,0.134428186
3399,3399,0.649131887,0.142419471,0.327143727,0,0.001996008,0.506712417,0.32198816,0.453223038,0.513514462,36,0.073852295,0.19590885,0.135617425
3400,3400,0.580540682,0.151241326,0.260596346,0,0.001996008,0.429299357,0.319944336,0.251078953,0.421341411,0,0.001996008,0.329461729,0.159199271
3401,3401,0.66927121,0.123481299,0.267362045,0,0.001996008,0.545789911,0.401909165,0.324384395,0.514188331,0,0.001996008,0.344886815,0.155082879
3402,3402,0.723993066,0.162114186,0.328540416,0,0.001996008,0.561878879,0.39545265,0.395923514,0.483431264,0,0.001996008,0.328069552,0.240561801
3403,3403,0.767867907,0.234727321,0.39139087,0,0.001996008,0.533140586,0.376477037,0.33182694,0.490913049,0,0.001996008,0.436040967,0.276954859
3404,3404,0.75490351,0.139230735,0.342113718,0,0.001996008,0.615672775,0.412789791,0.321778551,0.534784679,0,0.001996008,0.433124959,0.22011883
3405,3405,0.721285268,0.131342998,0.336164877,0,0.001996008,0.58994227,0.385120391,0.314757485,0.484295581,0,0.001996008,0.406527783,0.236989687
3406,3406,0.621304874,0.141839924,0.211038134,0,0.001996008,0.479464949,0.41026674,0.266447043,0.505834941,0,0.001996008,0.354857831,0.115469933
3407,3407,0.629366034,0.154059044,0.261876876,0,0.001996008,0.47530699,0.367489158,0.283356115,0.393547202,0,0.001996008,0.346009919,0.235818832
3408,3408,0.698362763,0.243771792,0.349288521,0,0.001996008,0.454590972,0.349074243,0.291974324,0.399992879,0,0.001996008,0.40638844,0.298369885
3409,3409,0.752503438,0.106500544,0.271130807,0,0.001996008,0.646002894,0.481372631,0.335612538,0.642537364,0,0.001996008,0.4168909,0.109966074
3410,3410,0.678451396,0.178308002,0.307309468,0,0.001996008,0.500143395,0.371141928,0.251005222,0.542576956,0,0.001996008,0.427446174,0.135874441
3411,3411,0.794758224,0.199152003,0.361524064,0,0.001996008,0.595606221,0.43323416,0.337791047,0.480201613,0,0.001996008,0.456967177,0.314556611
3412,3412,0.775119161,0.174925545,0.375440835,0,0.001996008,0.600193616,0.399678326,0.303496626,0.513542115,0,0.001996008,0.471622535,0.261577045
3413,3413,0.74062631,0.178227599,0.376133355,0,0.001996008,0.562398711,0.364492955,0.364653797,0.506718765,0,0.001996008,0.375972513,0.233907545
3414,3414,0.723206593,0.152259433,0.360547717,0,0.001996008,0.570947161,0.362658876,0.357794108,0.50704705,0,0.001996008,0.365412485,0.216159543
3415,3415,0.767960698,0.176221963,0.361448042,0,0.001996008,0.591738735,0.406512656,0.330330466,0.478867594,0,0.001996008,0.437630232,0.289093104
3416,3416,0.820364325,0.225850412,0.378254163,0,0.001996008,0.594513913,0.442110163,0.323146092,0.568526937,0,0.001996008,0.497218233,0.251837388
3417,3417,0.747541903,0.131466941,0.310932514,0,0.001996008,0.616074961,0.436609389,0.39376585,0.527216616,0,0.001996008,0.353776053,0.220325287
3418,3418,0.779815127,0.176295266,0.362256147,0,0.001996008,0.603519861,0.41755898,0.303314739,0.512985869,0,0.001996008,0.476500388,0.266829258
3419,3419,0.826476297,0.192686205,0.366003639,0,0.001996008,0.633790093,0.460472658,0.383033403,0.625585459,0,0.001996008,0.443442894,0.200890838
3420,3420,0.735358908,0.142206295,0.342426921,0,0.001996008,0.593152613,0.392931987,0.321858656,0.509724073,0,0.001996008,0.413500252,0.225634835
3421,3421,0.718086005,0.159254467,0.339874975,0,0.001996008,0.558831539,0.378211031,0.403809765,0.542721851,0,0.001996008,0.314276241,0.175364155
3422,3422,0.905147049,0.120914968,0.335581801,0,0.001996008,0.784232081,0.569565248,0.538695569,0.862988804,0,0.001996008,0.36645148,0.042158245
3423,3423,0.700192817,0.13222419,0.268402054,0,0.001996008,0.567968627,0.431790763,0.337509012,0.502972317,0,0.001996008,0.362683805,0.1972205
3424,3424,0.649493047,0.15164962,0.307046237,0,0.001996008,0.497843428,0.342446811,0.299632216,0.445704461,0,0.001996008,0.349860832,0.203788586
3425,3425,0.756791574,0.139824948,0.289038037,0,0.001996008,0.616966626,0.467753537,0.357109716,0.605335299,0,0.001996008,0.399681858,0.151456275
3426,3426,0.71949263,0.17315073,0.332974027,0,0.001996008,0.5463419,0.386518603,0.281311545,0.367295648,0,0.001996008,0.438181085,0.352196982
3427,3427,0.710891655,0.150017689,0.359158034,0,0.001996008,0.560873966,0.351733621,0.325889649,0.492376416,0,0.001996008,0.385002006,0.218515239
3428,3428,0.704392407,0.154075127,0.227911648,0,0.001996008,0.55031728,0.476480759,0.267314491,0.54722899,0,0.001996008,0.437077916,0.157163417
3429,3429,0.594604611,0.144926999,0.259875636,0,0.001996008,0.449677612,0.334728975,0.228652782,0.387865725,0,0.001996008,0.365951829,0.206738886
3430,3430,0.783282382,0.161770667,0.310358287,0,0.001996008,0.621511714,0.472924095,0.323716994,0.600546709,0,0.001996008,0.459565387,0.182735673
3431,3431,0.731104531,0.155626878,0.296001663,0,0.001996008,0.575477653,0.435102868,0.333915507,0.566600837,0,0.001996008,0.397189023,0.164503694
3432,3432,0.717124179,0.207792984,0.365211984,0,0.001996008,0.509331195,0.351912194,0.31263808,0.375025432,0,0.001996008,0.404486098,0.342098747
3433,3433,0.817855443,0.19701782,0.347834151,0,0.001996008,0.620837623,0.470021292,0.419313335,0.59329069,0,0.001996008,0.398542108,0.224564753
3434,3434,0.703791819,0.221391664,0.389725396,0,0.001996008,0.482400155,0.314066424,0.293291506,0.425506407,0,0.001996008,0.410500313,0.278285412
3435,3435,0.712511111,0.185898444,0.377834818,0,0.001996008,0.526612668,0.334676294,0.268853696,0.464378426,0,0.001996008,0.443657415,0.248132685
3436,3436,0.669755919,0.112237332,0.334671519,0,0.001996008,0.557518587,0.3350844,0.360261623,0.470799503,0,0.001996008,0.309494296,0.198956416
3437,3437,0.693515325,0.171072499,0.30789142,0,0.001996008,0.522442825,0.385623904,0.312705516,0.490837161,0,0.001996008,0.380809809,0.202678164
3438,3438,0.727632419,0.152899526,0.318165279,0,0.001996008,0.574732893,0.409467139,0.306995844,0.454790813,0,0.001996008,0.420636574,0.272841606
3439,3439,0.821786241,0.138799324,0.338640375,0,0.001996008,0.682986917,0.483145865,0.439321091,0.68693567,0,0.001996008,0.382465149,0.134850571
3440,3440,0.644109681,0.165734049,0.259493775,0,0.001996008,0.478375632,0.384615906,0.255175532,0.48467581,0,0.001996008,0.388934149,0.159433871
3441,3441,0.578492581,0.201856061,0.287124575,0,0.001996008,0.376636521,0.291368006,0.225199632,0.331346558,0,0.001996008,0.353292949,0.247146024
3442,3442,0.530660733,0.149892524,0.25363584,0,0.001996008,0.380768208,0.277024893,0.253286992,0.336147476,0,0.001996008,0.277373741,0.194513257
3443,3443,0.568038662,0.139723222,0.29028467,0,0.001996008,0.42831544,0.277753992,0.288173262,0.357296195,0,0.001996008,0.2798654,0.210742467
3444,3444,0.685852553,0.166486279,0.298820983,0,0.001996008,0.519366273,0.38703157,0.253786531,0.516804482,0,0.001996008,0.432066022,0.169048071
3445,3445,0.744445146,0.171180547,0.301332134,0,0.001996008,0.573264599,0.443113012,0.33882219,0.571717507,0,0.001996008,0.405622956,0.172727639
3446,3446,0.836361106,0.27203749,0.38745497,0,0.001996008,0.564323616,0.448906136,0.399846562,0.554514032,0,0.001996008,0.436514544,0.281847074
3447,3447,0.613031374,0.152190677,0.357999677,0,0.001996008,0.460840696,0.255031696,0.306522764,0.4017017,0,0.001996008,0.306508609,0.211329673
3448,3448,0.523403421,0.185508372,0.287982788,0,0.001996008,0.337895049,0.235420633,0.199916477,0.303990915,0,0.001996008,0.323486944,0.219412506
3449,3449,0.587867478,0.134549311,0.255468918,0,0.001996008,0.453318167,0.332398561,0.260852743,0.429687607,0,0.001996008,0.327014736,0.158179871
3450,3450,0.797880798,0.224637876,0.322326609,0,0.001996008,0.573242922,0.475554189,0.33152472,0.563303546,0,0.001996008,0.466356077,0.234577251
3451,3451,0.536136596,0.131105189,0.283606072,0,0.001996008,0.405031407,0.252530524,0.248258119,0.340801473,0,0.001996008,0.287878477,0.195335122
3452,3452,0.777136134,0.172303027,0.302196362,0,0.001996008,0.604833107,0.474939772,0.365739516,0.637888643,0,0.001996008,0.411396618,0.139247491
3453,3453,0.650960238,0.138311114,0.336129267,0,0.001996008,0.512649124,0.314830971,0.255383631,0.332471586,0,0.001996008,0.395576607,0.318488653
3454,3454,0.828521731,0.179076689,0.347964085,0,0.001996008,0.649445042,0.480557646,0.38439093,0.597295669,0,0.001996008,0.4441308,0.231226062
3455,3455,0.832864593,0.235699979,0.3709958,0,0.001996008,0.597164614,0.461868793,0.410722161,0.58350456,0,0.001996008,0.422142432,0.249360033
3456,3456,0.72679649,0.152049554,0.345647436,0,0.001996008,0.574746936,0.381149053,0.367313862,0.511331475,0,0.001996008,0.359482628,0.215465015
3457,3457,0.712871491,0.16245289,0.354775481,0,0.001996008,0.5504186,0.358096009,0.357214021,0.473998367,0,0.001996008,0.355657469,0.238873124
3458,3458,0.695878591,0.15444385,0.351006303,0,0.001996008,0.541434741,0.344872287,0.359847461,0.449346366,0,0.001996008,0.336031129,0.246532225
3459,3459,0.644746707,0.123752088,0.338694912,0,0.001996008,0.52099462,0.306051795,0.29449518,0.395454154,0,0.001996008,0.350251527,0.249292553
3460,3460,0.671950339,0.149636891,0.216272659,0,0.001996008,0.522313448,0.455677679,0.308276839,0.54007964,0,0.001996008,0.3636735,0.131870699
3461,3461,0.62295811,0.132474668,0.229429811,0,0.001996008,0.490483441,0.393528298,0.294457607,0.508885119,0,0.001996008,0.328500502,0.114072991
3462,3462,0.77035433,0.152157687,0.34588935,0,0.001996008,0.618196643,0.42446498,0.401223712,0.5847666,0,0.001996008,0.369130617,0.18558773
3463,3463,0.806463882,0.200125084,0.346134767,0,0.001996008,0.606338798,0.460329116,0.457416963,0.63868588,0,0.001996008,0.34904692,0.167778003
3464,3464,0.728141812,0.161618352,0.360721535,0,0.001996008,0.566523461,0.367420277,0.339343114,0.459411324,0,0.001996008,0.388798698,0.268730488
3465,3465,0.698671259,0.152125048,0.35103309,0,0.001996008,0.546546211,0.347638169,0.345051465,0.485882572,0,0.001996008,0.353619794,0.212788686
3466,3466,0.644254143,0.1962147,0.374939845,0,0.001996008,0.448039443,0.269314298,0.276700456,0.391694136,0,0.001996008,0.367553688,0.252560007
3467,3467,0.572553028,0.178071139,0.210255139,0,0.001996008,0.394481889,0.362297888,0.315480325,0.371518941,0,0.001996008,0.257072703,0.201034087
3468,3468,0.700729587,0.170220027,0.290917387,0,0.001996008,0.53050956,0.4098122,0.349300373,0.527469599,0,0.001996008,0.351429214,0.173259988
3469,3469,0.764110717,0.146241214,0.295273341,0,0.001996008,0.617869503,0.468837376,0.348540459,0.639674771,0,0.001996008,0.415570258,0.124435946
3470,3470,0.755766399,0.137407642,0.337736126,0,0.001996008,0.618358757,0.418030272,0.389459014,0.568239426,0,0.001996008,0.366307385,0.187526973
3471,3471,0.655503991,0.158973306,0.363172184,0,0.001996008,0.496530685,0.292331807,0.287366175,0.397551769,0,0.001996008,0.368137817,0.257952223
3472,3472,0.550156172,0.278457408,0.366410675,4,0.00998004,0.271698763,0.183745497,0.211092463,0.274655356,0,0.001996008,0.339063709,0.275500816
3473,3473,0.809346191,0.177130842,0.342892868,0,0.001996008,0.632215349,0.466453323,0.35931109,0.51696158,0,0.001996008,0.450035101,0.29238461
