,Regulon_ID,PCA_1VarRembrandt,PCA_1RandomPValRembrandt,PCA_1RandomPValNonMemberRembrandt,PCA_1VarFrench,PCA_1RandomPValFrench,PCA_1RandomPValNonMemberFrench,PCA_1VarIvyAtlas,PCA_1RandomPValIvyAtlas,PCA_1RandomPValNonMemberIvyAtlas,PCA_1VarGSE7696,PCA_1RandomPValGSE7696,PCA_1RandomPValNonMemberGSE7696,PCA_1Var,PCA_1RandomPVal,PCA_1RandomPValNonMember,Mutation,Regulator,RegMutation_Pval_allPatients,EigenGenePValAllPatients,EigenGene_tstat_allPatients,MutationRegulatorEdge,Fraction_of_edges_correctly_aligned,HRFrench,Cox-p-valueFrench,HRGSE7696,Cox-p-valueGSE7696,HRRembrandt,Cox-p-valueRembrandt,HR,p-value,SpearmanCorrelationEigenGene,SpearmanCorrelationPValEigenGene
50,32,0.789877938,0.001996008,0.001996008,0.631632982,0.001996008,0.001996008,0.72395127,0.001996008,0.001996008,0.743316389,0.003992016,0.001996008,0.672556599,0.001996008,0.001996008,ACTL9_code_potential_somatic,ENSG00000261678,0.003344241,0.002054055,7.326135002,-1,1.0,7.492393799,6.76e-14,,,,,2.131912432,0.033014046,-0.319871796,1.87e-06
51,32,0.789877938,0.001996008,0.001996008,0.631632982,0.001996008,0.001996008,0.72395127,0.001996008,0.001996008,0.743316389,0.003992016,0.001996008,0.672556599,0.001996008,0.001996008,ADCY1_code_potential_somatic,ENSG00000261678,0.009804145,0.024514758,3.847311982,-1,1.0,7.492393799,6.76e-14,,,,,2.131912432,0.033014046,-0.319871796,1.87e-06
52,32,0.789877938,0.001996008,0.001996008,0.631632982,0.001996008,0.001996008,0.72395127,0.001996008,0.001996008,0.743316389,0.003992016,0.001996008,0.672556599,0.001996008,0.001996008,ARF6_SIGNALING_EVENTS_PID_NCI_NATURE_nonsilent_somatic,ENSG00000261678,0.025408403,0.033047845,2.17550795,-1,1.0,7.492393799,6.76e-14,,,,,2.131912432,0.033014046,-0.319871796,1.87e-06
53,32,0.789877938,0.001996008,0.001996008,0.631632982,0.001996008,0.001996008,0.72395127,0.001996008,0.001996008,0.743316389,0.003992016,0.001996008,0.672556599,0.001996008,0.001996008,BVES_code_potential_somatic,ENSG00000261678,7.65e-06,0.038278001,4.434032774,-1,1.0,7.492393799,6.76e-14,,,,,2.131912432,0.033014046,-0.319871796,1.87e-06
54,32,0.789877938,0.001996008,0.001996008,0.631632982,0.001996008,0.001996008,0.72395127,0.001996008,0.001996008,0.743316389,0.003992016,0.001996008,0.672556599,0.001996008,0.001996008,CD1D_code_potential_somatic,ENSG00000261678,0.030821703,0.001773871,7.199432829,-1,1.0,7.492393799,6.76e-14,,,,,2.131912432,0.033014046,-0.319871796,1.87e-06
55,32,0.789877938,0.001996008,0.001996008,0.631632982,0.001996008,0.001996008,0.72395127,0.001996008,0.001996008,0.743316389,0.003992016,0.001996008,0.672556599,0.001996008,0.001996008,CDH19_code_potential_somatic,ENSG00000261678,0.000491902,0.037195647,4.131766629,-1,1.0,7.492393799,6.76e-14,,,,,2.131912432,0.033014046,-0.319871796,1.87e-06
56,32,0.789877938,0.001996008,0.001996008,0.631632982,0.001996008,0.001996008,0.72395127,0.001996008,0.001996008,0.743316389,0.003992016,0.001996008,0.672556599,0.001996008,0.001996008,CHGB_code_potential_somatic,ENSG00000261678,0.008635446,0.00911205,5.94411536,-1,1.0,7.492393799,6.76e-14,,,,,2.131912432,0.033014046,-0.319871796,1.87e-06
57,32,0.789877938,0.001996008,0.001996008,0.631632982,0.001996008,0.001996008,0.72395127,0.001996008,0.001996008,0.743316389,0.003992016,0.001996008,0.672556599,0.001996008,0.001996008,COBLL1_code_potential_somatic,ENSG00000261678,0.005688757,0.025270198,3.828054592,-1,1.0,7.492393799,6.76e-14,,,,,2.131912432,0.033014046,-0.319871796,1.87e-06
58,32,0.789877938,0.001996008,0.001996008,0.631632982,0.001996008,0.001996008,0.72395127,0.001996008,0.001996008,0.743316389,0.003992016,0.001996008,0.672556599,0.001996008,0.001996008,COL4A4_code_potential_somatic,ENSG00000261678,0.018098465,0.047832389,2.923126555,-1,1.0,7.492393799,6.76e-14,,,,,2.131912432,0.033014046,-0.319871796,1.87e-06
59,32,0.789877938,0.001996008,0.001996008,0.631632982,0.001996008,0.001996008,0.72395127,0.001996008,0.001996008,0.743316389,0.003992016,0.001996008,0.672556599,0.001996008,0.001996008,DCHS2_code_potential_somatic,ENSG00000261678,0.01102922,0.006249072,4.371396484,-1,1.0,7.492393799,6.76e-14,,,,,2.131912432,0.033014046,-0.319871796,1.87e-06
60,32,0.789877938,0.001996008,0.001996008,0.631632982,0.001996008,0.001996008,0.72395127,0.001996008,0.001996008,0.743316389,0.003992016,0.001996008,0.672556599,0.001996008,0.001996008,DSP_code_potential_somatic,ENSG00000261678,0.000446238,0.038130265,2.511834026,-1,1.0,7.492393799,6.76e-14,,,,,2.131912432,0.033014046,-0.319871796,1.87e-06
61,32,0.789877938,0.001996008,0.001996008,0.631632982,0.001996008,0.001996008,0.72395127,0.001996008,0.001996008,0.743316389,0.003992016,0.001996008,0.672556599,0.001996008,0.001996008,E_CADHERIN_SIGNALING_IN_KERATINOCYTES_PID_NCI_NATURE_nonsilent_somatic,ENSG00000261678,0.002428496,0.046098825,2.019830954,-1,1.0,7.492393799,6.76e-14,,,,,2.131912432,0.033014046,-0.319871796,1.87e-06
62,32,0.789877938,0.001996008,0.001996008,0.631632982,0.001996008,0.001996008,0.72395127,0.001996008,0.001996008,0.743316389,0.003992016,0.001996008,0.672556599,0.001996008,0.001996008,EGF_RECEPTOR_SIGNALING_PATHWAY_PID_NCI_NATURE_nonsilent_somatic,ENSG00000261678,0.001389933,0.032533002,2.166329271,-1,1.0,7.492393799,6.76e-14,,,,,2.131912432,0.033014046,-0.319871796,1.87e-06
63,32,0.789877938,0.001996008,0.001996008,0.631632982,0.001996008,0.001996008,0.72395127,0.001996008,0.001996008,0.743316389,0.003992016,0.001996008,0.672556599,0.001996008,0.001996008,ERBB_RECEPTOR_SIGNALING_NETWORK_PID_NCI_NATURE_nonsilent_somatic,ENSG00000261678,0.015930802,0.040483118,2.09186017,-1,1.0,7.492393799,6.76e-14,,,,,2.131912432,0.033014046,-0.319871796,1.87e-06
64,32,0.789877938,0.001996008,0.001996008,0.631632982,0.001996008,0.001996008,0.72395127,0.001996008,0.001996008,0.743316389,0.003992016,0.001996008,0.672556599,0.001996008,0.001996008,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ENSG00000261678,0.001300571,0.018539397,2.3902341,-1,1.0,7.492393799,6.76e-14,,,,,2.131912432,0.033014046,-0.319871796,1.87e-06
65,32,0.789877938,0.001996008,0.001996008,0.631632982,0.001996008,0.001996008,0.72395127,0.001996008,0.001996008,0.743316389,0.003992016,0.001996008,0.672556599,0.001996008,0.001996008,GPR112_code_potential_somatic,ENSG00000261678,0.036366801,0.045664507,2.752176133,-1,1.0,7.492393799,6.76e-14,,,,,2.131912432,0.033014046,-0.319871796,1.87e-06
66,32,0.789877938,0.001996008,0.001996008,0.631632982,0.001996008,0.001996008,0.72395127,0.001996008,0.001996008,0.743316389,0.003992016,0.001996008,0.672556599,0.001996008,0.001996008,INTERNALIZATION_OF_ERBB1_PID_NCI_NATURE_nonsilent_somatic,ENSG00000261678,0.001607987,0.048079892,2.000008337,-1,1.0,7.492393799,6.76e-14,,,,,2.131912432,0.033014046,-0.319871796,1.87e-06
67,32,0.789877938,0.001996008,0.001996008,0.631632982,0.001996008,0.001996008,0.72395127,0.001996008,0.001996008,0.743316389,0.003992016,0.001996008,0.672556599,0.001996008,0.001996008,KIF4A_code_potential_somatic,ENSG00000261678,0.00305268,4.42e-07,-9.515118215,1,1.0,7.492393799,6.76e-14,,,,,2.131912432,0.033014046,-0.319871796,1.87e-06
68,32,0.789877938,0.001996008,0.001996008,0.631632982,0.001996008,0.001996008,0.72395127,0.001996008,0.001996008,0.743316389,0.003992016,0.001996008,0.672556599,0.001996008,0.001996008,KRTAP5-4_code_potential_somatic,ENSG00000261678,0.002280391,0.004906827,6.483079928,-1,1.0,7.492393799,6.76e-14,,,,,2.131912432,0.033014046,-0.319871796,1.87e-06
69,32,0.789877938,0.001996008,0.001996008,0.631632982,0.001996008,0.001996008,0.72395127,0.001996008,0.001996008,0.743316389,0.003992016,0.001996008,0.672556599,0.001996008,0.001996008,LAMA1_code_potential_somatic,ENSG00000261678,0.025267601,0.014228759,3.530592593,-1,1.0,7.492393799,6.76e-14,,,,,2.131912432,0.033014046,-0.319871796,1.87e-06
70,32,0.789877938,0.001996008,0.001996008,0.631632982,0.001996008,0.001996008,0.72395127,0.001996008,0.001996008,0.743316389,0.003992016,0.001996008,0.672556599,0.001996008,0.001996008,LPA_RECEPTOR_MEDIATED_EVENTS_PID_NCI_NATURE_nonsilent_somatic,ENSG00000261678,0.002365312,0.03360658,2.163377806,-1,1.0,7.492393799,6.76e-14,,,,,2.131912432,0.033014046,-0.319871796,1.87e-06
71,32,0.789877938,0.001996008,0.001996008,0.631632982,0.001996008,0.001996008,0.72395127,0.001996008,0.001996008,0.743316389,0.003992016,0.001996008,0.672556599,0.001996008,0.001996008,MAGEB1_code_potential_somatic,ENSG00000261678,0.022246525,0.00392204,4.342219018,-1,1.0,7.492393799,6.76e-14,,,,,2.131912432,0.033014046,-0.319871796,1.87e-06
72,32,0.789877938,0.001996008,0.001996008,0.631632982,0.001996008,0.001996008,0.72395127,0.001996008,0.001996008,0.743316389,0.003992016,0.001996008,0.672556599,0.001996008,0.001996008,OR5D14_code_potential_somatic,ENSG00000261678,0.009193306,0.045263284,3.993996945,-1,1.0,7.492393799,6.76e-14,,,,,2.131912432,0.033014046,-0.319871796,1.87e-06
73,32,0.789877938,0.001996008,0.001996008,0.631632982,0.001996008,0.001996008,0.72395127,0.001996008,0.001996008,0.743316389,0.003992016,0.001996008,0.672556599,0.001996008,0.001996008,PCSK6_code_potential_somatic,ENSG00000261678,0.041278577,0.033879489,3.364253922,-1,1.0,7.492393799,6.76e-14,,,,,2.131912432,0.033014046,-0.319871796,1.87e-06
74,32,0.789877938,0.001996008,0.001996008,0.631632982,0.001996008,0.001996008,0.72395127,0.001996008,0.001996008,0.743316389,0.003992016,0.001996008,0.672556599,0.001996008,0.001996008,PTPRR_code_potential_somatic,ENSG00000261678,0.030549719,0.047697032,3.76620573,-1,1.0,7.492393799,6.76e-14,,,,,2.131912432,0.033014046,-0.319871796,1.87e-06
75,32,0.789877938,0.001996008,0.001996008,0.631632982,0.001996008,0.001996008,0.72395127,0.001996008,0.001996008,0.743316389,0.003992016,0.001996008,0.672556599,0.001996008,0.001996008,PTR_OF_ADHERENS_JUNCTION_STABILITY_AND_DISSASSEMBLY,ENSG00000261678,0.011852275,0.034411466,2.156106561,-1,1.0,7.492393799,6.76e-14,,,,,2.131912432,0.033014046,-0.319871796,1.87e-06
76,32,0.789877938,0.001996008,0.001996008,0.631632982,0.001996008,0.001996008,0.72395127,0.001996008,0.001996008,0.743316389,0.003992016,0.001996008,0.672556599,0.001996008,0.001996008,RYR1_code_potential_somatic,ENSG00000261678,0.000870366,0.009950266,3.816763012,-1,1.0,7.492393799,6.76e-14,,,,,2.131912432,0.033014046,-0.319871796,1.87e-06
77,32,0.789877938,0.001996008,0.001996008,0.631632982,0.001996008,0.001996008,0.72395127,0.001996008,0.001996008,0.743316389,0.003992016,0.001996008,0.672556599,0.001996008,0.001996008,SHP2_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ENSG00000261678,0.000625482,0.049684942,1.983841361,-1,1.0,7.492393799,6.76e-14,,,,,2.131912432,0.033014046,-0.319871796,1.87e-06
78,32,0.789877938,0.001996008,0.001996008,0.631632982,0.001996008,0.001996008,0.72395127,0.001996008,0.001996008,0.743316389,0.003992016,0.001996008,0.672556599,0.001996008,0.001996008,SIGNALING_EVENTS_MEDIATED_BY_TCPTP_PID_NCI_NATURE_nonsilent_somatic,ENSG00000261678,0.00052714,0.032501824,2.166136062,-1,1.0,7.492393799,6.76e-14,,,,,2.131912432,0.033014046,-0.319871796,1.87e-06
79,32,0.789877938,0.001996008,0.001996008,0.631632982,0.001996008,0.001996008,0.72395127,0.001996008,0.001996008,0.743316389,0.003992016,0.001996008,0.672556599,0.001996008,0.001996008,SLFN13_code_potential_somatic,ENSG00000261678,0.009154286,0.017277309,5.834367044,-1,1.0,7.492393799,6.76e-14,,,,,2.131912432,0.033014046,-0.319871796,1.87e-06
80,32,0.789877938,0.001996008,0.001996008,0.631632982,0.001996008,0.001996008,0.72395127,0.001996008,0.001996008,0.743316389,0.003992016,0.001996008,0.672556599,0.001996008,0.001996008,SUSD5_code_potential_somatic,ENSG00000261678,0.042805261,0.027630738,4.920814337,-1,1.0,7.492393799,6.76e-14,,,,,2.131912432,0.033014046,-0.319871796,1.87e-06
81,32,0.789877938,0.001996008,0.001996008,0.631632982,0.001996008,0.001996008,0.72395127,0.001996008,0.001996008,0.743316389,0.003992016,0.001996008,0.672556599,0.001996008,0.001996008,SYNDECAN_3_MEDIATED_SIGNALING_EVENTS_PID_NCI_NATURE_nonsilent_somatic,ENSG00000261678,0.010529831,0.031796789,2.194355325,-1,1.0,7.492393799,6.76e-14,,,,,2.131912432,0.033014046,-0.319871796,1.87e-06
82,32,0.789877938,0.001996008,0.001996008,0.631632982,0.001996008,0.001996008,0.72395127,0.001996008,0.001996008,0.743316389,0.003992016,0.001996008,0.672556599,0.001996008,0.001996008,ZAN_code_potential_somatic,ENSG00000261678,0.0050317,0.015309336,6.167077244,-1,1.0,7.492393799,6.76e-14,,,,,2.131912432,0.033014046,-0.319871796,1.87e-06
83,34,0.535467687,0.001996008,0.001996008,0.565740393,0.001996008,0.003992016,0.481345872,0.001996008,0.003992016,0.496466076,0.001996008,0.001996008,0.497934749,0.001996008,0.00998004,AMPD1_code_potential_somatic,ENSG00000125347,0.032386643,0.030475986,2.975008014,1,1.0,5.10175539,3.37e-07,,,4.580652702,4.64e-06,2.301790743,0.021346976,0.608273442,2.39e-55
84,34,0.535467687,0.001996008,0.001996008,0.565740393,0.001996008,0.003992016,0.481345872,0.001996008,0.003992016,0.496466076,0.001996008,0.001996008,0.497934749,0.001996008,0.00998004,DNMBP_code_potential_somatic,ENSG00000125347,0.004391565,0.018203243,3.870999286,1,1.0,5.10175539,3.37e-07,,,4.580652702,4.64e-06,2.301790743,0.021346976,0.608273442,2.39e-55
85,34,0.535467687,0.001996008,0.001996008,0.565740393,0.001996008,0.003992016,0.481345872,0.001996008,0.003992016,0.496466076,0.001996008,0.001996008,0.497934749,0.001996008,0.00998004,IQSEC3_code_potential_somatic,ENSG00000125347,0.000127701,0.039408895,-4.496218981,-1,1.0,5.10175539,3.37e-07,,,4.580652702,4.64e-06,2.301790743,0.021346976,0.608273442,2.39e-55
86,34,0.535467687,0.001996008,0.001996008,0.565740393,0.001996008,0.003992016,0.481345872,0.001996008,0.003992016,0.496466076,0.001996008,0.001996008,0.497934749,0.001996008,0.00998004,MCM6_code_potential_somatic,ENSG00000125347,0.024029061,0.001701705,7.707080292,1,1.0,5.10175539,3.37e-07,,,4.580652702,4.64e-06,2.301790743,0.021346976,0.608273442,2.39e-55
87,34,0.535467687,0.001996008,0.001996008,0.565740393,0.001996008,0.003992016,0.481345872,0.001996008,0.003992016,0.496466076,0.001996008,0.001996008,0.497934749,0.001996008,0.00998004,MUC17_code_potential_somatic,ENSG00000125347,0.000540676,0.008807083,2.863266617,1,1.0,5.10175539,3.37e-07,,,4.580652702,4.64e-06,2.301790743,0.021346976,0.608273442,2.39e-55
88,34,0.535467687,0.001996008,0.001996008,0.565740393,0.001996008,0.003992016,0.481345872,0.001996008,0.003992016,0.496466076,0.001996008,0.001996008,0.497934749,0.001996008,0.00998004,NFIX_code_potential_somatic,ENSG00000125347,0.000923171,0.001491572,7.241450876,1,1.0,5.10175539,3.37e-07,,,4.580652702,4.64e-06,2.301790743,0.021346976,0.608273442,2.39e-55
89,34,0.535467687,0.001996008,0.001996008,0.565740393,0.001996008,0.003992016,0.481345872,0.001996008,0.003992016,0.496466076,0.001996008,0.001996008,0.497934749,0.001996008,0.00998004,OR51F1_code_potential_somatic,ENSG00000125347,0.028360017,7.76e-31,-16.45422706,-1,1.0,5.10175539,3.37e-07,,,4.580652702,4.64e-06,2.301790743,0.021346976,0.608273442,2.39e-55
90,34,0.535467687,0.001996008,0.001996008,0.565740393,0.001996008,0.003992016,0.481345872,0.001996008,0.003992016,0.496466076,0.001996008,0.001996008,0.497934749,0.001996008,0.00998004,RBPJL_code_potential_somatic,ENSG00000125347,0.00157027,0.043814868,3.297131843,1,1.0,5.10175539,3.37e-07,,,4.580652702,4.64e-06,2.301790743,0.021346976,0.608273442,2.39e-55
91,34,0.535467687,0.001996008,0.001996008,0.565740393,0.001996008,0.003992016,0.481345872,0.001996008,0.003992016,0.496466076,0.001996008,0.001996008,0.497934749,0.001996008,0.00998004,SDK1_code_potential_somatic,ENSG00000125347,0.047938391,0.023094101,2.678826399,1,1.0,5.10175539,3.37e-07,,,4.580652702,4.64e-06,2.301790743,0.021346976,0.608273442,2.39e-55
92,34,0.535467687,0.001996008,0.001996008,0.565740393,0.001996008,0.003992016,0.481345872,0.001996008,0.003992016,0.496466076,0.001996008,0.001996008,0.497934749,0.001996008,0.00998004,TP53_code_potential_somatic,ENSG00000125347,0.000215414,0.013858397,-2.494837325,-1,0.9375,5.10175539,3.37e-07,,,4.580652702,4.64e-06,2.301790743,0.021346976,0.608273442,2.39e-55
93,34,0.535467687,0.001996008,0.001996008,0.565740393,0.001996008,0.003992016,0.481345872,0.001996008,0.003992016,0.496466076,0.001996008,0.001996008,0.497934749,0.001996008,0.00998004,ZNF569_code_potential_somatic,ENSG00000125347,0.04122044,0.034940454,-4.006064558,-1,1.0,5.10175539,3.37e-07,,,4.580652702,4.64e-06,2.301790743,0.021346976,0.608273442,2.39e-55
94,37,0.441911802,0.001996008,0.001996008,0.530709766,0.001996008,0.001996008,0.457575603,0.003992016,0.001996008,0.44823106,0.001996008,0.001996008,0.416412241,0.001996008,0.001996008,IDH1_code_potential_somatic,ENSG00000125347,3.83e-05,1.45e-08,-8.503373505,-1,0.9375,7.689740977,1.47e-14,,,5.99190833,2.07e-09,3.212252232,0.001316987,0.51657054,2.18e-18
95,37,0.441911802,0.001996008,0.001996008,0.530709766,0.001996008,0.001996008,0.457575603,0.003992016,0.001996008,0.44823106,0.001996008,0.001996008,0.416412241,0.001996008,0.001996008,ATRX_code_potential_somatic,ENSG00000125347,9.16e-05,0.001378022,-3.881340746,-1,1.0,7.689740977,1.47e-14,,,5.99190833,2.07e-09,3.212252232,0.001316987,0.51657054,2.18e-18
96,37,0.441911802,0.001996008,0.001996008,0.530709766,0.001996008,0.001996008,0.457575603,0.003992016,0.001996008,0.44823106,0.001996008,0.001996008,0.416412241,0.001996008,0.001996008,ERCC6_code_potential_somatic,ENSG00000125347,0.049830683,0.018282851,-4.33341144,-1,1.0,7.689740977,1.47e-14,,,5.99190833,2.07e-09,3.212252232,0.001316987,0.51657054,2.18e-18
97,37,0.441911802,0.001996008,0.001996008,0.530709766,0.001996008,0.001996008,0.457575603,0.003992016,0.001996008,0.44823106,0.001996008,0.001996008,0.416412241,0.001996008,0.001996008,MCM6_code_potential_somatic,ENSG00000125347,0.024029061,0.014517074,5.602182917,1,1.0,7.689740977,1.47e-14,,,5.99190833,2.07e-09,3.212252232,0.001316987,0.51657054,2.18e-18
98,37,0.441911802,0.001996008,0.001996008,0.530709766,0.001996008,0.001996008,0.457575603,0.003992016,0.001996008,0.44823106,0.001996008,0.001996008,0.416412241,0.001996008,0.001996008,NALCN_code_potential_somatic,ENSG00000125347,0.024462599,0.004227884,-5.314637552,-1,1.0,7.689740977,1.47e-14,,,5.99190833,2.07e-09,3.212252232,0.001316987,0.51657054,2.18e-18
99,37,0.441911802,0.001996008,0.001996008,0.530709766,0.001996008,0.001996008,0.457575603,0.003992016,0.001996008,0.44823106,0.001996008,0.001996008,0.416412241,0.001996008,0.001996008,NFIX_code_potential_somatic,ENSG00000125347,0.000923171,0.028384123,3.754597301,1,1.0,7.689740977,1.47e-14,,,5.99190833,2.07e-09,3.212252232,0.001316987,0.51657054,2.18e-18
100,37,0.441911802,0.001996008,0.001996008,0.530709766,0.001996008,0.001996008,0.457575603,0.003992016,0.001996008,0.44823106,0.001996008,0.001996008,0.416412241,0.001996008,0.001996008,TP53_code_potential_somatic,ENSG00000125347,0.000215414,0.001962688,-3.156527058,-1,0.9375,7.689740977,1.47e-14,,,5.99190833,2.07e-09,3.212252232,0.001316987,0.51657054,2.18e-18
101,38,0.66190906,0.001996008,0.001996008,0.640498895,0.001996008,0.001996008,0.614971062,0.001996008,0.001996008,0.591211182,0.001996008,0.001996008,0.65304894,0.001996008,0.001996008,IDH1_code_potential_somatic,ENSG00000125347,3.83e-05,1.22e-06,-7.403364676,-1,0.9375,6.927656782,4.28e-12,,,6.529736736,6.59e-11,2.658660578,0.007845196,0.699244434,4.94e-50
102,38,0.66190906,0.001996008,0.001996008,0.640498895,0.001996008,0.001996008,0.614971062,0.001996008,0.001996008,0.591211182,0.001996008,0.001996008,0.65304894,0.001996008,0.001996008,ATRX_code_potential_somatic,ENSG00000125347,9.16e-05,4.99e-05,-5.523531862,-1,1.0,6.927656782,4.28e-12,,,6.529736736,6.59e-11,2.658660578,0.007845196,0.699244434,4.94e-50
103,38,0.66190906,0.001996008,0.001996008,0.640498895,0.001996008,0.001996008,0.614971062,0.001996008,0.001996008,0.591211182,0.001996008,0.001996008,0.65304894,0.001996008,0.001996008,CUX2_code_potential_somatic,ENSG00000125347,0.023899295,3.03e-05,9.455636803,1,1.0,6.927656782,4.28e-12,,,6.529736736,6.59e-11,2.658660578,0.007845196,0.699244434,4.94e-50
104,38,0.66190906,0.001996008,0.001996008,0.640498895,0.001996008,0.001996008,0.614971062,0.001996008,0.001996008,0.591211182,0.001996008,0.001996008,0.65304894,0.001996008,0.001996008,FAM83H_code_potential_somatic,ENSG00000125347,0.011512371,0.023478278,-3.200711174,-1,1.0,6.927656782,4.28e-12,,,6.529736736,6.59e-11,2.658660578,0.007845196,0.699244434,4.94e-50
105,38,0.66190906,0.001996008,0.001996008,0.640498895,0.001996008,0.001996008,0.614971062,0.001996008,0.001996008,0.591211182,0.001996008,0.001996008,0.65304894,0.001996008,0.001996008,FN1_code_potential_somatic,ENSG00000125347,0.040722065,0.006615146,5.437356401,1,1.0,6.927656782,4.28e-12,,,6.529736736,6.59e-11,2.658660578,0.007845196,0.699244434,4.94e-50
106,38,0.66190906,0.001996008,0.001996008,0.640498895,0.001996008,0.001996008,0.614971062,0.001996008,0.001996008,0.591211182,0.001996008,0.001996008,0.65304894,0.001996008,0.001996008,HRH2_code_potential_somatic,ENSG00000125347,0.024206204,0.017019892,6.076080037,1,1.0,6.927656782,4.28e-12,,,6.529736736,6.59e-11,2.658660578,0.007845196,0.699244434,4.94e-50
107,38,0.66190906,0.001996008,0.001996008,0.640498895,0.001996008,0.001996008,0.614971062,0.001996008,0.001996008,0.591211182,0.001996008,0.001996008,0.65304894,0.001996008,0.001996008,KIAA1549_code_potential_somatic,ENSG00000125347,0.000637082,0.028357886,4.676285577,1,1.0,6.927656782,4.28e-12,,,6.529736736,6.59e-11,2.658660578,0.007845196,0.699244434,4.94e-50
108,38,0.66190906,0.001996008,0.001996008,0.640498895,0.001996008,0.001996008,0.614971062,0.001996008,0.001996008,0.591211182,0.001996008,0.001996008,0.65304894,0.001996008,0.001996008,MCM6_code_potential_somatic,ENSG00000125347,0.024029061,0.00393509,7.065924149,1,1.0,6.927656782,4.28e-12,,,6.529736736,6.59e-11,2.658660578,0.007845196,0.699244434,4.94e-50
109,38,0.66190906,0.001996008,0.001996008,0.640498895,0.001996008,0.001996008,0.614971062,0.001996008,0.001996008,0.591211182,0.001996008,0.001996008,0.65304894,0.001996008,0.001996008,MUC17_code_potential_somatic,ENSG00000125347,0.000540676,0.003349104,3.259238033,1,1.0,6.927656782,4.28e-12,,,6.529736736,6.59e-11,2.658660578,0.007845196,0.699244434,4.94e-50
110,38,0.66190906,0.001996008,0.001996008,0.640498895,0.001996008,0.001996008,0.614971062,0.001996008,0.001996008,0.591211182,0.001996008,0.001996008,0.65304894,0.001996008,0.001996008,RBPJL_code_potential_somatic,ENSG00000125347,0.00157027,0.004031045,6.557811539,1,1.0,6.927656782,4.28e-12,,,6.529736736,6.59e-11,2.658660578,0.007845196,0.699244434,4.94e-50
111,38,0.66190906,0.001996008,0.001996008,0.640498895,0.001996008,0.001996008,0.614971062,0.001996008,0.001996008,0.591211182,0.001996008,0.001996008,0.65304894,0.001996008,0.001996008,SDK1_code_potential_somatic,ENSG00000125347,0.047938391,0.040605131,2.38696111,1,1.0,6.927656782,4.28e-12,,,6.529736736,6.59e-11,2.658660578,0.007845196,0.699244434,4.94e-50
112,38,0.66190906,0.001996008,0.001996008,0.640498895,0.001996008,0.001996008,0.614971062,0.001996008,0.001996008,0.591211182,0.001996008,0.001996008,0.65304894,0.001996008,0.001996008,TANC2_code_potential_somatic,ENSG00000125347,0.007202705,0.004763138,6.359973384,1,1.0,6.927656782,4.28e-12,,,6.529736736,6.59e-11,2.658660578,0.007845196,0.699244434,4.94e-50
113,38,0.66190906,0.001996008,0.001996008,0.640498895,0.001996008,0.001996008,0.614971062,0.001996008,0.001996008,0.591211182,0.001996008,0.001996008,0.65304894,0.001996008,0.001996008,TP53_code_potential_somatic,ENSG00000125347,0.000215414,0.000847707,-3.427090176,-1,0.9375,6.927656782,4.28e-12,,,6.529736736,6.59e-11,2.658660578,0.007845196,0.699244434,4.94e-50
114,38,0.66190906,0.001996008,0.001996008,0.640498895,0.001996008,0.001996008,0.614971062,0.001996008,0.001996008,0.591211182,0.001996008,0.001996008,0.65304894,0.001996008,0.001996008,WDFY3_code_potential_somatic,ENSG00000125347,0.001450495,0.014988737,4.59487211,1,1.0,6.927656782,4.28e-12,,,6.529736736,6.59e-11,2.658660578,0.007845196,0.699244434,4.94e-50
115,39,0.580745942,0.001996008,0.001996008,0.57236864,0.001996008,0.001996008,0.592799789,0.001996008,0.001996008,0.547215264,0.001996008,0.001996008,0.606800022,0.001996008,0.001996008,IDH1_code_potential_somatic,ENSG00000125347,3.83e-05,1.33e-07,-7.32906293,-1,0.9375,7.126113406,1.03e-12,,,5.818889741,5.92e-09,2.459424154,0.01391601,0.530256302,5.33e-28
116,39,0.580745942,0.001996008,0.001996008,0.57236864,0.001996008,0.001996008,0.592799789,0.001996008,0.001996008,0.547215264,0.001996008,0.001996008,0.606800022,0.001996008,0.001996008,ATRX_code_potential_somatic,ENSG00000125347,9.16e-05,0.003946351,-3.37385048,-1,1.0,7.126113406,1.03e-12,,,5.818889741,5.92e-09,2.459424154,0.01391601,0.530256302,5.33e-28
117,39,0.580745942,0.001996008,0.001996008,0.57236864,0.001996008,0.001996008,0.592799789,0.001996008,0.001996008,0.547215264,0.001996008,0.001996008,0.606800022,0.001996008,0.001996008,ERCC6_code_potential_somatic,ENSG00000125347,0.049830683,0.02766384,-4.011362497,-1,1.0,7.126113406,1.03e-12,,,5.818889741,5.92e-09,2.459424154,0.01391601,0.530256302,5.33e-28
118,39,0.580745942,0.001996008,0.001996008,0.57236864,0.001996008,0.001996008,0.592799789,0.001996008,0.001996008,0.547215264,0.001996008,0.001996008,0.606800022,0.001996008,0.001996008,KLHL13_code_potential_somatic,ENSG00000125347,0.028823659,0.003576869,5.753590896,1,1.0,7.126113406,1.03e-12,,,5.818889741,5.92e-09,2.459424154,0.01391601,0.530256302,5.33e-28
