Regulon_ID,PCA_1VarIvyAtlas,PCA_1VarNonRegulonGeneSet,PCA_1RandomVarAvg,NumGoodCalls,PCA_1RandomPValIvyAtlas,Diff_PCA_1VarRegulonVsNonRegulon,Diff_PCA_1VarRegulonVsAvgRand,PCA_1VarNonMemberGeneSet,PCA_1RandomVarAvgNonMember,NumGoodCallsNonMember,PCA_1RandomPValNonMemberIvyAtlas,Diff_PCA_1VarRegulonVsNonMember,Diff_PCA_1VarRegulonVsAvgRandNonMember
2804,0.779296011,0.380979389,0.476061683,0,0.001996008,0.398316622,0.303234328,0.34672683,0.463948697,0,0.001996008,0.432569181,0.315347314
2805,0.848758093,0.34438211,0.471670425,0,0.001996008,0.504375983,0.377087668,0.36379107,0.580763057,0,0.001996008,0.484967023,0.267995036
2806,0.680325479,0.176688307,0.397414185,0,0.001996008,0.503637172,0.282911294,0.323316917,0.378305175,0,0.001996008,0.357008561,0.302020304
2807,0.678167617,0.291751415,0.439519826,0,0.001996008,0.386416202,0.238647791,0.301209893,0.41115472,0,0.001996008,0.376957724,0.267012897
2808,0.709002048,0.177931731,0.370536632,0,0.001996008,0.531070317,0.338465416,0.3284379,0.482888824,0,0.001996008,0.380564148,0.226113224
2809,0.760433354,0.268514237,0.414606773,0,0.001996008,0.491919116,0.345826581,0.349170048,0.525031252,0,0.001996008,0.411263306,0.235402102
2810,0.538584581,0.222910348,0.321194989,0,0.001996008,0.315674234,0.217389592,0.287694741,0.306048653,0,0.001996008,0.250889841,0.232535929
2811,0.525066734,0.146863481,0.28238686,0,0.001996008,0.378203253,0.242679874,0.250622928,0.286183141,0,0.001996008,0.274443806,0.238883593
2812,0.661061414,0.159811408,0.326379232,0,0.001996008,0.501250006,0.334682182,0.296416079,0.414489459,0,0.001996008,0.364645335,0.246571955
2813,0.711574099,0.246806687,0.355148341,0,0.001996008,0.464767412,0.356425757,0.30080804,0.532921929,0,0.001996008,0.410766058,0.17865217
2814,0.663991481,0.19303833,0.343833511,0,0.001996008,0.470953152,0.32015797,0.316479506,0.41832797,0,0.001996008,0.347511976,0.245663511
2815,0.626018871,0.197005028,0.376451927,1,0.003992016,0.429013843,0.249566944,0.376786647,0.441677108,0,0.001996008,0.249232224,0.184341763
2816,0.673612764,0.206195207,0.351921872,0,0.001996008,0.467417557,0.321690892,0.446266877,0.540775305,0,0.001996008,0.227345887,0.132837459
2817,0.618604065,0.207606298,0.393882831,0,0.001996008,0.410997768,0.224721235,0.320882902,0.368009968,0,0.001996008,0.297721164,0.250594098
2818,0.675379544,0.268771426,0.426136595,1,0.003992016,0.406608119,0.24924295,0.302451858,0.414784432,0,0.001996008,0.372927687,0.260595112
2819,0.621375341,0.211719644,0.377394532,0,0.001996008,0.409655697,0.24398081,0.354198153,0.454901898,0,0.001996008,0.267177188,0.166473443
2820,0.5598551,0.207110051,0.394048088,10,0.021956088,0.352745049,0.165807012,0.296619432,0.360977617,0,0.001996008,0.263235668,0.198877483
2821,0.553081374,0.254131362,0.268952745,0,0.001996008,0.298950012,0.284128629,0.151395762,0.423445065,0,0.001996008,0.401685612,0.129636309
2822,0.40232903,0.214007239,0.237287111,0,0.001996008,0.188321791,0.165041919,0.196054569,0.26839982,0,0.001996008,0.206274461,0.13392921
2823,0.525994684,0.141149082,0.177032664,0,0.001996008,0.384845602,0.34896202,0.26270334,0.357230652,0,0.001996008,0.263291343,0.168764032
2824,0.568764912,0.263033646,0.29102845,0,0.001996008,0.305731266,0.277736462,0.200351088,0.430800472,0,0.001996008,0.368413825,0.13796444
2825,0.659355713,0.223426277,0.256110659,0,0.001996008,0.435929435,0.403245054,0.195549209,0.551657347,0,0.001996008,0.463806503,0.107698365
2826,0.274149468,0.180051294,0.235013193,56,0.113772455,0.094098173,0.039136274,0.217970909,0.252985387,124,0.249500998,0.056178558,0.021164081
2827,0.586242396,0.288134952,0.318431289,0,0.001996008,0.298107444,0.267811106,0.21530556,0.384306834,0,0.001996008,0.370936836,0.201935562
2828,0.490057608,0.226539056,0.279551757,0,0.001996008,0.263518552,0.210505851,0.20589955,0.312149169,0,0.001996008,0.284158058,0.17790844
2829,0.625883336,0.298228783,0.335562881,0,0.001996008,0.327654554,0.290320455,0.200226035,0.450696717,0,0.001996008,0.425657301,0.17518662
2830,0.508616236,0.211732218,0.273469553,0,0.001996008,0.296884018,0.235146683,0.25496778,0.317793364,0,0.001996008,0.253648456,0.190822872
2831,0.401847951,0.206003514,0.271181362,2,0.005988024,0.195844437,0.130666589,0.230241525,0.298769404,4,0.00998004,0.171606426,0.103078547
2832,0.555648778,0.223380877,0.296980242,0,0.001996008,0.3322679,0.258668535,0.345894329,0.378930837,0,0.001996008,0.209754448,0.176717941
2833,0.607866898,0.332975524,0.386899356,1,0.003992016,0.274891374,0.220967542,0.248620035,0.382295241,0,0.001996008,0.359246863,0.225571657
2834,0.721288643,0.374527101,0.417221328,0,0.001996008,0.346761542,0.304067314,0.235765621,0.389825096,0,0.001996008,0.485523022,0.331463546
2835,0.483469021,0.147637577,0.279519755,0,0.001996008,0.335831444,0.203949266,0.298861099,0.328980993,0,0.001996008,0.184607922,0.154488028
2836,0.562172412,0.30478027,0.378836186,5,0.011976048,0.257392142,0.183336226,0.231638659,0.328167241,0,0.001996008,0.330533753,0.234005171
2837,0.619661524,0.250403846,0.337281141,0,0.001996008,0.369257678,0.282380382,0.241130172,0.416559977,0,0.001996008,0.378531352,0.203101546
2838,0.758170178,0.289531276,0.376027315,0,0.001996008,0.468638902,0.382142863,0.276521985,0.545058735,0,0.001996008,0.481648193,0.213111443
2839,0.733222669,0.16856834,0.320669685,0,0.001996008,0.564654329,0.412552984,0.35923266,0.431401162,0,0.001996008,0.37399001,0.301821508
2840,0.766174926,0.303214041,0.394251013,0,0.001996008,0.462960885,0.371923913,0.410921085,0.553822865,0,0.001996008,0.355253841,0.212352061
2841,0.732184067,0.169797177,0.312894399,0,0.001996008,0.56238689,0.419289667,0.507193125,0.600757948,0,0.001996008,0.224990942,0.131426119
2842,0.813744256,0.228050109,0.339566241,0,0.001996008,0.585694147,0.474178015,0.424709387,0.693604072,0,0.001996008,0.389034869,0.120140184
2843,0.748021505,0.216848249,0.379925946,0,0.001996008,0.531173256,0.368095559,0.35680743,0.458847116,0,0.001996008,0.391214075,0.289174389
2844,0.816624984,0.254752871,0.386195511,0,0.001996008,0.561872114,0.430429474,0.426131622,0.589412532,0,0.001996008,0.390493363,0.227212452
2845,0.704976895,0.159976647,0.37349855,0,0.001996008,0.545000248,0.331478345,0.335649935,0.422662317,0,0.001996008,0.36932696,0.282314578
2846,0.475552387,0.181581848,0.253962695,0,0.001996008,0.293970539,0.221589692,0.21072162,0.297307951,0,0.001996008,0.264830767,0.178244436
2847,0.495890417,0.213484473,0.276849985,0,0.001996008,0.282405944,0.219040432,0.25213933,0.337963545,0,0.001996008,0.243751087,0.157926872
2848,0.700068883,0.292752911,0.344885326,0,0.001996008,0.407315973,0.355183557,0.309106492,0.510866801,0,0.001996008,0.390962391,0.189202083
2849,0.50980867,0.17678602,0.262986768,0,0.001996008,0.333022651,0.246821902,0.216465372,0.370848628,0,0.001996008,0.293343298,0.138960042
2850,0.751007997,0.299522984,0.355866742,0,0.001996008,0.451485013,0.395141255,0.273536503,0.577773184,0,0.001996008,0.477471494,0.173234813
2851,0.715371194,0.226794227,0.304304473,0,0.001996008,0.488576966,0.411066721,0.304430848,0.552021188,0,0.001996008,0.410940346,0.163350006
2852,0.511294741,0.200534256,0.318494548,0,0.001996008,0.310760485,0.192800193,0.217317737,0.314985412,0,0.001996008,0.293977004,0.196309329
2853,0.707577781,0.197954857,0.310698936,0,0.001996008,0.509622924,0.396878845,0.372187348,0.495877726,0,0.001996008,0.335390433,0.211700055
2854,0.823544366,0.260687599,0.368231362,0,0.001996008,0.562856767,0.455313004,0.498352992,0.662610259,0,0.001996008,0.325191374,0.160934107
2855,0.725888581,0.297450357,0.417218333,0,0.001996008,0.428438224,0.308670248,0.359807615,0.460344588,0,0.001996008,0.366080965,0.265543992
2856,0.644282679,0.156162608,0.345171489,0,0.001996008,0.488120071,0.299111191,0.300719208,0.385306427,0,0.001996008,0.343563472,0.258976252
2857,0.655593161,0.158928191,0.392502261,0,0.001996008,0.49666497,0.2630909,0.253524272,0.386890636,0,0.001996008,0.402068889,0.268702524
2858,0.882640008,0.388690268,0.473826704,0,0.001996008,0.49394974,0.408813304,0.410759194,0.654124441,0,0.001996008,0.471880814,0.228515568
2859,0.594754133,0.255880642,0.395161635,1,0.003992016,0.338873491,0.199592498,0.318131458,0.431828595,1,0.003992016,0.276622674,0.162925537
2860,0.762348093,0.179912642,0.360916183,0,0.001996008,0.582435452,0.401431911,0.439116779,0.60474578,0,0.001996008,0.323231314,0.157602313
2861,0.691938187,0.272774765,0.422132711,0,0.001996008,0.419163422,0.269805476,0.364921873,0.490329718,0,0.001996008,0.327016314,0.201608469
2862,0.713227066,0.270146085,0.411280869,0,0.001996008,0.443080981,0.301946197,0.376534915,0.51531936,0,0.001996008,0.33669215,0.197907706
2863,0.604207515,0.289585538,0.361693568,0,0.001996008,0.314621977,0.242513947,0.27484276,0.407488369,0,0.001996008,0.329364755,0.196719146
2864,0.764951385,0.352681881,0.432670118,0,0.001996008,0.412269504,0.332281267,0.280523844,0.452993775,0,0.001996008,0.484427541,0.31195761
2865,0.797821894,0.248255787,0.378441783,0,0.001996008,0.549566108,0.419380112,0.412742825,0.601139358,0,0.001996008,0.385079069,0.196682537
2866,0.74338749,0.224540476,0.379833695,0,0.001996008,0.518847014,0.363553795,0.403101149,0.50481736,0,0.001996008,0.340286341,0.23857013
2867,0.725263356,0.153214641,0.343184052,0,0.001996008,0.572048715,0.382079305,0.335326965,0.454186717,0,0.001996008,0.389936391,0.271076639
2868,0.747100551,0.266551376,0.411635208,1,0.003992016,0.480549175,0.335465343,0.38389728,0.592032128,0,0.001996008,0.363203271,0.155068423
2869,0.651826822,0.223156157,0.396342346,1,0.003992016,0.428670665,0.255484476,0.326317899,0.447658917,0,0.001996008,0.325508923,0.204167905
2870,0.85691727,0.361166313,0.467101331,0,0.001996008,0.495750957,0.389815939,0.404881542,0.621803861,0,0.001996008,0.452035729,0.235113409
2871,0.727600422,0.288914597,0.344788717,0,0.001996008,0.438685825,0.382811706,0.286565461,0.569692012,0,0.001996008,0.441034962,0.15790841
2872,0.636979971,0.286592504,0.355666668,0,0.001996008,0.350387467,0.281313303,0.29207394,0.371807852,0,0.001996008,0.344906031,0.26517212
2873,0.613978609,0.251588984,0.330423665,0,0.001996008,0.362389626,0.283554944,0.330449599,0.489689417,0,0.001996008,0.28352901,0.124289192
2874,0.752189861,0.369590383,0.435317301,0,0.001996008,0.382599478,0.31687256,0.27788956,0.447807426,0,0.001996008,0.474300301,0.304382435
2875,0.526050984,0.262330445,0.400258099,21,0.043912176,0.26372054,0.125792885,0.282222378,0.373730427,4,0.00998004,0.243828606,0.152320557
2876,0.519654139,0.2186323,0.343597152,0,0.001996008,0.301021839,0.176056986,0.299340212,0.377062228,0,0.001996008,0.220313927,0.142591911
2877,0.788119354,0.262418808,0.415041024,0,0.001996008,0.525700545,0.37307833,0.38593655,0.602673647,0,0.001996008,0.402182804,0.185445707
2878,0.643764706,0.194625838,0.374669826,1,0.003992016,0.449138867,0.269094879,0.390415075,0.440307903,0,0.001996008,0.25334963,0.203456803
2879,0.599378802,0.186685052,0.382841628,1,0.003992016,0.41269375,0.216537173,0.318336778,0.382436536,0,0.001996008,0.281042024,0.216942265
2880,0.740643916,0.239637646,0.319602888,0,0.001996008,0.501006269,0.421041028,0.426277698,0.569735594,0,0.001996008,0.314366218,0.170908322
2881,0.724740772,0.232777245,0.36446186,0,0.001996008,0.491963526,0.360278912,0.362935954,0.541826563,0,0.001996008,0.361804818,0.182914209
2882,0.620170175,0.180528536,0.378082176,0,0.001996008,0.43964164,0.242087999,0.342787499,0.455410568,0,0.001996008,0.277382676,0.164759607
2883,0.526479265,0.171515529,0.391708993,15,0.031936128,0.354963736,0.134770271,0.323509967,0.353626943,0,0.001996008,0.202969298,0.172852322
2884,0.682557312,0.221552092,0.324926348,0,0.001996008,0.46100522,0.357630964,0.345228122,0.49624357,0,0.001996008,0.33732919,0.186313742
2885,0.780058839,0.222979479,0.369479168,0,0.001996008,0.55707936,0.410579671,0.425603968,0.522794449,0,0.001996008,0.354454871,0.25726439
2886,0.803746057,0.236022897,0.394638958,0,0.001996008,0.56772316,0.409107098,0.369676692,0.579148293,0,0.001996008,0.434069365,0.224597763
2887,0.673919555,0.181659661,0.288591826,0,0.001996008,0.492259894,0.385327729,0.346822067,0.507586182,0,0.001996008,0.327097488,0.166333373
2888,0.522199714,0.229305564,0.365435817,8,0.017964072,0.292894151,0.156763897,0.286553297,0.367709556,0,0.001996008,0.235646417,0.154490159
2889,0.615857793,0.1724731,0.374809971,1,0.003992016,0.443384693,0.241047822,0.306727662,0.405572707,0,0.001996008,0.309130131,0.210285086
2890,0.717891073,0.235850643,0.391835761,0,0.001996008,0.48204043,0.326055312,0.512779522,0.580846138,0,0.001996008,0.205111551,0.137044935
2891,0.889223252,0.281162862,0.451951979,0,0.001996008,0.60806039,0.437271272,0.422628548,0.545596177,0,0.001996008,0.466594704,0.343627075
2892,0.736359735,0.20390217,0.339148762,0,0.001996008,0.532457565,0.397210973,0.39029926,0.529586253,0,0.001996008,0.346060475,0.206773482
2893,0.635966485,0.260130898,0.423397543,3,0.007984032,0.375835588,0.212568942,0.271146138,0.399925678,0,0.001996008,0.364820347,0.236040807
2894,0.64672946,0.194370231,0.342031377,0,0.001996008,0.452359228,0.304698082,0.475471362,0.52224357,11,0.023952096,0.171258097,0.12448589
2895,0.930075201,0.216146846,0.3809016,0,0.001996008,0.713928355,0.549173601,0.526221391,0.687891991,0,0.001996008,0.40385381,0.24218321
2896,0.548617704,0.235108421,0.29343302,0,0.001996008,0.313509283,0.255184684,0.259621492,0.363252426,0,0.001996008,0.288996212,0.185365279
2897,0.640857103,0.268009109,0.327709925,0,0.001996008,0.372847993,0.313147177,0.273197332,0.463605604,0,0.001996008,0.36765977,0.177251499
2898,0.669693356,0.182886832,0.258992645,0,0.001996008,0.486806524,0.410700711,0.248649371,0.396770521,0,0.001996008,0.421043984,0.272922835
2899,0.536072059,0.196986476,0.287355207,0,0.001996008,0.339085583,0.248716852,0.249525194,0.32018452,0,0.001996008,0.286546865,0.215887539
2900,0.622432147,0.286222393,0.350927568,0,0.001996008,0.336209753,0.271504579,0.244697782,0.356093795,0,0.001996008,0.377734365,0.266338352
2901,0.567370554,0.211948968,0.290731588,0,0.001996008,0.355421586,0.276638966,0.256867414,0.366613858,0,0.001996008,0.31050314,0.200756696
2902,0.5122566,0.185726026,0.284881521,0,0.001996008,0.326530574,0.227375079,0.289185267,0.315392702,0,0.001996008,0.223071334,0.196863898
2903,0.577941718,0.221899836,0.319994996,0,0.001996008,0.356041881,0.257946721,0.295325366,0.378958065,0,0.001996008,0.282616351,0.198983653
2904,0.741777465,0.281699018,0.377084849,0,0.001996008,0.460078447,0.364692616,0.289810826,0.47935702,0,0.001996008,0.451966639,0.262420445
2905,0.747334444,0.41862669,0.494643313,1,0.003992016,0.328707754,0.25269113,0.306324907,0.434257912,0,0.001996008,0.441009537,0.313076531
2906,0.801634956,0.231230155,0.367290918,0,0.001996008,0.570404801,0.434344038,0.34902687,0.487446466,0,0.001996008,0.452608085,0.31418849
2907,0.767831976,0.319178954,0.432869162,0,0.001996008,0.448653022,0.334962813,0.389787448,0.485546222,0,0.001996008,0.378044527,0.282285754
2908,0.758851662,0.19469742,0.406684545,1,0.003992016,0.564154242,0.352167117,0.458309583,0.515557655,0,0.001996008,0.300542079,0.243294007
2909,0.871527831,0.316339683,0.415492724,0,0.001996008,0.555188149,0.456035107,0.479071204,0.738896179,0,0.001996008,0.392456628,0.132631652
2910,0.714314386,0.185504049,0.351445764,0,0.001996008,0.528810337,0.362868622,0.377486352,0.490237073,0,0.001996008,0.336828035,0.224077313
2911,0.808394107,0.278712856,0.426745268,0,0.001996008,0.529681251,0.381648839,0.335656551,0.605893487,0,0.001996008,0.472737556,0.20250062
2912,0.827967878,0.251012162,0.400865043,0,0.001996008,0.576955716,0.427102835,0.352335295,0.682055243,0,0.001996008,0.475632583,0.145912634
2913,0.62792185,0.165468709,0.397940217,1,0.003992016,0.462453141,0.229981633,0.276327333,0.388583413,0,0.001996008,0.351594517,0.239338437
2914,0.637103643,0.240689899,0.394271619,3,0.007984032,0.396413745,0.242832024,0.427405862,0.523198835,0,0.001996008,0.209697781,0.113904808
2915,0.660443668,0.111493909,0.35667974,0,0.001996008,0.548949759,0.303763928,0.360671294,0.455550238,0,0.001996008,0.299772374,0.20489343
2916,0.661306581,0.247595488,0.39865236,1,0.003992016,0.413711094,0.262654221,0.327488838,0.485162272,0,0.001996008,0.333817744,0.176144309
2917,0.667302652,0.269500539,0.420472689,3,0.007984032,0.397802112,0.246829963,0.309690846,0.442149038,0,0.001996008,0.357611806,0.225153614
2918,0.601723054,0.173674396,0.377565731,0,0.001996008,0.428048657,0.224157323,0.364101626,0.445399989,2,0.005988024,0.237621428,0.156323065
2919,0.546553454,0.150411291,0.197180174,0,0.001996008,0.396142163,0.34937328,0.241846121,0.352660604,0,0.001996008,0.304707333,0.19389285
2920,0.592817153,0.239636492,0.286378763,0,0.001996008,0.353180661,0.30643839,0.259661458,0.417806345,0,0.001996008,0.333155695,0.175010808
2921,0.76972209,0.273843004,0.317725444,0,0.001996008,0.495879086,0.451996645,0.240815038,0.635004759,0,0.001996008,0.528907051,0.13471733
2922,0.629065164,0.327866538,0.371050182,0,0.001996008,0.301198626,0.258014982,0.195435092,0.341940857,0,0.001996008,0.433630072,0.287124307
2923,0.637744243,0.210770912,0.311288092,0,0.001996008,0.426973331,0.326456151,0.29263061,0.370947232,0,0.001996008,0.345113633,0.266797011
2924,0.673762155,0.276074644,0.349305864,0,0.001996008,0.397687511,0.324456291,0.314822386,0.435888423,0,0.001996008,0.358939769,0.237873732
2925,0.674236097,0.189976692,0.286449357,0,0.001996008,0.484259405,0.387786741,0.279138428,0.459691191,0,0.001996008,0.395097669,0.214544906
2926,0.605228992,0.242371038,0.326513758,0,0.001996008,0.362857954,0.278715234,0.296203504,0.399691739,0,0.001996008,0.309025488,0.205537253
2927,0.450447349,0.162757209,0.295827194,0,0.001996008,0.28769014,0.154620155,0.280578913,0.308855588,0,0.001996008,0.169868436,0.141591761
2928,0.653750509,0.161284788,0.27488648,0,0.001996008,0.49246572,0.378864029,0.293897982,0.437505737,0,0.001996008,0.359852527,0.216244772
2929,0.514631053,0.192058419,0.300324618,1,0.003992016,0.322572634,0.214306435,0.225113207,0.341335542,0,0.001996008,0.289517846,0.173295511
2930,0.481392456,0.165479735,0.31138877,0,0.001996008,0.315912722,0.170003687,0.306668146,0.380858614,16,0.033932136,0.17472431,0.100533843
2931,0.709738347,0.274604442,0.37621798,0,0.001996008,0.435133904,0.333520367,0.346487714,0.442878647,0,0.001996008,0.363250633,0.266859699
2932,0.647705595,0.212073264,0.317525829,0,0.001996008,0.435632331,0.330179766,0.310270924,0.439040881,0,0.001996008,0.337434671,0.208664714
2933,0.583224801,0.185574361,0.333237552,1,0.003992016,0.39765044,0.249987249,0.286511884,0.363503545,0,0.001996008,0.296712917,0.219721256
2934,0.663159773,0.23088832,0.383609194,0,0.001996008,0.432271453,0.279550579,0.314825274,0.404375747,0,0.001996008,0.348334499,0.258784026
2935,0.642067054,0.257390267,0.45286032,7,0.015968064,0.384676787,0.189206734,0.277383363,0.44380049,5,0.011976048,0.364683691,0.198266564
2936,0.741285014,0.199542216,0.354903704,0,0.001996008,0.541742798,0.386381311,0.366068953,0.497910373,0,0.001996008,0.375216061,0.243374641
2937,0.743484681,0.335208146,0.441383689,0,0.001996008,0.408276535,0.302100992,0.327149191,0.444535173,0,0.001996008,0.41633549,0.298949508
2938,0.824005875,0.276728938,0.42115252,0,0.001996008,0.547276938,0.402853356,0.428796845,0.565510237,0,0.001996008,0.39520903,0.258495639
2939,0.772024937,0.260746572,0.336271043,0,0.001996008,0.511278365,0.435753893,0.288896728,0.623676727,0,0.001996008,0.483128208,0.14834821
2940,0.542008379,0.161458994,0.315592447,0,0.001996008,0.380549385,0.226415932,0.26874875,0.331215142,0,0.001996008,0.273259629,0.210793238
2941,0.779038718,0.179711374,0.335673992,0,0.001996008,0.599327344,0.443364726,0.311720644,0.508057362,0,0.001996008,0.467318074,0.270981356
2942,0.767904887,0.194835523,0.336455997,0,0.001996008,0.573069365,0.43144889,0.340173002,0.397906199,0,0.001996008,0.427731885,0.369998689
2943,0.693579737,0.175711704,0.33882498,0,0.001996008,0.517868033,0.354754757,0.308410353,0.455288358,0,0.001996008,0.385169385,0.23829138
2944,0.48769771,0.172701842,0.378727088,18,0.037924152,0.314995868,0.108970622,0.36523412,0.387148727,5,0.011976048,0.12246359,0.100548982
2945,0.675990663,0.152343059,0.37915902,0,0.001996008,0.523647604,0.296831644,0.353711617,0.436465071,0,0.001996008,0.322279047,0.239525592
2946,0.788713062,0.33386104,0.460643674,1,0.003992016,0.454852022,0.328069388,0.334597016,0.484903404,0,0.001996008,0.454116046,0.303809658
2947,0.72687358,0.165541744,0.380786064,0,0.001996008,0.561331836,0.346087517,0.427835929,0.441537329,0,0.001996008,0.299037652,0.285336251
2948,0.794642372,0.224972629,0.395827575,0,0.001996008,0.569669743,0.398814797,0.39212026,0.605269542,0,0.001996008,0.402522112,0.18937283
2949,0.639442709,0.22337344,0.378775761,1,0.003992016,0.416069269,0.260666948,0.441748126,0.483406452,0,0.001996008,0.197694583,0.156036257
2950,0.589400044,0.218668147,0.280055733,0,0.001996008,0.370731897,0.309344311,0.239416708,0.402572293,0,0.001996008,0.349983336,0.186827751
2951,0.708599966,0.338983805,0.398578712,0,0.001996008,0.36961616,0.310021254,0.304704934,0.445987214,0,0.001996008,0.403895031,0.262612752
2952,0.58956972,0.239986785,0.315853665,0,0.001996008,0.349582935,0.273716055,0.248249274,0.361348075,0,0.001996008,0.341320446,0.228221645
2953,0.531704695,0.194000386,0.28236421,0,0.001996008,0.33770431,0.249340485,0.203378149,0.350290294,0,0.001996008,0.328326546,0.181414401
2954,0.549646935,0.17160344,0.270524251,0,0.001996008,0.378043495,0.279122684,0.250785098,0.373929007,0,0.001996008,0.298861837,0.175717928
2955,0.611001333,0.224159338,0.300903266,0,0.001996008,0.386841995,0.310098067,0.337703219,0.492097683,0,0.001996008,0.273298114,0.11890365
2956,0.768063451,0.350220832,0.414481902,0,0.001996008,0.417842619,0.35358155,0.304759422,0.506160418,0,0.001996008,0.46330403,0.261903034
2957,0.621334417,0.212964822,0.341245291,0,0.001996008,0.408369595,0.280089126,0.303824703,0.388053002,0,0.001996008,0.317509713,0.233281415
2958,0.637644997,0.191612434,0.326051052,0,0.001996008,0.446032563,0.311593945,0.320746076,0.448907312,0,0.001996008,0.316898921,0.188737684
2959,0.692286436,0.198775711,0.359759372,0,0.001996008,0.493510725,0.332527063,0.347218893,0.427936279,0,0.001996008,0.345067543,0.264350157
2960,0.588281891,0.200772531,0.400240409,3,0.007984032,0.38750936,0.188041483,0.356875881,0.387194638,1,0.003992016,0.23140601,0.201087253
2961,0.634510535,0.236183535,0.404323637,0,0.001996008,0.398327001,0.230186898,0.356351751,0.435796224,0,0.001996008,0.278158785,0.198714311
2962,0.597011191,0.239711573,0.294591612,0,0.001996008,0.357299618,0.302419579,0.288282861,0.436304851,0,0.001996008,0.30872833,0.16070634
2963,0.780145995,0.283379577,0.351943583,0,0.001996008,0.496766417,0.428202412,0.262982595,0.552355003,0,0.001996008,0.517163399,0.227790992
2964,0.868564938,0.283450733,0.358151161,0,0.001996008,0.585114206,0.510413777,0.290966562,0.742333467,0,0.001996008,0.577598376,0.126231471
2965,0.601271217,0.350469785,0.428788511,13,0.027944112,0.250801433,0.172482706,0.239081782,0.334797171,0,0.001996008,0.362189436,0.266474047
2966,0.641990855,0.200438115,0.345743052,0,0.001996008,0.44155274,0.296247803,0.249226224,0.345895437,0,0.001996008,0.392764631,0.296095418
2967,0.463769862,0.162586583,0.338071557,7,0.015968064,0.301183279,0.125698305,0.321479429,0.368879592,26,0.053892216,0.142290433,0.09489027
2968,0.682033455,0.263647003,0.41444318,1,0.003992016,0.418386453,0.267590275,0.372566587,0.479694756,0,0.001996008,0.309466868,0.202338699
2969,0.665146053,0.289121018,0.332112573,0,0.001996008,0.376025034,0.33303348,0.236937101,0.473513282,0,0.001996008,0.428208951,0.19163277
2970,0.488572128,0.236290031,0.28749665,0,0.001996008,0.252282098,0.201075478,0.201722443,0.359378242,0,0.001996008,0.286849685,0.129193886
2971,0.47486431,0.183432384,0.23996858,0,0.001996008,0.291431926,0.23489573,0.231947912,0.359829253,0,0.001996008,0.242916398,0.115035057
2972,0.597933323,0.218027657,0.30226607,0,0.001996008,0.379905667,0.295667253,0.233988699,0.358333566,0,0.001996008,0.363944625,0.239599758
2973,0.571246103,0.162903804,0.271229433,0,0.001996008,0.408342299,0.30001667,0.366786107,0.394681771,0,0.001996008,0.204459996,0.176564332
2974,0.613426492,0.191484513,0.302424802,0,0.001996008,0.421941979,0.31100169,0.271108894,0.393381343,1,0.003992016,0.342317597,0.220045149
2975,0.574309071,0.233333111,0.333049026,0,0.001996008,0.34097596,0.241260045,0.310440459,0.411457223,0,0.001996008,0.263868612,0.162851848
2976,0.552872426,0.270626009,0.379455174,4,0.00998004,0.282246416,0.173417252,0.191124842,0.350902108,0,0.001996008,0.361747584,0.201970318
2977,0.637631684,0.166983751,0.30660407,0,0.001996008,0.470647933,0.331027614,0.314670778,0.404307163,0,0.001996008,0.322960906,0.233324522
2978,0.645579303,0.171833315,0.312279148,0,0.001996008,0.473745988,0.333300155,0.311052934,0.398223473,0,0.001996008,0.334526369,0.24735583
2979,0.696967287,0.284433682,0.383117929,0,0.001996008,0.412533605,0.313849358,0.265630518,0.51295425,0,0.001996008,0.431336769,0.184013037
2980,0.608295751,0.159060631,0.326318417,0,0.001996008,0.449235121,0.281977334,0.310115394,0.333334566,0,0.001996008,0.298180357,0.274961185
2981,0.736959986,0.287165125,0.402680811,0,0.001996008,0.44979486,0.334279175,0.30781263,0.421329364,0,0.001996008,0.429147356,0.315630621
2982,0.512610594,0.139467375,0.308436188,0,0.001996008,0.373143219,0.204174405,0.296838694,0.331314457,0,0.001996008,0.2157719,0.181296136
2983,0.719521028,0.178014167,0.380190505,0,0.001996008,0.541506861,0.339330523,0.366277697,0.39320376,0,0.001996008,0.353243331,0.326317267
2984,0.60172002,0.223136232,0.411957215,6,0.013972056,0.378583788,0.189762805,0.264153451,0.366773942,0,0.001996008,0.337566569,0.234946078
2985,0.656279098,0.17987287,0.322866281,0,0.001996008,0.476406227,0.333412816,0.300411515,0.392639478,0,0.001996008,0.355867583,0.26363962
2986,0.678889388,0.175515995,0.379546605,0,0.001996008,0.503373393,0.299342784,0.371451136,0.438222217,0,0.001996008,0.307438252,0.240667172
2987,0.607536559,0.213198794,0.302223746,0,0.001996008,0.394337765,0.305312813,0.215553767,0.430738931,0,0.001996008,0.391982792,0.176797628
2988,0.638706895,0.207249208,0.331795803,0,0.001996008,0.431457687,0.306911092,0.359323425,0.360020723,0,0.001996008,0.279383469,0.278686171
2989,0.655195744,0.185095354,0.31071709,0,0.001996008,0.470100389,0.344478654,0.283070644,0.446375535,0,0.001996008,0.372125099,0.208820208
2990,0.650778461,0.197619184,0.367330914,0,0.001996008,0.453159277,0.283447548,0.320829339,0.52374425,0,0.001996008,0.329949123,0.127034212
2991,0.768061391,0.252791382,0.41462975,0,0.001996008,0.515270009,0.353431641,0.287594136,0.492641721,0,0.001996008,0.480467254,0.275419669
