Regulon_ID,PCA_1VarFrench,PCA_1VarNonRegulonGeneSet,PCA_1RandomVarAvg,NumGoodCalls,PCA_1RandomPValFrench,Diff_PCA_1VarRegulonVsNonRegulon,Diff_PCA_1VarRegulonVsAvgRand,PCA_1VarNonMemberGeneSet,PCA_1RandomVarAvgNonMember,NumGoodCallsNonMember,PCA_1RandomPValNonMemberFrench,Diff_PCA_1VarRegulonVsNonMember,Diff_PCA_1VarRegulonVsAvgRandNonMember
3192,0.764259518,0.256743419,0.344559684,0,0.001996008,0.507516099,0.419699834,0.306562717,0.543615393,0,0.001996008,0.457696801,0.220644125
3193,0.773548824,0.242365114,0.351645791,0,0.001996008,0.531183711,0.421903034,0.343606055,0.597980049,0,0.001996008,0.429942769,0.175568776
3194,0.797730558,0.203131105,0.358457986,0,0.001996008,0.594599453,0.439272572,0.483562628,0.693872234,0,0.001996008,0.314167929,0.103858323
3195,0.606384945,0.179251095,0.361840679,0,0.001996008,0.42713385,0.244544266,0.380131995,0.429694832,0,0.001996008,0.22625295,0.176690113
3196,0.723885497,0.183364977,0.34319096,0,0.001996008,0.54052052,0.380694536,0.577383842,0.517747719,0,0.001996008,0.146501655,0.206137778
3197,0.912148054,0.241636023,0.408601285,0,0.001996008,0.670512031,0.503546769,0.716638067,0.591470235,0,0.001996008,0.195509987,0.320677819
3198,0.672290831,0.170663851,0.372507003,0,0.001996008,0.50162698,0.299783828,0.295790741,0.406097309,0,0.001996008,0.376500089,0.266193522
3199,0.520616261,0.229852179,0.238935653,0,0.001996008,0.290764082,0.281680608,0.188727902,0.415296377,0,0.001996008,0.33188836,0.105319884
3200,0.497325253,0.161170467,0.192857521,0,0.001996008,0.336154786,0.304467732,0.226379306,0.414139324,0,0.001996008,0.270945947,0.083185929
3201,0.733102547,0.225087615,0.250210496,0,0.001996008,0.508014932,0.482892051,0.240342618,0.637474728,0,0.001996008,0.492759929,0.095627819
3202,0.611732867,0.173487622,0.231070756,0,0.001996008,0.438245244,0.380662111,0.197023723,0.437070944,0,0.001996008,0.414709144,0.174661923
3203,0.219650519,0.183346747,0.243449435,363,0.726546906,0.036303773,-0.023798916,0.174452029,0.232540439,329,0.658682635,0.045198491,-0.012889919
3204,0.669282195,0.237721077,0.269013868,0,0.001996008,0.431561117,0.400268327,0.265810375,0.502849932,0,0.001996008,0.40347182,0.166432263
3205,0.394369457,0.175119022,0.227779668,0,0.001996008,0.219250435,0.16658979,0.210262623,0.273993436,0,0.001996008,0.184106835,0.120376021
3206,0.464492014,0.212359331,0.26936556,0,0.001996008,0.252132683,0.195126455,0.196284474,0.281381074,0,0.001996008,0.26820754,0.183110941
3207,0.459900541,0.190645385,0.273441718,0,0.001996008,0.269255156,0.186458823,0.177695088,0.248550553,0,0.001996008,0.282205453,0.211349988
3208,0.540013669,0.246655087,0.305529546,0,0.001996008,0.293358582,0.234484123,0.20825153,0.350071471,0,0.001996008,0.331762139,0.189942198
3209,0.487804112,0.148146872,0.245614817,0,0.001996008,0.33965724,0.242189295,0.209928766,0.289689962,0,0.001996008,0.277875347,0.19811415
3210,0.888483165,0.181692638,0.289278723,0,0.001996008,0.706790527,0.599204442,0.724606181,0.572443009,0,0.001996008,0.163876984,0.316040156
3211,0.498478309,0.197701739,0.284266852,0,0.001996008,0.30077657,0.214211457,0.260655575,0.315183766,0,0.001996008,0.237822734,0.183294543
3212,0.450044636,0.204543326,0.287129718,0,0.001996008,0.24550131,0.162914919,0.244629143,0.29097987,0,0.001996008,0.205415494,0.159064767
3213,0.635005177,0.300299937,0.390786506,3,0.007984032,0.334705241,0.244218672,0.295618409,0.379302134,0,0.001996008,0.339386769,0.255703043
3214,0.685128895,0.226736612,0.323767846,0,0.001996008,0.458392283,0.361361049,0.25582126,0.474997061,0,0.001996008,0.429307635,0.210131835
3215,0.652851551,0.246561766,0.364284459,0,0.001996008,0.406289785,0.288567092,0.299879706,0.401551885,0,0.001996008,0.352971845,0.251299666
3216,0.606382937,0.200817353,0.325093858,0,0.001996008,0.405565584,0.281289079,0.344901095,0.428008143,0,0.001996008,0.261481842,0.178374795
3217,0.544451184,0.172731605,0.226659121,0,0.001996008,0.371719578,0.317792062,0.207583061,0.351514182,0,0.001996008,0.336868123,0.192937002
3218,0.359813834,0.192311186,0.286624035,24,0.0499002,0.167502648,0.073189798,0.192561547,0.279619259,23,0.047904192,0.167252286,0.080194574
3219,0.695227615,0.264983988,0.310498504,0,0.001996008,0.430243626,0.38472911,0.23786505,0.495832395,0,0.001996008,0.457362565,0.199395219
3220,0.600571336,0.213775052,0.29866996,0,0.001996008,0.386796284,0.301901376,0.284537982,0.403720239,0,0.001996008,0.316033354,0.196851097
3221,0.731686505,0.316471842,0.426332413,1,0.003992016,0.415214663,0.305354092,0.226099799,0.376349369,0,0.001996008,0.505586707,0.355337136
3222,0.687540846,0.27311474,0.411251622,1,0.003992016,0.414426105,0.276289224,0.315253351,0.375344418,0,0.001996008,0.372287494,0.312196428
3223,0.68676524,0.172133992,0.38405135,0,0.001996008,0.514631248,0.302713889,0.313689091,0.392573091,0,0.001996008,0.373076148,0.294192148
3224,0.82266808,0.127512946,0.313570936,0,0.001996008,0.695155134,0.509097144,0.735881435,0.674212861,0,0.001996008,0.086786644,0.148455219
3225,0.74218977,0.229390468,0.372928583,0,0.001996008,0.512799302,0.369261187,0.360086066,0.437743047,0,0.001996008,0.382103704,0.304446723
3226,0.67373501,0.196896802,0.36574273,0,0.001996008,0.476838208,0.30799228,0.282059813,0.415573871,0,0.001996008,0.391675197,0.258161139
3227,0.799195385,0.253804842,0.3938604,0,0.001996008,0.545390543,0.405334985,0.401822887,0.622753191,0,0.001996008,0.397372498,0.176442194
3229,0.672570852,0.186625118,0.350053449,0,0.001996008,0.485945734,0.322517404,0.336737325,0.530590505,0,0.001996008,0.335833527,0.141980347
3231,0.699273818,0.254967005,0.409710632,0,0.001996008,0.444306813,0.289563186,0.326362572,0.420389165,0,0.001996008,0.372911246,0.278884654
3232,0.654670853,0.225664911,0.340231196,0,0.001996008,0.429005941,0.314439657,0.342713491,0.493359401,0,0.001996008,0.311957361,0.161311452
3233,0.783375506,0.206349144,0.338115541,0,0.001996008,0.577026362,0.445259965,0.368419607,0.545849271,0,0.001996008,0.414955899,0.237526236
3234,0.669480167,0.222820261,0.370041498,0,0.001996008,0.446659906,0.299438669,0.282527471,0.37861319,0,0.001996008,0.386952696,0.290866977
3235,0.77181975,0.250436666,0.38201689,0,0.001996008,0.521383084,0.389802861,0.315025295,0.549792468,0,0.001996008,0.456794455,0.222027282
3236,0.923793974,0.257886391,0.394962809,0,0.001996008,0.665907583,0.528831165,0.439869392,0.690273982,0,0.001996008,0.483924582,0.233519992
3237,0.604796955,0.184374966,0.364159452,0,0.001996008,0.42042199,0.240637504,0.290495129,0.362058324,0,0.001996008,0.314301826,0.242738631
3238,0.604361637,0.220005632,0.299389489,0,0.001996008,0.384356006,0.304972148,0.317574114,0.394510713,0,0.001996008,0.286787523,0.209850925
3239,0.804813818,0.262840497,0.334086267,0,0.001996008,0.541973321,0.470727551,0.448838653,0.691439944,0,0.001996008,0.355975165,0.113373874
3240,0.822356642,0.297437417,0.379232081,0,0.001996008,0.524919226,0.443124561,0.367884204,0.571679043,0,0.001996008,0.454472438,0.2506776
3241,0.739006835,0.191001546,0.365221618,0,0.001996008,0.548005289,0.373785217,0.407065388,0.408244928,0,0.001996008,0.331941447,0.330761907
3242,0.711338841,0.265716021,0.328161514,0,0.001996008,0.44562282,0.383177326,0.360185698,0.538179281,0,0.001996008,0.351153143,0.17315956
3243,0.721201585,0.227859858,0.363120533,0,0.001996008,0.493341728,0.358081052,0.321630214,0.399221863,0,0.001996008,0.399571372,0.321979722
3244,0.553773634,0.144566077,0.331699549,0,0.001996008,0.409207557,0.222074085,0.488806088,0.387838912,0,0.001996008,0.064967546,0.165934722
3245,0.641433538,0.21279664,0.234028859,0,0.001996008,0.428636898,0.407404678,0.239341198,0.56111014,0,0.001996008,0.40209234,0.080323398
3246,0.631071302,0.222523346,0.273851162,0,0.001996008,0.408547957,0.357220141,0.225429791,0.43567507,0,0.001996008,0.405641511,0.195396233
3247,0.625170441,0.255463049,0.320213042,0,0.001996008,0.369707392,0.304957399,0.269082135,0.435872945,0,0.001996008,0.356088306,0.189297496
3248,0.680660629,0.276744553,0.320171584,0,0.001996008,0.403916076,0.360489045,0.290967098,0.491907422,0,0.001996008,0.389693531,0.188753207
3249,0.59259152,0.159746412,0.292144513,0,0.001996008,0.432845107,0.300447007,0.268433734,0.334331594,0,0.001996008,0.324157785,0.258259926
3250,0.75849853,0.212750086,0.350864588,0,0.001996008,0.545748444,0.407633942,0.409912943,0.621003555,0,0.001996008,0.348585587,0.137494975
3251,0.73187127,0.284983546,0.41337869,0,0.001996008,0.446887724,0.31849258,0.324917479,0.431010613,0,0.001996008,0.406953791,0.300860657
3252,0.678987241,0.21834279,0.237006485,0,0.001996008,0.460644451,0.441980756,0.22434932,0.599162288,0,0.001996008,0.454637921,0.079824953
3253,0.603615897,0.237799743,0.254919206,0,0.001996008,0.365816154,0.348696691,0.212807952,0.469834737,0,0.001996008,0.390807945,0.13378116
3254,0.635834745,0.263055976,0.289969216,0,0.001996008,0.372778769,0.345865529,0.273560006,0.449983545,0,0.001996008,0.362274739,0.1858512
3255,0.429642784,0.193050474,0.25874558,0,0.001996008,0.236592311,0.170897205,0.21141501,0.255446025,0,0.001996008,0.218227774,0.17419676
3256,0.614552137,0.278424292,0.332455826,0,0.001996008,0.336127845,0.282096311,0.215801369,0.397818918,0,0.001996008,0.398750768,0.216733219
3257,0.49332324,0.197654348,0.277879219,0,0.001996008,0.295668892,0.215444021,0.252419201,0.343110966,0,0.001996008,0.240904039,0.150212273
3258,0.582403507,0.217535484,0.312560762,0,0.001996008,0.364868023,0.269842745,0.295825012,0.346245908,0,0.001996008,0.286578496,0.236157599
3259,0.688385156,0.252801042,0.323944244,0,0.001996008,0.435584114,0.364440913,0.28423006,0.504190417,0,0.001996008,0.404155096,0.184194739
3260,0.70467282,0.29605218,0.365457254,0,0.001996008,0.40862064,0.339215566,0.317917031,0.445449999,0,0.001996008,0.386755789,0.259222821
3261,0.799195385,0.253804842,0.360815747,0,0.001996008,0.545390543,0.438379638,0.401822887,0.624386564,0,0.001996008,0.397372498,0.174808821
3262,0.74168123,0.3293439,0.450352615,0,0.001996008,0.41233733,0.291328615,0.250560513,0.372254193,0,0.001996008,0.491120717,0.369427037
3263,0.698042268,0.271902623,0.410306013,0,0.001996008,0.426139645,0.287736255,0.312004518,0.401020385,0,0.001996008,0.38603775,0.297021882
3264,0.739467749,0.246036555,0.355129516,0,0.001996008,0.493431193,0.384338232,0.428126877,0.589970384,0,0.001996008,0.311340872,0.149497365
3265,0.842608191,0.310474729,0.420419706,0,0.001996008,0.532133462,0.422188485,0.361368474,0.576473753,0,0.001996008,0.481239717,0.266134438
3266,0.739485626,0.236497458,0.358950633,0,0.001996008,0.502988168,0.380534993,0.365405937,0.492260236,0,0.001996008,0.374079689,0.24722539
3267,0.718455549,0.245050673,0.28934129,0,0.001996008,0.473404876,0.429114258,0.337502502,0.596301056,0,0.001996008,0.380953047,0.122154493
3268,0.534739261,0.188648355,0.312590478,0,0.001996008,0.346090906,0.222148783,0.213959288,0.317873579,0,0.001996008,0.320779973,0.216865683
3269,0.678772863,0.293599522,0.437849935,3,0.007984032,0.385173341,0.240922928,0.321460759,0.356041455,0,0.001996008,0.357312104,0.322731408
3270,0.584022453,0.211914187,0.386433912,1,0.003992016,0.372108266,0.197588541,0.320929343,0.358333864,0,0.001996008,0.26309311,0.225688589
3271,0.750767777,0.244318608,0.357158475,0,0.001996008,0.506449169,0.393609301,0.326869106,0.521687075,0,0.001996008,0.423898671,0.229080702
3272,0.520534594,0.212103276,0.225334852,0,0.001996008,0.308431319,0.295199742,0.204713,0.427526504,0,0.001996008,0.315821595,0.09300809
3273,0.688244046,0.216221562,0.238964279,0,0.001996008,0.472022484,0.449279768,0.222950547,0.605314069,0,0.001996008,0.4652935,0.082929977
3274,0.481423344,0.215001324,0.263486946,0,0.001996008,0.26642202,0.217936398,0.168259459,0.298493078,0,0.001996008,0.313163885,0.182930266
3275,0.41601989,0.169102168,0.209357256,0,0.001996008,0.246917722,0.206662634,0.18670802,0.273009724,0,0.001996008,0.22931187,0.143010166
3276,0.393977052,0.210777538,0.244884336,0,0.001996008,0.183199514,0.149092716,0.16539939,0.241250727,0,0.001996008,0.228577662,0.152726325
3277,0.540714102,0.240623748,0.25972938,0,0.001996008,0.300090354,0.280984722,0.252927986,0.359365369,0,0.001996008,0.287786116,0.181348733
3278,0.604226783,0.258122913,0.315217767,0,0.001996008,0.34610387,0.289009017,0.194678956,0.32785476,0,0.001996008,0.409547827,0.276372024
3279,0.599004,0.243545596,0.300917253,0,0.001996008,0.355458404,0.298086747,0.305693621,0.356488426,0,0.001996008,0.293310379,0.242515574
3280,0.509668475,0.227198897,0.293114407,0,0.001996008,0.282469578,0.216554068,0.214642036,0.308005134,0,0.001996008,0.29502644,0.201663341
3281,0.60923074,0.155389488,0.242803512,0,0.001996008,0.453841252,0.366427228,0.229228506,0.289286243,0,0.001996008,0.380002234,0.319944497
3282,0.466770004,0.171192179,0.325733277,2,0.005988024,0.295577825,0.141036727,0.261193776,0.336207101,4,0.00998004,0.205576228,0.130562903
3283,0.617766917,0.204055714,0.316238473,0,0.001996008,0.413711203,0.301528444,0.264028096,0.382889202,0,0.001996008,0.35373882,0.234877714
3284,0.856436415,0.251906603,0.362442584,0,0.001996008,0.604529812,0.493993831,0.385560838,0.722693311,0,0.001996008,0.470875577,0.133743104
3285,0.76673521,0.336030291,0.448863965,0,0.001996008,0.430704919,0.317871245,0.343462722,0.426442829,0,0.001996008,0.423272488,0.340292381
3286,0.710839689,0.232572929,0.272887653,0,0.001996008,0.47826676,0.437952037,0.265136693,0.606496222,0,0.001996008,0.445702996,0.104343467
3288,0.692526307,0.172429532,0.247483645,0,0.001996008,0.520096775,0.445042662,0.302257311,0.473524545,0,0.001996008,0.390268996,0.219001762
3289,0.745379025,0.263219209,0.313777594,0,0.001996008,0.482159816,0.431601432,0.363119022,0.606951897,0,0.001996008,0.382260003,0.138427129
3290,0.628295549,0.20442607,0.29062425,0,0.001996008,0.423869479,0.337671299,0.296390124,0.413350338,0,0.001996008,0.331905425,0.214945211
3291,0.79452411,0.260099523,0.315107907,0,0.001996008,0.534424587,0.479416203,0.384739766,0.657111214,0,0.001996008,0.409784344,0.137412896
3292,0.716776051,0.268021075,0.352888423,0,0.001996008,0.448754976,0.363887628,0.354351167,0.537491821,0,0.001996008,0.362424884,0.17928423
3293,0.778611071,0.282925513,0.395616819,0,0.001996008,0.495685558,0.382994252,0.351669305,0.458644391,0,0.001996008,0.426941766,0.31996668
3294,0.776798451,0.249172134,0.397811663,0,0.001996008,0.527626317,0.378986789,0.338079819,0.604856941,0,0.001996008,0.438718632,0.17194151
3295,0.763387695,0.221188441,0.342972597,0,0.001996008,0.542199255,0.420415098,0.343061046,0.459469172,0,0.001996008,0.420326649,0.303918524
3296,0.674819257,0.168050861,0.299402833,0,0.001996008,0.506768396,0.375416424,0.30784083,0.438072965,0,0.001996008,0.366978426,0.236746292
3297,0.738286873,0.216202546,0.346154718,0,0.001996008,0.522084327,0.392132155,0.313662625,0.489204254,0,0.001996008,0.424624248,0.249082619
3298,0.687665612,0.185376103,0.35428691,0,0.001996008,0.502289508,0.333378701,0.299853249,0.403805535,0,0.001996008,0.387812363,0.283860076
3299,0.778742152,0.211240963,0.351213127,0,0.001996008,0.567501189,0.427529025,0.345612551,0.585027767,0,0.001996008,0.433129601,0.193714385
3300,0.658591867,0.188848719,0.336136753,0,0.001996008,0.469743148,0.322455114,0.343707457,0.458642718,0,0.001996008,0.31488441,0.199949149
3301,0.6749827,0.24417103,0.402541841,1,0.003992016,0.43081167,0.272440859,0.29387403,0.404040058,0,0.001996008,0.381108669,0.270942642
3302,0.763037676,0.196964253,0.381428144,0,0.001996008,0.566073423,0.381609532,0.297760514,0.534027999,0,0.001996008,0.465277162,0.229009677
3303,0.800191001,0.226781271,0.369970568,0,0.001996008,0.57340973,0.430220433,0.415097352,0.663571032,0,0.001996008,0.385093649,0.136619969
3304,0.801742725,0.20425647,0.32190303,0,0.001996008,0.597486255,0.479839695,0.391624672,0.56573974,0,0.001996008,0.410118053,0.236002985
3305,0.746684624,0.169433523,0.324134458,0,0.001996008,0.577251101,0.422550166,0.438555679,0.52265027,0,0.001996008,0.308128945,0.224034354
3306,0.878484379,0.21995201,0.378884223,0,0.001996008,0.658532369,0.499600156,0.420375917,0.501409434,0,0.001996008,0.458108462,0.377074945
3307,0.614324782,0.15312029,0.282976805,0,0.001996008,0.461204491,0.331347976,0.310698805,0.39695406,0,0.001996008,0.303625977,0.217370721
3308,0.669489746,0.150798605,0.303013705,0,0.001996008,0.518691141,0.366476041,0.296064465,0.402872228,0,0.001996008,0.373425281,0.266617518
3309,0.635408748,0.162693881,0.30763774,0,0.001996008,0.472714867,0.327771008,0.351609998,0.443238695,0,0.001996008,0.28379875,0.192170053
3310,0.581184339,0.206615197,0.308734436,0,0.001996008,0.374569142,0.272449903,0.269124352,0.320251149,0,0.001996008,0.312059988,0.26093319
3311,0.609093611,0.19840919,0.32056396,0,0.001996008,0.41068442,0.288529651,0.375944369,0.440270895,0,0.001996008,0.233149241,0.168822715
3312,0.626879573,0.203666318,0.337429711,0,0.001996008,0.423213255,0.289449862,0.341025857,0.459446251,0,0.001996008,0.285853716,0.167433322
3313,0.666410772,0.200091798,0.382228831,0,0.001996008,0.466318974,0.284181941,0.312932629,0.3928486,0,0.001996008,0.353478143,0.273562172
3314,0.717127809,0.21154314,0.387405826,0,0.001996008,0.505584669,0.329721983,0.399924768,0.446376241,0,0.001996008,0.31720304,0.270751568
3315,0.491467434,0.230103124,0.290371513,0,0.001996008,0.26136431,0.20109592,0.233006061,0.299982417,0,0.001996008,0.258461373,0.191485017
3316,0.387787028,0.229334036,0.323292037,50,0.101796407,0.158452992,0.064494991,0.228471294,0.286478513,3,0.007984032,0.159315734,0.101308515
3317,0.754026302,0.245883796,0.327155985,0,0.001996008,0.508142506,0.426870318,0.313813551,0.500169254,0,0.001996008,0.440212751,0.253857049
3318,0.529204796,0.255544048,0.367713872,18,0.037924152,0.273660748,0.161490923,0.232201723,0.308607933,0,0.001996008,0.297003073,0.220596863
3320,0.578731021,0.217336328,0.376194576,2,0.005988024,0.361394693,0.202536445,0.315369505,0.353486871,0,0.001996008,0.263361516,0.22524415
3321,0.693712123,0.201690865,0.32115459,0,0.001996008,0.492021257,0.372557532,0.343594839,0.401491122,0,0.001996008,0.350117284,0.292221
3322,0.634657256,0.268317302,0.386510157,0,0.001996008,0.366339954,0.2481471,0.308941868,0.41848533,0,0.001996008,0.325715388,0.216171926
3323,0.65547594,0.22006258,0.339321243,0,0.001996008,0.43541336,0.316154696,0.270882052,0.374064136,0,0.001996008,0.384593887,0.281411803
3324,0.770869783,0.232951362,0.307301173,0,0.001996008,0.537918421,0.463568611,0.398936627,0.662390976,0,0.001996008,0.371933156,0.108478808
3325,0.475101534,0.207544553,0.31984002,4,0.00998004,0.26755698,0.155261513,0.230088364,0.297968213,0,0.001996008,0.24501317,0.17713332
3326,0.605438441,0.17914592,0.309589178,0,0.001996008,0.426292521,0.295849263,0.455971301,0.453795953,0,0.001996008,0.14946714,0.151642488
3327,0.727796706,0.216133829,0.338087479,0,0.001996008,0.511662877,0.389709227,0.411936092,0.496920341,0,0.001996008,0.315860614,0.230876365
3328,0.886835336,0.217308959,0.360226534,0,0.001996008,0.669526377,0.526608802,0.401881529,0.462910578,0,0.001996008,0.484953807,0.423924758
3329,0.808603525,0.213501392,0.372615767,0,0.001996008,0.595102133,0.435987758,0.425682166,0.69976672,0,0.001996008,0.382921359,0.108836805
3331,0.854679015,0.269508978,0.434663541,0,0.001996008,0.585170037,0.420015474,0.400257562,0.499323995,0,0.001996008,0.454421452,0.355355019
3332,0.824106169,0.191121847,0.355008197,0,0.001996008,0.632984322,0.469097972,0.361363673,0.729685376,0,0.001996008,0.462742497,0.094420793
3333,0.864910437,0.212755611,0.360251397,0,0.001996008,0.652154826,0.50465904,0.454006314,0.802689566,0,0.001996008,0.410904123,0.062220871
3334,0.553637187,0.248290718,0.330204831,0,0.001996008,0.305346469,0.223432355,0.180566219,0.297646071,0,0.001996008,0.373070968,0.255991116
3335,0.554127064,0.178049417,0.306374501,0,0.001996008,0.376077647,0.247752563,0.296887859,0.377360509,0,0.001996008,0.257239205,0.176766555
3336,0.664316591,0.180553851,0.308458344,0,0.001996008,0.48376274,0.355858247,0.306442392,0.429665559,0,0.001996008,0.357874199,0.234651032
3337,0.569491747,0.219224546,0.287106718,0,0.001996008,0.350267201,0.282385028,0.198365177,0.313423388,0,0.001996008,0.37112657,0.256068358
3338,0.624736625,0.202376646,0.276215253,0,0.001996008,0.422359979,0.348521372,0.224853736,0.332332394,0,0.001996008,0.39988289,0.292404232
3339,0.853252766,0.199843932,0.287757919,0,0.001996008,0.653408834,0.565494846,0.397012993,0.539625005,0,0.001996008,0.456239772,0.313627761
3340,0.539397032,0.221009724,0.307700394,0,0.001996008,0.318387308,0.231696638,0.245088,0.320032195,0,0.001996008,0.294309031,0.219364837
3342,0.741144113,0.199775603,0.329266686,0,0.001996008,0.54136851,0.411877427,0.279732814,0.392699568,0,0.001996008,0.461411299,0.348444545
3343,0.737656074,0.158632512,0.301657907,0,0.001996008,0.579023562,0.435998167,0.287441345,0.408228713,0,0.001996008,0.450214729,0.329427361
3344,0.880195727,0.187893087,0.316554143,0,0.001996008,0.692302639,0.563641584,0.613136157,0.651230353,0,0.001996008,0.267059569,0.228965374
3345,0.729632455,0.243960157,0.400849998,0,0.001996008,0.485672298,0.328782457,0.334916082,0.419618819,0,0.001996008,0.394716373,0.310013635
3347,0.714360182,0.281239744,0.382265617,0,0.001996008,0.433120438,0.332094566,0.346088496,0.46281196,0,0.001996008,0.368271686,0.251548222
3348,0.633982174,0.151618066,0.342778311,0,0.001996008,0.482364109,0.291203863,0.422555553,0.433880052,0,0.001996008,0.211426621,0.200102123
3349,0.679034256,0.21233255,0.383492392,1,0.003992016,0.466701706,0.295541864,0.337719342,0.482256853,0,0.001996008,0.341314915,0.196777404
3350,0.900352639,0.203614409,0.378516541,0,0.001996008,0.69673823,0.521836099,0.696302372,0.568868269,0,0.001996008,0.204050267,0.33148437
3351,0.882770965,0.196299834,0.372693117,0,0.001996008,0.686471131,0.510077848,0.696290275,0.554662666,0,0.001996008,0.18648069,0.328108298
3352,0.633332688,0.154290411,0.347886586,0,0.001996008,0.479042277,0.285446102,0.425883163,0.452487991,0,0.001996008,0.207449524,0.180844697
3353,0.639831853,0.146711117,0.353308772,0,0.001996008,0.493120736,0.286523081,0.440638909,0.482732126,0,0.001996008,0.199192945,0.157099727
3354,0.559774408,0.202118278,0.321448477,0,0.001996008,0.35765613,0.23832593,0.204274599,0.30859198,0,0.001996008,0.355499809,0.251182427
3355,0.763188158,0.188677089,0.310742778,0,0.001996008,0.574511069,0.45244538,0.288517783,0.525492106,0,0.001996008,0.474670375,0.237696052
3356,0.763084214,0.211144074,0.356831111,0,0.001996008,0.551940141,0.406253103,0.329305493,0.459728173,0,0.001996008,0.433778722,0.303356041
3357,0.512726062,0.231542511,0.350666946,10,0.021956088,0.281183551,0.162059116,0.379308697,0.363121268,0,0.001996008,0.133417365,0.149604794
3358,0.533847706,0.171854673,0.349944626,3,0.007984032,0.361993032,0.18390308,0.374137987,0.405964023,0,0.001996008,0.159709718,0.127883683
3359,0.663116499,0.202918283,0.393920818,0,0.001996008,0.460198216,0.26919568,0.318749038,0.409780064,0,0.001996008,0.34436746,0.253336434
3360,0.530720298,0.153174155,0.273621637,0,0.001996008,0.377546142,0.257098661,0.212573459,0.324888994,0,0.001996008,0.318146839,0.205831304
3361,0.644182836,0.242835196,0.41190026,3,0.007984032,0.40134764,0.232282576,0.307320294,0.422509544,0,0.001996008,0.336862542,0.221673292
3362,0.590925793,0.231493417,0.369428873,1,0.003992016,0.359432376,0.22149692,0.416831232,0.36611488,0,0.001996008,0.174094561,0.224810913
3363,0.496276813,0.17676021,0.282888643,0,0.001996008,0.319516603,0.21338817,0.204324078,0.316421546,0,0.001996008,0.291952735,0.179855267
3364,0.746310212,0.234348109,0.347506619,0,0.001996008,0.511962103,0.398803593,0.283523698,0.421930637,0,0.001996008,0.462786514,0.324379575
3365,0.692652792,0.309632334,0.452833768,2,0.005988024,0.383020459,0.239819024,0.403872793,0.475459465,8,0.017964072,0.28878,0.217193327
3366,0.60416341,0.199901068,0.230643558,0,0.001996008,0.404262342,0.373519851,0.235282781,0.36495421,0,0.001996008,0.368880629,0.239209199
3367,0.516634517,0.22032426,0.254534801,0,0.001996008,0.296310257,0.262099716,0.243731877,0.34422213,0,0.001996008,0.27290264,0.172412387
3368,0.416644994,0.203164724,0.262341359,0,0.001996008,0.213480271,0.154303635,0.211335726,0.263905356,0,0.001996008,0.205309269,0.152739638
3369,0.608411305,0.235499144,0.314235217,0,0.001996008,0.372912161,0.294176088,0.301487509,0.460893204,0,0.001996008,0.306923796,0.147518101
3370,0.472994272,0.179466211,0.28968398,0,0.001996008,0.293528061,0.183310292,0.220133912,0.275698205,0,0.001996008,0.25286036,0.197296067
3371,0.348244643,0.184219834,0.284500616,45,0.091816367,0.164024809,0.063744027,0.186898924,0.243172865,0,0.001996008,0.161345719,0.105071778
3372,0.669500898,0.212219657,0.319036134,0,0.001996008,0.457281241,0.350464764,0.215403564,0.39206419,0,0.001996008,0.454097334,0.277436707
3373,0.712041357,0.224604707,0.37517123,0,0.001996008,0.48743665,0.336870127,0.340656267,0.439619161,0,0.001996008,0.37138509,0.272422196
3374,0.683519676,0.206845213,0.346312252,0,0.001996008,0.476674463,0.337207424,0.311188024,0.423096378,0,0.001996008,0.372331651,0.260423297
3375,0.912148054,0.241636023,0.375797497,0,0.001996008,0.670512031,0.536350557,0.716638067,0.595227105,0,0.001996008,0.195509987,0.316920949
3376,0.610677377,0.177985993,0.235427903,0,0.001996008,0.432691384,0.375249474,0.229679007,0.355329758,0,0.001996008,0.38099837,0.255347619
3377,0.770143322,0.326581153,0.402754967,0,0.001996008,0.443562169,0.367388355,0.26907546,0.386116895,0,0.001996008,0.501067862,0.384026427
3378,0.57592972,0.193918612,0.29810144,0,0.001996008,0.382011108,0.27782828,0.270833936,0.371045186,0,0.001996008,0.305095784,0.204884534
3379,0.733847424,0.28457549,0.3423953,0,0.001996008,0.449271934,0.391452124,0.299267948,0.483183239,0,0.001996008,0.434579476,0.250664185
3380,0.632433177,0.179762949,0.307079026,0,0.001996008,0.452670229,0.325354151,0.307898654,0.372693873,0,0.001996008,0.324534523,0.259739304
3381,0.763386262,0.213045028,0.351659329,0,0.001996008,0.550341234,0.411726933,0.362824684,0.566154641,0,0.001996008,0.400561578,0.197231621
3382,0.547688885,0.177342416,0.326103529,1,0.003992016,0.370346469,0.221585356,0.388080623,0.397894655,0,0.001996008,0.159608262,0.149794231
3383,0.604981933,0.240808655,0.376264303,0,0.001996008,0.364173278,0.228717629,0.385435864,0.459214605,0,0.001996008,0.219546068,0.145767327
3384,0.902523951,0.175845087,0.354725988,0,0.001996008,0.726678865,0.547797963,0.620242672,0.622371377,0,0.001996008,0.28228128,0.280152574
3385,0.67306746,0.162430192,0.353210651,0,0.001996008,0.510637269,0.319856809,0.426394102,0.481148833,0,0.001996008,0.246673358,0.191918627
3386,0.5006499,0.167619468,0.371091721,9,0.01996008,0.333030433,0.129558179,0.277066341,0.374624783,0,0.001996008,0.223583559,0.126025117
