,Regulon_ID,Regulator,RegulonGene,SpearmanCorrelationExp,SpearmanCorrelationPValExp,SpearmanCorrelationEigenGene,SpearmanCorrelationPValEigenGene
282,228,ENSG00000020633,ENSG00000235360,0.396707254,7.14E-08,0.451968407,4.86E-10
283,228,ENSG00000020633,ENSG00000159399,0.43208741,3.25E-09,0.451968407,4.86E-10
284,228,ENSG00000020633,ENSG00000104812,0.360169142,1.22E-06,0.451968407,4.86E-10
285,3131,ENSG00000152192,ENSG00000148175,-0.352440359,3.30E-07,-0.342088462,7.60E-07
286,3131,ENSG00000152192,ENSG00000086730,-0.335898339,1.23E-06,-0.342088462,7.60E-07
287,3131,ENSG00000152192,ENSG00000112096,-0.27192383,0.000102221,-0.342088462,7.60E-07
288,3131,ENSG00000152192,ENSG00000146859,-0.228835849,0.001149841,-0.342088462,7.60E-07
289,3131,ENSG00000152192,ENSG00000116044,-0.229479988,0.001112388,-0.342088462,7.60E-07
290,3131,ENSG00000152192,ENSG00000164010,-0.38739971,1.58E-08,-0.342088462,7.60E-07
291,3131,ENSG00000152192,ENSG00000005893,-0.282741699,5.20E-05,-0.342088462,7.60E-07
292,3131,ENSG00000152192,ENSG00000104763,-0.211537766,0.002705782,-0.342088462,7.60E-07
293,3131,ENSG00000152192,ENSG00000165507,-0.287340512,3.87E-05,-0.342088462,7.60E-07
294,3131,ENSG00000152192,ENSG00000140497,-0.282362526,5.33E-05,-0.342088462,7.60E-07
295,621,ENSG00000066336,ENSG00000143384,0.588539424,1.54E-15,0.651186791,1.06E-19
296,621,ENSG00000066336,ENSG00000128016,0.614260622,3.89E-17,0.651186791,1.06E-19
297,621,ENSG00000066336,ENSG00000112658,0.268471627,0.000825113,0.651186791,1.06E-19
298,621,ENSG00000066336,ENSG00000142871,0.589837957,1.29E-15,0.651186791,1.06E-19
299,621,ENSG00000066336,ENSG00000109323,0.656500523,4.23E-20,0.651186791,1.06E-19
300,621,ENSG00000066336,ENSG00000122786,0.499302893,5.84E-11,0.651186791,1.06E-19
301,621,ENSG00000066336,ENSG00000185650,0.523527361,4.50E-12,0.651186791,1.06E-19
302,621,ENSG00000066336,ENSG00000137193,0.597560809,4.40E-16,0.651186791,1.06E-19
303,1263,ENSG00000162992,ENSG00000146094,-0.205473603,0.001815418,-0.375668456,4.71E-09
304,1263,ENSG00000162992,ENSG00000175482,-0.346048948,8.18E-08,-0.375668456,4.71E-09
305,1263,ENSG00000162992,ENSG00000101000,-0.345012171,8.99E-08,-0.375668456,4.71E-09
306,1263,ENSG00000162992,ENSG00000117151,-0.400159263,3.54E-10,-0.375668456,4.71E-09
307,1263,ENSG00000162992,ENSG00000054219,-0.366089918,1.22E-08,-0.375668456,4.71E-09
308,580,ENSG00000115297,ENSG00000124570,-0.154806197,0.023841949,-0.229181672,0.000751457
309,580,ENSG00000115297,ENSG00000148175,-0.155317838,0.023376378,-0.229181672,0.000751457
310,580,ENSG00000115297,ENSG00000086730,-0.193129604,0.004673337,-0.229181672,0.000751457
311,580,ENSG00000115297,ENSG00000112096,-0.147463154,0.031455341,-0.229181672,0.000751457
312,580,ENSG00000115297,ENSG00000116044,-0.222683086,0.001067857,-0.229181672,0.000751457
313,580,ENSG00000115297,ENSG00000146859,-0.109997864,0.109425533,-0.229181672,0.000751457
314,580,ENSG00000115297,ENSG00000164010,-0.243369778,0.000337056,-0.229181672,0.000751457
315,580,ENSG00000115297,ENSG00000135929,-0.116082916,0.091042706,-0.229181672,0.000751457
316,580,ENSG00000115297,ENSG00000005893,-0.131598556,0.055153613,-0.229181672,0.000751457
317,580,ENSG00000115297,ENSG00000140092,-0.188916016,0.005677223,-0.229181672,0.000751457
318,580,ENSG00000115297,ENSG00000165507,-0.171531397,0.0121658,-0.229181672,0.000751457
319,580,ENSG00000115297,ENSG00000163827,-0.124516301,0.069735231,-0.229181672,0.000751457
320,580,ENSG00000115297,ENSG00000132432,-0.141592942,0.038948094,-0.229181672,0.000751457
321,580,ENSG00000115297,ENSG00000102189,-0.192711102,0.004765367,-0.229181672,0.000751457
322,2483,ENSG00000106511,ENSG00000106392,0.39516518,9.50E-07,0.38654449,1.71E-06
323,2483,ENSG00000106511,ENSG00000105991,0.338971948,3.24E-05,0.38654449,1.71E-06
324,2483,ENSG00000106511,ENSG00000178538,0.08346194,0.319954736,0.38654449,1.71E-06
325,2483,ENSG00000106511,ENSG00000141232,0.299240415,0.000269019,0.38654449,1.71E-06
326,2483,ENSG00000106511,ENSG00000105865,0.340977413,2.89E-05,0.38654449,1.71E-06
327,2483,ENSG00000106511,ENSG00000100228,0.432356724,6.25E-08,0.38654449,1.71E-06
328,2483,ENSG00000106511,ENSG00000123496,0.135057471,0.106534283,0.38654449,1.71E-06
329,479,ENSG00000172216,ENSG00000164296,0.177718172,0.008240958,0.523035224,7.57E-17
330,479,ENSG00000172216,ENSG00000026025,0.572451722,1.50E-20,0.523035224,7.57E-17
331,479,ENSG00000172216,ENSG00000101134,0.340890214,2.18E-07,0.523035224,7.57E-17
332,479,ENSG00000172216,ENSG00000142227,0.542649454,3.03E-18,0.523035224,7.57E-17
333,479,ENSG00000172216,ENSG00000109099,0.483257919,2.83E-14,0.523035224,7.57E-17
334,346,ENSG00000159216,ENSG00000102871,0.608531031,3.79E-29,0.751785733,4.14E-51
335,346,ENSG00000159216,ENSG00000150093,0.660021147,1.19E-35,0.751785733,4.14E-51
336,346,ENSG00000159216,ENSG00000153113,0.657057687,3.05E-35,0.751785733,4.14E-51
337,346,ENSG00000159216,ENSG00000103876,0.609561825,2.88E-29,0.751785733,4.14E-51
338,346,ENSG00000159216,ENSG00000239264,0.628118451,1.77E-31,0.751785733,4.14E-51
339,346,ENSG00000159216,ENSG00000110719,0.742176655,3.47E-49,0.751785733,4.14E-51
340,346,ENSG00000159216,ENSG00000182718,0.743122863,2.27E-49,0.751785733,4.14E-51
341,346,ENSG00000159216,ENSG00000213064,0.657347616,2.78E-35,0.751785733,4.14E-51
342,346,ENSG00000159216,ENSG00000243646,0.558146963,7.70E-24,0.751785733,4.14E-51
343,346,ENSG00000159216,ENSG00000134285,0.658078564,2.21E-35,0.751785733,4.14E-51
344,346,ENSG00000159216,ENSG00000085491,0.586718099,9.78E-27,0.751785733,4.14E-51
345,346,ENSG00000159216,ENSG00000102265,0.699840014,1.24E-41,0.751785733,4.14E-51
346,346,ENSG00000159216,ENSG00000102359,0.696439619,4.39E-41,0.751785733,4.14E-51
347,346,ENSG00000159216,ENSG00000100097,0.645944712,9.51E-34,0.751785733,4.14E-51
348,1795,ENSG00000147421,ENSG00000146592,0.329206857,1.89E-08,0.23074951,0.000103366
349,1795,ENSG00000147421,ENSG00000180447,0.071361846,0.235625746,0.23074951,0.000103366
350,1795,ENSG00000147421,ENSG00000104290,0.31631469,7.07E-08,0.23074951,0.000103366
351,1795,ENSG00000147421,ENSG00000136158,0.123846515,0.039057472,0.23074951,0.000103366
352,1795,ENSG00000147421,ENSG00000146966,0.209747935,0.000430437,0.23074951,0.000103366
353,1795,ENSG00000147421,ENSG00000106511,0.096508888,0.108356447,0.23074951,0.000103366
354,1795,ENSG00000147421,ENSG00000146648,0.11913525,0.047199617,0.23074951,0.000103366
355,1795,ENSG00000147421,ENSG00000124459,0.207187039,0.000507561,0.23074951,0.000103366
356,1795,ENSG00000147421,ENSG00000071575,0.215323258,0.000298621,0.23074951,0.000103366
357,1716,ENSG00000170365,ENSG00000081087,0.162462671,0.076252019,0.210875755,0.020782595
358,1716,ENSG00000170365,ENSG00000082212,0.146093479,0.111344741,0.210875755,0.020782595
359,1716,ENSG00000170365,ENSG00000118785,0.181200083,0.047636308,0.210875755,0.020782595
360,1716,ENSG00000170365,ENSG00000119729,0.293277311,0.001150575,0.210875755,0.020782595
361,1716,ENSG00000170365,ENSG00000265972,0.117209528,0.202335324,0.210875755,0.020782595
362,1716,ENSG00000170365,ENSG00000133639,0.225967081,0.013078579,0.210875755,0.020782595
363,1716,ENSG00000170365,ENSG00000067560,0.240044448,0.008272034,0.210875755,0.020782595
364,1716,ENSG00000170365,ENSG00000152422,0.082679353,0.369310689,0.210875755,0.020782595
365,1716,ENSG00000170365,ENSG00000167552,0.218792972,0.016357726,0.210875755,0.020782595
366,1716,ENSG00000170365,ENSG00000004799,0.011486909,0.900903725,0.210875755,0.020782595
367,1717,ENSG00000170365,ENSG00000263163,0.281528957,0.000482965,0.276618516,0.000611091
368,1717,ENSG00000170365,ENSG00000136231,0.214283301,0.008460245,0.276618516,0.000611091
369,1717,ENSG00000170365,ENSG00000120800,0.265382461,0.001030285,0.276618516,0.000611091
370,1717,ENSG00000170365,ENSG00000171208,0.130151562,0.112410824,0.276618516,0.000611091
371,1717,ENSG00000170365,ENSG00000180660,0.200455131,0.013911377,0.276618516,0.000611091
372,1717,ENSG00000170365,ENSG00000104415,0.01032757,0.900181864,0.276618516,0.000611091
373,1717,ENSG00000170365,ENSG00000105810,0.223961954,0.005867351,0.276618516,0.000611091
374,1717,ENSG00000170365,ENSG00000117602,0.175920708,0.031288915,0.276618516,0.000611091
375,1717,ENSG00000170365,ENSG00000100344,0.305377128,0.000144705,0.276618516,0.000611091
376,3235,ENSG00000110851,ENSG00000091136,0.355021294,1.33E-07,0.367858457,4.26E-08
377,3235,ENSG00000110851,ENSG00000141905,0.447473579,1.10E-11,0.367858457,4.26E-08
378,3235,ENSG00000110851,ENSG00000162745,0.274568852,5.74E-05,0.367858457,4.26E-08
379,3235,ENSG00000110851,ENSG00000137507,0.274399285,5.81E-05,0.367858457,4.26E-08
380,3235,ENSG00000110851,ENSG00000074181,0.282341343,3.44E-05,0.367858457,4.26E-08
381,3611,ENSG00000166478,ENSG00000172725,0.271077529,0.001148734,0.304700544,0.000239098
382,3611,ENSG00000166478,ENSG00000100243,0.141722676,0.093668536,0.304700544,0.000239098
383,3611,ENSG00000166478,ENSG00000174903,0.361856244,1.04E-05,0.304700544,0.000239098
384,3611,ENSG00000166478,ENSG00000138030,0.167481485,0.047136258,0.304700544,0.000239098
385,3611,ENSG00000166478,ENSG00000141522,0.315565735,0.000138045,0.304700544,0.000239098
386,1351,ENSG00000182944,ENSG00000131504,0.542559844,7.40E-17,0.352658257,2.64E-07
387,1351,ENSG00000182944,ENSG00000198589,0.36349322,1.05E-07,0.352658257,2.64E-07
388,1351,ENSG00000182944,ENSG00000107554,0.265463154,0.000134396,0.352658257,2.64E-07
389,1351,ENSG00000182944,ENSG00000133961,0.235727425,0.000732159,0.352658257,2.64E-07
390,1351,ENSG00000182944,ENSG00000013588,0.14165892,0.044324419,0.352658257,2.64E-07
391,1351,ENSG00000182944,ENSG00000185499,0.109091425,0.122231508,0.352658257,2.64E-07
392,1351,ENSG00000182944,ENSG00000152104,0.145554964,0.038742907,0.352658257,2.64E-07
393,1351,ENSG00000182944,ENSG00000076716,0.191675627,0.006281733,0.352658257,2.64E-07
394,1351,ENSG00000182944,ENSG00000163251,0.380233399,2.38E-08,0.352658257,2.64E-07
395,1732,ENSG00000153879,ENSG00000071537,0.28501193,8.93E-08,0.400905259,1.47E-14
396,1732,ENSG00000153879,ENSG00000075420,0.360884254,6.77E-12,0.400905259,1.47E-14
397,1732,ENSG00000153879,ENSG00000138071,0.274382691,2.75E-07,0.400905259,1.47E-14
398,1732,ENSG00000153879,ENSG00000102024,0.292296748,4.01E-08,0.400905259,1.47E-14
399,1732,ENSG00000153879,ENSG00000144118,0.148360229,0.006130173,0.400905259,1.47E-14
400,1732,ENSG00000153879,ENSG00000135862,0.383818301,2.23E-13,0.400905259,1.47E-14
401,1732,ENSG00000153879,ENSG00000138166,0.345417908,5.82E-11,0.400905259,1.47E-14
402,1732,ENSG00000153879,ENSG00000120705,0.40185601,1.26E-14,0.400905259,1.47E-14
403,1732,ENSG00000153879,ENSG00000099250,0.31873337,1.82E-09,0.400905259,1.47E-14
404,1732,ENSG00000153879,ENSG00000282230,0.368024352,2.41E-12,0.400905259,1.47E-14
405,1732,ENSG00000153879,ENSG00000148848,0.356771354,1.21E-11,0.400905259,1.47E-14
406,1732,ENSG00000153879,ENSG00000115641,0.164652452,0.002321598,0.400905259,1.47E-14
407,1732,ENSG00000153879,ENSG00000091136,0.287972265,6.47E-08,0.400905259,1.47E-14
408,1732,ENSG00000153879,ENSG00000177189,0.321962993,1.22E-09,0.400905259,1.47E-14
409,1732,ENSG00000153879,ENSG00000100934,0.347281856,4.52E-11,0.400905259,1.47E-14
410,1732,ENSG00000153879,ENSG00000153250,0.329849892,4.52E-10,0.400905259,1.47E-14
411,1732,ENSG00000153879,ENSG00000018408,0.374796546,8.83E-13,0.400905259,1.47E-14
412,1732,ENSG00000153879,ENSG00000163399,0.272598124,3.31E-07,0.400905259,1.47E-14
413,1732,ENSG00000153879,ENSG00000127947,0.377665591,5.73E-13,0.400905259,1.47E-14
414,1732,ENSG00000153879,ENSG00000140575,0.380293438,3.84E-13,0.400905259,1.47E-14
415,3500,ENSG00000108813,ENSG00000048540,-0.264463526,0.000285939,-0.308427445,2.05E-05
416,3500,ENSG00000108813,ENSG00000132970,-0.267242334,0.00024515,-0.308427445,2.05E-05
417,3500,ENSG00000108813,ENSG00000101400,-0.28238178,0.000102901,-0.308427445,2.05E-05
418,3500,ENSG00000108813,ENSG00000037042,-0.247292709,0.000713598,-0.308427445,2.05E-05
419,3500,ENSG00000108813,ENSG00000106780,-0.149733918,0.04248889,-0.308427445,2.05E-05
420,3500,ENSG00000108813,ENSG00000139793,-0.268406833,0.000229723,-0.308427445,2.05E-05
421,3500,ENSG00000108813,ENSG00000178104,-0.271256917,0.000195696,-0.308427445,2.05E-05
422,923,ENSG00000106459,ENSG00000182944,0.747138533,2.81E-49,0.807495977,3.74E-63
423,923,ENSG00000106459,ENSG00000071626,0.69092271,1.68E-39,0.807495977,3.74E-63
424,923,ENSG00000106459,ENSG00000160633,0.735516963,4.72E-47,0.807495977,3.74E-63
425,923,ENSG00000106459,ENSG00000157212,0.773133095,1.00E-54,0.807495977,3.74E-63
426,923,ENSG00000106459,ENSG00000100426,0.70040997,5.45E-41,0.807495977,3.74E-63
427,923,ENSG00000106459,ENSG00000106144,0.695272091,3.55E-40,0.807495977,3.74E-63
428,923,ENSG00000106459,ENSG00000101868,0.639085243,2.77E-32,0.807495977,3.74E-63
429,923,ENSG00000106459,ENSG00000011304,0.735138434,5.55E-47,0.807495977,3.74E-63
430,923,ENSG00000106459,ENSG00000163029,0.648568804,1.69E-33,0.807495977,3.74E-63
431,923,ENSG00000106459,ENSG00000183808,0.60543873,2.70E-28,0.807495977,3.74E-63
432,923,ENSG00000106459,ENSG00000198604,0.682902094,2.76E-38,0.807495977,3.74E-63
433,828,ENSG00000152284,ENSG00000102871,-0.311676148,1.86E-06,-0.340463548,1.64E-07
434,828,ENSG00000152284,ENSG00000150093,-0.294917826,6.81E-06,-0.340463548,1.64E-07
435,828,ENSG00000152284,ENSG00000139329,-0.271986936,3.54E-05,-0.340463548,1.64E-07
436,828,ENSG00000152284,ENSG00000170266,-0.292058576,8.43E-06,-0.340463548,1.64E-07
437,828,ENSG00000152284,ENSG00000153113,-0.293589338,7.52E-06,-0.340463548,1.64E-07
438,828,ENSG00000152284,ENSG00000103876,-0.414382638,9.51E-11,-0.340463548,1.64E-07
439,828,ENSG00000152284,ENSG00000134470,-0.296542351,6.02E-06,-0.340463548,1.64E-07
440,828,ENSG00000152284,ENSG00000117335,-0.311310577,1.91E-06,-0.340463548,1.64E-07
441,828,ENSG00000152284,ENSG00000085063,-0.416455963,7.50E-11,-0.340463548,1.64E-07
442,828,ENSG00000152284,ENSG00000243646,-0.180852297,0.0065254,-0.340463548,1.64E-07
443,828,ENSG00000152284,ENSG00000102359,-0.306247366,2.85E-06,-0.340463548,1.64E-07
444,828,ENSG00000152284,ENSG00000034510,-0.358757901,3.08E-08,-0.340463548,1.64E-07
445,2751,ENSG00000163623,ENSG00000152601,-0.63157063,6.38E-14,-0.571861069,3.69E-11
446,2751,ENSG00000163623,ENSG00000205302,-0.528461641,1.79E-09,-0.571861069,3.69E-11
447,2751,ENSG00000163623,ENSG00000266412,-0.505323042,1.14E-08,-0.571861069,3.69E-11
448,2751,ENSG00000163623,ENSG00000121281,-0.534009249,1.12E-09,-0.571861069,3.69E-11
449,2751,ENSG00000163623,ENSG00000162616,-0.568268015,5.20E-11,-0.571861069,3.69E-11
450,2751,ENSG00000163623,ENSG00000067900,-0.516118837,4.89E-09,-0.571861069,3.69E-11
451,2981,ENSG00000187079,ENSG00000105971,0.141948414,0.08210314,0.490188219,1.68E-10
452,2981,ENSG00000187079,ENSG00000118689,0.423785291,5.89E-08,0.490188219,1.68E-10
453,2981,ENSG00000187079,ENSG00000196526,0.469776926,1.16E-09,0.490188219,1.68E-10
454,2981,ENSG00000187079,ENSG00000144724,0.414210526,1.24E-07,0.490188219,1.68E-10
455,2981,ENSG00000187079,ENSG00000003436,0.274945974,0.000634065,0.490188219,1.68E-10
456,2981,ENSG00000187079,ENSG00000121879,0.383666783,1.16E-06,0.490188219,1.68E-10
457,2981,ENSG00000187079,ENSG00000162923,0.385517602,1.02E-06,0.490188219,1.68E-10
458,3745,ENSG00000089225,ENSG00000185432,-0.263089664,2.61E-05,-0.274196511,1.14E-05
459,3745,ENSG00000089225,ENSG00000114698,-0.259197196,3.47E-05,-0.274196511,1.14E-05
460,3745,ENSG00000089225,ENSG00000101439,-0.32763157,1.22E-07,-0.274196511,1.14E-05
461,3745,ENSG00000089225,ENSG00000152661,-0.292876083,2.58E-06,-0.274196511,1.14E-05
462,3745,ENSG00000089225,ENSG00000175348,-0.173090276,0.006176255,-0.274196511,1.14E-05
463,1317,ENSG00000125952,ENSG00000132002,0.269535161,0.002680063,0.250356056,0.005415137
464,1317,ENSG00000125952,ENSG00000120875,0.145835881,0.108976846,0.250356056,0.005415137
465,1317,ENSG00000125952,ENSG00000171951,0.150448911,0.098110351,0.250356056,0.005415137
466,1317,ENSG00000125952,ENSG00000143499,0.13604806,0.135126805,0.250356056,0.005415137
467,1317,ENSG00000125952,ENSG00000118432,0.176190681,0.052225469,0.250356056,0.005415137
468,1317,ENSG00000125952,ENSG00000197635,0.24583555,0.006344822,0.250356056,0.005415137
469,310,ENSG00000111424,ENSG00000124942,0.587803786,2.26E-11,0.6787276,6.92E-16
470,310,ENSG00000111424,ENSG00000141458,0.491106729,6.80E-08,0.6787276,6.92E-16
471,310,ENSG00000111424,ENSG00000196396,0.559452018,3.10E-10,0.6787276,6.92E-16
472,310,ENSG00000111424,ENSG00000170248,0.604742443,4.18E-12,0.6787276,6.92E-16
473,310,ENSG00000111424,ENSG00000182158,0.667447865,3.06E-15,0.6787276,6.92E-16
474,310,ENSG00000111424,ENSG00000162804,0.54239904,1.33E-09,0.6787276,6.92E-16
475,1655,ENSG00000138795,ENSG00000150403,0.396917808,7.70E-07,0.533849,4.70E-12
476,1655,ENSG00000138795,ENSG00000197702,0.53139663,6.13E-12,0.533849,4.70E-12
477,1655,ENSG00000138795,ENSG00000118804,0.393005039,1.01E-06,0.533849,4.70E-12
478,1655,ENSG00000138795,ENSG00000136159,0.38536451,1.70E-06,0.533849,4.70E-12
479,1655,ENSG00000138795,ENSG00000143320,0.250307038,0.002393435,0.533849,4.70E-12
480,1655,ENSG00000138795,ENSG00000131435,0.489600063,4.12E-10,0.533849,4.70E-12
481,1655,ENSG00000138795,ENSG00000166598,0.522693277,1.54E-11,0.533849,4.70E-12
482,2132,ENSG00000175592,ENSG00000091879,0.42760412,3.59E-09,0.487671294,7.66E-12
483,2132,ENSG00000175592,ENSG00000112902,0.374397671,3.32E-07,0.487671294,7.66E-12
484,2132,ENSG00000175592,ENSG00000020577,0.438929691,1.23E-09,0.487671294,7.66E-12
485,2132,ENSG00000175592,ENSG00000282302,0.434684281,1.85E-09,0.487671294,7.66E-12
486,2132,ENSG00000175592,ENSG00000129116,0.322178683,1.37E-05,0.487671294,7.66E-12
487,2132,ENSG00000175592,ENSG00000138193,0.217727273,0.003798525,0.487671294,7.66E-12
488,2132,ENSG00000175592,ENSG00000148926,0.520906852,1.47E-13,0.487671294,7.66E-12
489,2132,ENSG00000175592,ENSG00000041982,0.512241379,4.30E-13,0.487671294,7.66E-12
490,2316,ENSG00000106536,ENSG00000172061,-0.008026942,0.932754156,-0.100169899,0.291133165
491,2316,ENSG00000106536,ENSG00000163565,-0.161757074,0.086956694,-0.100169899,0.291133165
492,2316,ENSG00000106536,ENSG00000075651,-0.030055142,0.751995191,-0.100169899,0.291133165
493,2316,ENSG00000106536,ENSG00000175105,-0.174172968,0.065033592,-0.100169899,0.291133165
494,2316,ENSG00000106536,ENSG00000154639,0.07140808,0.452292503,-0.100169899,0.291133165
495,1898,ENSG00000167034,ENSG00000071537,-0.333658639,2.76E-09,-0.356807494,1.70E-10
496,1898,ENSG00000167034,ENSG00000166233,-0.288353402,3.41E-07,-0.356807494,1.70E-10
497,1898,ENSG00000167034,ENSG00000138071,-0.290741787,2.70E-07,-0.356807494,1.70E-10
498,1898,ENSG00000167034,ENSG00000102024,-0.248138186,1.28E-05,-0.356807494,1.70E-10
499,1898,ENSG00000167034,ENSG00000135862,-0.363594915,7.18E-11,-0.356807494,1.70E-10
500,1898,ENSG00000167034,ENSG00000138166,-0.336428241,2.00E-09,-0.356807494,1.70E-10
501,1898,ENSG00000167034,ENSG00000167004,-0.280463282,7.29E-07,-0.356807494,1.70E-10
502,1898,ENSG00000167034,ENSG00000120705,-0.252951988,8.58E-06,-0.356807494,1.70E-10
503,1898,ENSG00000167034,ENSG00000112893,-0.266453199,2.65E-06,-0.356807494,1.70E-10
504,1898,ENSG00000167034,ENSG00000282230,-0.182057666,0.001486537,-0.356807494,1.70E-10
505,1898,ENSG00000167034,ENSG00000143870,-0.326096584,6.52E-09,-0.356807494,1.70E-10
506,1898,ENSG00000167034,ENSG00000084234,-0.357930235,1.48E-10,-0.356807494,1.70E-10
507,1898,ENSG00000167034,ENSG00000177189,-0.319180203,1.40E-08,-0.356807494,1.70E-10
508,1898,ENSG00000167034,ENSG00000153827,-0.341381459,1.12E-09,-0.356807494,1.70E-10
509,1898,ENSG00000167034,ENSG00000153250,-0.323217627,9.00E-09,-0.356807494,1.70E-10
510,1898,ENSG00000167034,ENSG00000118762,-0.323640234,8.58E-09,-0.356807494,1.70E-10
511,1898,ENSG00000167034,ENSG00000074695,-0.269806609,1.96E-06,-0.356807494,1.70E-10
512,1898,ENSG00000167034,ENSG00000163399,-0.290587557,2.74E-07,-0.356807494,1.70E-10
513,1898,ENSG00000167034,ENSG00000128595,-0.320505534,1.21E-08,-0.356807494,1.70E-10
514,2806,ENSG00000089116,ENSG00000198369,-0.183732757,0.029191852,-0.250853925,0.002696816
515,2806,ENSG00000089116,ENSG00000113532,-0.010649186,0.900262303,-0.250853925,0.002696816
516,2806,ENSG00000089116,ENSG00000100596,-0.262152609,0.00168781,-0.250853925,0.002696816
517,2806,ENSG00000089116,ENSG00000172667,-0.303435353,0.000254542,-0.250853925,0.002696816
518,2806,ENSG00000089116,ENSG00000130517,-0.261764625,0.001715775,-0.250853925,0.002696816
519,3139,ENSG00000151615,ENSG00000198369,-0.413810181,4.28E-12,-0.447203021,4.33E-14
520,3139,ENSG00000151615,ENSG00000119042,-0.363633117,1.75E-09,-0.447203021,4.33E-14
521,3139,ENSG00000151615,ENSG00000116717,-0.341245523,1.86E-08,-0.447203021,4.33E-14
522,3139,ENSG00000151615,ENSG00000127603,-0.22799224,0.000221562,-0.447203021,4.33E-14
