Regulon_ID,Regulator,Gene
2501,ENSG00000184058,ENSG00000159352
2501,ENSG00000184058,ENSG00000119714
2502,ENSG00000184058,ENSG00000081248
2502,ENSG00000184058,ENSG00000251369
2502,ENSG00000184058,ENSG00000086967
2502,ENSG00000184058,ENSG00000100092
2502,ENSG00000184058,ENSG00000188778
2503,ENSG00000106852,ENSG00000101400
2503,ENSG00000106852,ENSG00000119737
2503,ENSG00000106852,ENSG00000152661
2503,ENSG00000106852,ENSG00000069702
2503,ENSG00000106852,ENSG00000108231
2503,ENSG00000106852,ENSG00000114805
2503,ENSG00000106852,ENSG00000048540
2503,ENSG00000106852,ENSG00000196482
2503,ENSG00000106852,ENSG00000211455
2503,ENSG00000106852,ENSG00000080709
2503,ENSG00000106852,ENSG00000155324
2503,ENSG00000106852,ENSG00000068976
2504,ENSG00000106852,ENSG00000137710
2504,ENSG00000106852,ENSG00000100439
2504,ENSG00000106852,ENSG00000164292
2504,ENSG00000106852,ENSG00000144451
2504,ENSG00000106852,ENSG00000240583
2504,ENSG00000106852,ENSG00000106823
2504,ENSG00000106852,ENSG00000129654
2504,ENSG00000106852,ENSG00000135916
2504,ENSG00000106852,ENSG00000155324
2504,ENSG00000106852,ENSG00000234078
2505,ENSG00000106852,ENSG00000011132
2505,ENSG00000106852,ENSG00000138136
2505,ENSG00000106852,ENSG00000214078
2505,ENSG00000106852,ENSG00000104953
2505,ENSG00000106852,ENSG00000142528
2505,ENSG00000106852,ENSG00000105810
2505,ENSG00000106852,ENSG00000101384
2506,ENSG00000106852,ENSG00000196616
2506,ENSG00000106852,ENSG00000106809
2506,ENSG00000106852,ENSG00000078081
2506,ENSG00000106852,ENSG00000153234
2506,ENSG00000106852,ENSG00000163815
2506,ENSG00000106852,ENSG00000198542
2506,ENSG00000106852,ENSG00000163520
2507,ENSG00000106852,ENSG00000106638
2507,ENSG00000106852,ENSG00000011198
2507,ENSG00000106852,ENSG00000129083
2507,ENSG00000106852,ENSG00000197448
2507,ENSG00000106852,ENSG00000167553
2508,ENSG00000128652,ENSG00000126016
2508,ENSG00000128652,ENSG00000141469
2508,ENSG00000128652,ENSG00000101400
2508,ENSG00000128652,ENSG00000119737
2508,ENSG00000128652,ENSG00000152661
2508,ENSG00000128652,ENSG00000148700
2508,ENSG00000128652,ENSG00000078114
2508,ENSG00000128652,ENSG00000048540
2508,ENSG00000128652,ENSG00000196482
2508,ENSG00000128652,ENSG00000080709
2508,ENSG00000128652,ENSG00000068976
2509,ENSG00000128652,ENSG00000152049
2509,ENSG00000128652,ENSG00000059804
2509,ENSG00000128652,ENSG00000113615
2509,ENSG00000128652,ENSG00000069667
2509,ENSG00000128652,ENSG00000110888
2509,ENSG00000128652,ENSG00000079931
2509,ENSG00000128652,ENSG00000258227
2509,ENSG00000128652,ENSG00000073792
2509,ENSG00000128652,ENSG00000154734
2509,ENSG00000128652,ENSG00000101384
2510,ENSG00000128652,ENSG00000099250
2510,ENSG00000128652,ENSG00000282230
2510,ENSG00000128652,ENSG00000102024
2510,ENSG00000128652,ENSG00000143870
2510,ENSG00000128652,ENSG00000144118
2510,ENSG00000128652,ENSG00000116406
2510,ENSG00000128652,ENSG00000091136
2510,ENSG00000128652,ENSG00000120705
2510,ENSG00000128652,ENSG00000127947
2510,ENSG00000128652,ENSG00000128595
2511,ENSG00000128652,ENSG00000110841
2511,ENSG00000128652,ENSG00000183853
2511,ENSG00000128652,ENSG00000102359
2511,ENSG00000128652,ENSG00000140416
2511,ENSG00000128652,ENSG00000153976
2511,ENSG00000128652,ENSG00000145730
2511,ENSG00000128652,ENSG00000100221
2511,ENSG00000128652,ENSG00000149948
2512,ENSG00000128652,ENSG00000121440
2512,ENSG00000128652,ENSG00000140455
2512,ENSG00000128652,ENSG00000198604
2512,ENSG00000128652,ENSG00000038427
2512,ENSG00000128652,ENSG00000114423
2512,ENSG00000128652,ENSG00000136758
2513,ENSG00000128652,ENSG00000169554
2513,ENSG00000128652,ENSG00000143815
2513,ENSG00000128652,ENSG00000162702
2513,ENSG00000128652,ENSG00000171681
2513,ENSG00000128652,ENSG00000012983
2514,ENSG00000128652,ENSG00000164741
2514,ENSG00000128652,ENSG00000170852
2514,ENSG00000128652,ENSG00000067082
2514,ENSG00000128652,ENSG00000177606
2514,ENSG00000128652,ENSG00000150347
2515,ENSG00000164920,ENSG00000106511
2515,ENSG00000164920,ENSG00000173402
2515,ENSG00000164920,ENSG00000187678
2515,ENSG00000164920,ENSG00000012232
2515,ENSG00000164920,ENSG00000179314
2515,ENSG00000164920,ENSG00000132670
2515,ENSG00000164920,ENSG00000102271
2515,ENSG00000164920,ENSG00000125398
2515,ENSG00000164920,ENSG00000164056
2515,ENSG00000164920,ENSG00000101265
2516,ENSG00000164920,ENSG00000157551
2516,ENSG00000164920,ENSG00000143196
2516,ENSG00000164920,ENSG00000117122
2516,ENSG00000164920,ENSG00000122641
2516,ENSG00000164920,ENSG00000114529
2516,ENSG00000164920,ENSG00000149273
2516,ENSG00000164920,ENSG00000123892
2516,ENSG00000164920,ENSG00000182795
2516,ENSG00000164920,ENSG00000162851
2517,ENSG00000164920,ENSG00000014641
2517,ENSG00000164920,ENSG00000128609
2517,ENSG00000164920,ENSG00000140941
2517,ENSG00000164920,ENSG00000119801
2517,ENSG00000164920,ENSG00000123091
2517,ENSG00000164920,ENSG00000160221
2517,ENSG00000164920,ENSG00000034713
2517,ENSG00000164920,ENSG00000118564
2518,ENSG00000164920,ENSG00000187678
2518,ENSG00000164920,ENSG00000164631
2518,ENSG00000164920,ENSG00000151746
2518,ENSG00000164920,ENSG00000146950
2518,ENSG00000164920,ENSG00000196083
2518,ENSG00000164920,ENSG00000127603
2518,ENSG00000164920,ENSG00000166170
2518,ENSG00000164920,ENSG00000164056
2519,ENSG00000112333,ENSG00000198369
2519,ENSG00000112333,ENSG00000180447
2519,ENSG00000112333,ENSG00000104290
2519,ENSG00000112333,ENSG00000038382
2519,ENSG00000112333,ENSG00000116717
2519,ENSG00000112333,ENSG00000133110
2519,ENSG00000112333,ENSG00000071575
2519,ENSG00000112333,ENSG00000244405
2519,ENSG00000112333,ENSG00000196639
2519,ENSG00000112333,ENSG00000187678
2519,ENSG00000112333,ENSG00000136158
2519,ENSG00000112333,ENSG00000138802
2519,ENSG00000112333,ENSG00000151746
2519,ENSG00000112333,ENSG00000132670
2519,ENSG00000112333,ENSG00000136193
2519,ENSG00000112333,ENSG00000163638
2519,ENSG00000112333,ENSG00000102271
2519,ENSG00000112333,ENSG00000164056
2519,ENSG00000112333,ENSG00000249992
2519,ENSG00000112333,ENSG00000101265
2520,ENSG00000112333,ENSG00000164111
2520,ENSG00000112333,ENSG00000180447
2520,ENSG00000112333,ENSG00000104290
2520,ENSG00000112333,ENSG00000106511
2520,ENSG00000112333,ENSG00000064545
2520,ENSG00000112333,ENSG00000138434
2520,ENSG00000112333,ENSG00000071575
2520,ENSG00000112333,ENSG00000187678
2520,ENSG00000112333,ENSG00000136158
2520,ENSG00000112333,ENSG00000132670
2520,ENSG00000112333,ENSG00000102271
2520,ENSG00000112333,ENSG00000125398
2520,ENSG00000112333,ENSG00000164056
2520,ENSG00000112333,ENSG00000101265
2521,ENSG00000112333,ENSG00000143320
2521,ENSG00000112333,ENSG00000213853
2521,ENSG00000112333,ENSG00000150630
2521,ENSG00000112333,ENSG00000196611
2521,ENSG00000112333,ENSG00000139725
2521,ENSG00000112333,ENSG00000196505
2521,ENSG00000112333,ENSG00000143367
2521,ENSG00000112333,ENSG00000112378
2521,ENSG00000112333,ENSG00000137124
2521,ENSG00000112333,ENSG00000115884
2521,ENSG00000112333,ENSG00000182795
2521,ENSG00000112333,ENSG00000176142
2522,ENSG00000112333,ENSG00000186591
2522,ENSG00000112333,ENSG00000122644
2522,ENSG00000112333,ENSG00000164741
2522,ENSG00000112333,ENSG00000142192
2522,ENSG00000112333,ENSG00000173852
2522,ENSG00000112333,ENSG00000177606
2522,ENSG00000112333,ENSG00000150347
2522,ENSG00000112333,ENSG00000148154
2523,ENSG00000112333,ENSG00000282972
2523,ENSG00000112333,ENSG00000117632
2523,ENSG00000112333,ENSG00000134594
2523,ENSG00000112333,ENSG00000124194
2523,ENSG00000112333,ENSG00000189159
2523,ENSG00000112333,ENSG00000144834
2524,ENSG00000112333,ENSG00000112531
2524,ENSG00000112333,ENSG00000118946
2524,ENSG00000112333,ENSG00000010810
2524,ENSG00000112333,ENSG00000136451
2524,ENSG00000112333,ENSG00000169760
2524,ENSG00000112333,ENSG00000006468
2525,ENSG00000112333,ENSG00000082014
2525,ENSG00000112333,ENSG00000174021
2525,ENSG00000112333,ENSG00000164929
2525,ENSG00000112333,ENSG00000138785
2525,ENSG00000112333,ENSG00000185238
2525,ENSG00000112333,ENSG00000056736
2526,ENSG00000112333,ENSG00000136051
2526,ENSG00000112333,ENSG00000034677
2526,ENSG00000112333,ENSG00000113916
2526,ENSG00000112333,ENSG00000129116
2526,ENSG00000112333,ENSG00000136044
2526,ENSG00000112333,ENSG00000170961
2527,ENSG00000112333,ENSG00000148824
2527,ENSG00000112333,ENSG00000153048
2527,ENSG00000112333,ENSG00000138604
2527,ENSG00000112333,ENSG00000178694
2527,ENSG00000112333,ENSG00000096717
2528,ENSG00000112333,ENSG00000171476
2528,ENSG00000112333,ENSG00000164296
2528,ENSG00000112333,ENSG00000026025
2528,ENSG00000112333,ENSG00000142227
2528,ENSG00000112333,ENSG00000109099
2529,ENSG00000112333,ENSG00000274641
2529,ENSG00000112333,ENSG00000276966
2529,ENSG00000112333,ENSG00000171848
2529,ENSG00000112333,ENSG00000273983
2529,ENSG00000112333,ENSG00000141570
2530,ENSG00000112333,ENSG00000149658
2530,ENSG00000112333,ENSG00000152518
2530,ENSG00000112333,ENSG00000168003
2530,ENSG00000112333,ENSG00000136193
2530,ENSG00000112333,ENSG00000135424
2531,ENSG00000177732,ENSG00000164164
2531,ENSG00000177732,ENSG00000104290
2531,ENSG00000177732,ENSG00000196083
2531,ENSG00000177732,ENSG00000127603
2531,ENSG00000177732,ENSG00000116717
2531,ENSG00000177732,ENSG00000133110
2531,ENSG00000177732,ENSG00000038382
2531,ENSG00000177732,ENSG00000123983
2531,ENSG00000177732,ENSG00000187678
2531,ENSG00000177732,ENSG00000136158
2531,ENSG00000177732,ENSG00000138802
2531,ENSG00000177732,ENSG00000163638
2531,ENSG00000177732,ENSG00000249992
2531,ENSG00000177732,ENSG00000175040
2531,ENSG00000177732,ENSG00000119042
2531,ENSG00000177732,ENSG00000144566
2531,ENSG00000177732,ENSG00000071575
2531,ENSG00000177732,ENSG00000135318
2531,ENSG00000177732,ENSG00000139318
2531,ENSG00000177732,ENSG00000090863
2531,ENSG00000177732,ENSG00000196639
2531,ENSG00000177732,ENSG00000106070
2531,ENSG00000177732,ENSG00000061337
2531,ENSG00000177732,ENSG00000151746
2531,ENSG00000177732,ENSG00000196569
2531,ENSG00000177732,ENSG00000197977
2531,ENSG00000177732,ENSG00000102531
2532,ENSG00000177732,ENSG00000157551
2532,ENSG00000177732,ENSG00000111816
2532,ENSG00000177732,ENSG00000143196
2532,ENSG00000177732,ENSG00000158747
2532,ENSG00000177732,ENSG00000150630
2532,ENSG00000177732,ENSG00000173801
2532,ENSG00000177732,ENSG00000141738
2532,ENSG00000177732,ENSG00000112378
2532,ENSG00000177732,ENSG00000115884
2532,ENSG00000177732,ENSG00000123892
2532,ENSG00000177732,ENSG00000182795
2532,ENSG00000177732,ENSG00000162851
2532,ENSG00000177732,ENSG00000122641
2532,ENSG00000177732,ENSG00000198018
2532,ENSG00000177732,ENSG00000143320
2532,ENSG00000177732,ENSG00000135373
2532,ENSG00000177732,ENSG00000114529
2532,ENSG00000177732,ENSG00000196611
2532,ENSG00000177732,ENSG00000181885
2532,ENSG00000177732,ENSG00000112655
2532,ENSG00000177732,ENSG00000149273
2532,ENSG00000177732,ENSG00000176142
2532,ENSG00000177732,ENSG00000189143
2533,ENSG00000177732,ENSG00000108518
2533,ENSG00000177732,ENSG00000076662
2533,ENSG00000177732,ENSG00000135535
2533,ENSG00000177732,ENSG00000120708
2533,ENSG00000177732,ENSG00000182240
2533,ENSG00000177732,ENSG00000182718
2533,ENSG00000177732,ENSG00000213064
2533,ENSG00000177732,ENSG00000085063
2533,ENSG00000177732,ENSG00000064012
2533,ENSG00000177732,ENSG00000085491
2533,ENSG00000177732,ENSG00000126903
2533,ENSG00000177732,ENSG00000103876
2533,ENSG00000177732,ENSG00000117335
2533,ENSG00000177732,ENSG00000153250
2533,ENSG00000177732,ENSG00000134285
2533,ENSG00000177732,ENSG00000102359
2533,ENSG00000177732,ENSG00000262795
2533,ENSG00000177732,ENSG00000034510
2533,ENSG00000177732,ENSG00000128595
2533,ENSG00000177732,ENSG00000196975
2533,ENSG00000177732,ENSG00000275779
2534,ENSG00000177732,ENSG00000134215
2534,ENSG00000177732,ENSG00000180447
2534,ENSG00000177732,ENSG00000101346
2534,ENSG00000177732,ENSG00000179761
2534,ENSG00000177732,ENSG00000213339
2534,ENSG00000177732,ENSG00000071575
2534,ENSG00000177732,ENSG00000123983
2534,ENSG00000177732,ENSG00000147119
2534,ENSG00000177732,ENSG00000215440
2534,ENSG00000177732,ENSG00000187678
2534,ENSG00000177732,ENSG00000136158
2534,ENSG00000177732,ENSG00000068078
2534,ENSG00000177732,ENSG00000012232
2534,ENSG00000177732,ENSG00000197461
2534,ENSG00000177732,ENSG00000197977
2534,ENSG00000177732,ENSG00000132670
2534,ENSG00000177732,ENSG00000109819
2534,ENSG00000177732,ENSG00000102271
2534,ENSG00000177732,ENSG00000182732
2534,ENSG00000177732,ENSG00000101265
2535,ENSG00000177732,ENSG00000188295
2535,ENSG00000177732,ENSG00000100296
2535,ENSG00000177732,ENSG00000109255
2535,ENSG00000177732,ENSG00000074266
2535,ENSG00000177732,ENSG00000000457
2535,ENSG00000177732,ENSG00000177054
2535,ENSG00000177732,ENSG00000196150
2535,ENSG00000177732,ENSG00000113272
2535,ENSG00000177732,ENSG00000173145
2535,ENSG00000177732,ENSG00000139343
2535,ENSG00000177732,ENSG00000130713
2535,ENSG00000177732,ENSG00000119640
2535,ENSG00000177732,ENSG00000121989
2535,ENSG00000177732,ENSG00000170779
2535,ENSG00000177732,ENSG00000135801
2535,ENSG00000177732,ENSG00000125691
2535,ENSG00000177732,ENSG00000146109
2535,ENSG00000177732,ENSG00000126226
2536,ENSG00000177732,ENSG00000118217
2536,ENSG00000177732,ENSG00000004897
2536,ENSG00000177732,ENSG00000111737
2536,ENSG00000177732,ENSG00000168259
2536,ENSG00000177732,ENSG00000198162
2536,ENSG00000177732,ENSG00000107372
2536,ENSG00000177732,ENSG00000119396
2536,ENSG00000177732,ENSG00000084093
2536,ENSG00000177732,ENSG00000048828
2536,ENSG00000177732,ENSG00000125484
2536,ENSG00000177732,ENSG00000198301
2536,ENSG00000177732,ENSG00000107554
2536,ENSG00000177732,ENSG00000153046
2536,ENSG00000177732,ENSG00000188554
2536,ENSG00000177732,ENSG00000086061
2536,ENSG00000177732,ENSG00000116132
2536,ENSG00000177732,ENSG00000133704
2537,ENSG00000177732,ENSG00000151474
2537,ENSG00000177732,ENSG00000184635
2537,ENSG00000177732,ENSG00000140455
2537,ENSG00000177732,ENSG00000140262
2537,ENSG00000177732,ENSG00000154380
2537,ENSG00000177732,ENSG00000115524
2537,ENSG00000177732,ENSG00000114423
2537,ENSG00000177732,ENSG00000147421
2537,ENSG00000177732,ENSG00000165512
2537,ENSG00000177732,ENSG00000198604
2537,ENSG00000177732,ENSG00000011258
2537,ENSG00000177732,ENSG00000038427
2538,ENSG00000177732,ENSG00000108691
2538,ENSG00000177732,ENSG00000115009
2538,ENSG00000177732,ENSG00000069399
2538,ENSG00000177732,ENSG00000129450
2538,ENSG00000177732,ENSG00000150687
2538,ENSG00000177732,ENSG00000173846
2538,ENSG00000177732,ENSG00000188641
2538,ENSG00000177732,ENSG00000008517
2538,ENSG00000177732,ENSG00000124731
2538,ENSG00000177732,ENSG00000166741
2538,ENSG00000177732,ENSG00000231968
2539,ENSG00000177732,ENSG00000173473
2539,ENSG00000177732,ENSG00000153774
2539,ENSG00000177732,ENSG00000138386
2539,ENSG00000177732,ENSG00000143379
2539,ENSG00000177732,ENSG00000125482
2539,ENSG00000177732,ENSG00000168411
2539,ENSG00000177732,ENSG00000136937
2539,ENSG00000177732,ENSG00000130856
2539,ENSG00000177732,ENSG00000183337
2540,ENSG00000177732,ENSG00000117602
2540,ENSG00000177732,ENSG00000136231
2540,ENSG00000177732,ENSG00000171208
2540,ENSG00000177732,ENSG00000180660
2540,ENSG00000177732,ENSG00000104415
2540,ENSG00000177732,ENSG00000105810
2540,ENSG00000177732,ENSG00000100344
2540,ENSG00000177732,ENSG00000123610
2541,ENSG00000177732,ENSG00000074964
2541,ENSG00000177732,ENSG00000107551
2541,ENSG00000177732,ENSG00000282243
2541,ENSG00000177732,ENSG00000064692
2541,ENSG00000177732,ENSG00000175745
2541,ENSG00000177732,ENSG00000169862
2541,ENSG00000177732,ENSG00000172201
2541,ENSG00000177732,ENSG00000109846
2542,ENSG00000177732,ENSG00000158092
2542,ENSG00000177732,ENSG00000068697
2542,ENSG00000177732,ENSG00000067167
2542,ENSG00000177732,ENSG00000136560
2542,ENSG00000177732,ENSG00000164647
2542,ENSG00000177732,ENSG00000081320
2542,ENSG00000177732,ENSG00000123268
2543,ENSG00000177732,ENSG00000143337
2543,ENSG00000177732,ENSG00000171444
2543,ENSG00000177732,ENSG00000277401
2543,ENSG00000177732,ENSG00000072415
2543,ENSG00000177732,ENSG00000112992
2543,ENSG00000177732,ENSG00000137275
2544,ENSG00000177732,ENSG00000127399
2544,ENSG00000177732,ENSG00000007062
2544,ENSG00000177732,ENSG00000164778
2544,ENSG00000177732,ENSG00000078399
2544,ENSG00000177732,ENSG00000077092
2544,ENSG00000177732,ENSG00000106537
2545,ENSG00000123405,ENSG00000157551
2545,ENSG00000123405,ENSG00000136986
2545,ENSG00000123405,ENSG00000169583
2545,ENSG00000123405,ENSG00000198018
2545,ENSG00000123405,ENSG00000158747
2545,ENSG00000123405,ENSG00000135373
2545,ENSG00000123405,ENSG00000213853
2545,ENSG00000123405,ENSG00000114529
2545,ENSG00000123405,ENSG00000141738
2545,ENSG00000123405,ENSG00000163435
2545,ENSG00000123405,ENSG00000139725
2545,ENSG00000123405,ENSG00000143367
2545,ENSG00000123405,ENSG00000100065
2545,ENSG00000123405,ENSG00000206053
2545,ENSG00000123405,ENSG00000184363
2545,ENSG00000123405,ENSG00000149273
2545,ENSG00000123405,ENSG00000182795
2545,ENSG00000123405,ENSG00000189143
2546,ENSG00000123405,ENSG00000111737
2546,ENSG00000123405,ENSG00000168259
2546,ENSG00000123405,ENSG00000198162
2546,ENSG00000123405,ENSG00000107372
2546,ENSG00000123405,ENSG00000084093
2546,ENSG00000123405,ENSG00000125484
2546,ENSG00000123405,ENSG00000153046
2546,ENSG00000123405,ENSG00000107554
2546,ENSG00000123405,ENSG00000155903
2546,ENSG00000123405,ENSG00000003056
2546,ENSG00000123405,ENSG00000133704
2547,ENSG00000123405,ENSG00000179477
2547,ENSG00000123405,ENSG00000102385
2547,ENSG00000123405,ENSG00000170214
2547,ENSG00000123405,ENSG00000123453
2547,ENSG00000123405,ENSG00000105227
2548,ENSG00000263001,ENSG00000071537
2548,ENSG00000263001,ENSG00000099331
2548,ENSG00000263001,ENSG00000127666
2548,ENSG00000263001,ENSG00000102024
2548,ENSG00000263001,ENSG00000165029
2548,ENSG00000263001,ENSG00000120705
2548,ENSG00000263001,ENSG00000172037
2548,ENSG00000263001,ENSG00000070366
2548,ENSG00000263001,ENSG00000213585
2548,ENSG00000263001,ENSG00000175505
2548,ENSG00000263001,ENSG00000112893
2548,ENSG00000263001,ENSG00000106366
2548,ENSG00000263001,ENSG00000099139
2548,ENSG00000263001,ENSG00000091136
2548,ENSG00000263001,ENSG00000177189
2548,ENSG00000263001,ENSG00000118762
2548,ENSG00000263001,ENSG00000074695
2548,ENSG00000263001,ENSG00000123384
2548,ENSG00000263001,ENSG00000277354
2549,ENSG00000263001,ENSG00000122641
2549,ENSG00000263001,ENSG00000136986
2549,ENSG00000263001,ENSG00000198018
2549,ENSG00000263001,ENSG00000175793
2549,ENSG00000263001,ENSG00000143320
2549,ENSG00000263001,ENSG00000196611
2549,ENSG00000263001,ENSG00000143367
2549,ENSG00000263001,ENSG00000137124
2549,ENSG00000263001,ENSG00000182795
2549,ENSG00000263001,ENSG00000162851
2549,ENSG00000263001,ENSG00000189143
2550,ENSG00000263001,ENSG00000133321
2550,ENSG00000263001,ENSG00000148908
2550,ENSG00000263001,ENSG00000027697
2550,ENSG00000263001,ENSG00000117091
2550,ENSG00000263001,ENSG00000118292
2550,ENSG00000263001,ENSG00000169442
2550,ENSG00000263001,ENSG00000136147
2550,ENSG00000263001,ENSG00000205220
2550,ENSG00000263001,ENSG00000100911
2550,ENSG00000263001,ENSG00000042493
2550,ENSG00000263001,ENSG00000137752
2551,ENSG00000263001,ENSG00000171603
2551,ENSG00000263001,ENSG00000197694
2551,ENSG00000263001,ENSG00000091157
2551,ENSG00000263001,ENSG00000157103
2551,ENSG00000263001,ENSG00000115306
2551,ENSG00000263001,ENSG00000103034
2551,ENSG00000263001,ENSG00000105270
2551,ENSG00000263001,ENSG00000196914
2551,ENSG00000263001,ENSG00000020129
2551,ENSG00000263001,ENSG00000103723
2551,ENSG00000263001,ENSG00000221890
2552,ENSG00000263001,ENSG00000139352
2552,ENSG00000263001,ENSG00000148516
2552,ENSG00000263001,ENSG00000118946
2552,ENSG00000263001,ENSG00000010810
2552,ENSG00000263001,ENSG00000137726
2552,ENSG00000263001,ENSG00000180891
2552,ENSG00000263001,ENSG00000169760
2552,ENSG00000263001,ENSG00000006468
2553,ENSG00000263001,ENSG00000150995
2553,ENSG00000263001,ENSG00000141367
2553,ENSG00000263001,ENSG00000198961
2553,ENSG00000263001,ENSG00000164924
2553,ENSG00000263001,ENSG00000007168
2553,ENSG00000263001,ENSG00000108946
2553,ENSG00000263001,ENSG00000114573
2554,ENSG00000263001,ENSG00000140332
2554,ENSG00000263001,ENSG00000026950
2554,ENSG00000263001,ENSG00000168484
2554,ENSG00000263001,ENSG00000125378
2554,ENSG00000263001,ENSG00000105369
2554,ENSG00000263001,ENSG00000114378
2555,ENSG00000263001,ENSG00000162734
2555,ENSG00000263001,ENSG00000172201
2555,ENSG00000263001,ENSG00000007372
2555,ENSG00000263001,ENSG00000064692
2555,ENSG00000263001,ENSG00000175745
2556,ENSG00000263001,ENSG00000112640
2556,ENSG00000263001,ENSG00000007168
2556,ENSG00000263001,ENSG00000151422
2556,ENSG00000263001,ENSG00000132912
2556,ENSG00000263001,ENSG00000109458
2557,ENSG00000282712,ENSG00000101417
2557,ENSG00000282712,ENSG00000108786
2557,ENSG00000282712,ENSG00000141232
2557,ENSG00000282712,ENSG00000244005
2557,ENSG00000282712,ENSG00000133794
2557,ENSG00000282712,ENSG00000154274
2558,ENSG00000175745,ENSG00000170370
2558,ENSG00000175745,ENSG00000174628
2558,ENSG00000175745,ENSG00000128311
2558,ENSG00000175745,ENSG00000130703
2558,ENSG00000175745,ENSG00000133943
2558,ENSG00000175745,ENSG00000122512
2558,ENSG00000175745,ENSG00000143457
2558,ENSG00000175745,ENSG00000168118
2558,ENSG00000175745,ENSG00000106077
2558,ENSG00000175745,ENSG00000143514
2558,ENSG00000175745,ENSG00000137936
2558,ENSG00000175745,ENSG00000113594
2558,ENSG00000175745,ENSG00000101417
2558,ENSG00000175745,ENSG00000166971
2558,ENSG00000175745,ENSG00000046647
2558,ENSG00000175745,ENSG00000151012
2558,ENSG00000175745,ENSG00000198125
2558,ENSG00000175745,ENSG00000174669
2558,ENSG00000175745,ENSG00000205213
2559,ENSG00000175745,ENSG00000083838
2559,ENSG00000175745,ENSG00000137802
2559,ENSG00000175745,ENSG00000127527
2559,ENSG00000175745,ENSG00000102921
2559,ENSG00000175745,ENSG00000142453
2559,ENSG00000175745,ENSG00000130764
2559,ENSG00000175745,ENSG00000122515
2559,ENSG00000175745,ENSG00000070444
2559,ENSG00000175745,ENSG00000142655
2559,ENSG00000175745,ENSG00000160953
2559,ENSG00000175745,ENSG00000101216
2559,ENSG00000175745,ENSG00000185070
2559,ENSG00000175745,ENSG00000005206
2559,ENSG00000175745,ENSG00000139625
2559,ENSG00000175745,ENSG00000010322
2559,ENSG00000175745,ENSG00000178950
2559,ENSG00000175745,ENSG00000105373
2560,ENSG00000175745,ENSG00000119042
2560,ENSG00000175745,ENSG00000038382
2560,ENSG00000175745,ENSG00000127603
2560,ENSG00000175745,ENSG00000116717
2560,ENSG00000175745,ENSG00000166170
2560,ENSG00000175745,ENSG00000144566
2560,ENSG00000175745,ENSG00000123983
2560,ENSG00000175745,ENSG00000174343
2560,ENSG00000175745,ENSG00000083312
2560,ENSG00000175745,ENSG00000135318
2560,ENSG00000175745,ENSG00000244405
2560,ENSG00000175745,ENSG00000196639
2560,ENSG00000175745,ENSG00000187678
2560,ENSG00000175745,ENSG00000136158
2560,ENSG00000175745,ENSG00000151746
2560,ENSG00000175745,ENSG00000164056
2560,ENSG00000175745,ENSG00000116016
2561,ENSG00000175745,ENSG00000113441
2561,ENSG00000175745,ENSG00000075223
2561,ENSG00000175745,ENSG00000119514
2561,ENSG00000175745,ENSG00000007944
2561,ENSG00000175745,ENSG00000116977
2561,ENSG00000175745,ENSG00000111885
2561,ENSG00000175745,ENSG00000141448
2561,ENSG00000175745,ENSG00000134996
2561,ENSG00000175745,ENSG00000035687
2561,ENSG00000175745,ENSG00000117143
2562,ENSG00000175745,ENSG00000081087
2562,ENSG00000175745,ENSG00000198189
2562,ENSG00000175745,ENSG00000213614
2562,ENSG00000175745,ENSG00000117151
2562,ENSG00000175745,ENSG00000130066
2562,ENSG00000175745,ENSG00000026103
2562,ENSG00000175745,ENSG00000185043
2562,ENSG00000175745,ENSG00000116489
2562,ENSG00000175745,ENSG00000005893
2563,ENSG00000175745,ENSG00000130962
2563,ENSG00000175745,ENSG00000163947
2563,ENSG00000175745,ENSG00000171503
2563,ENSG00000175745,ENSG00000006016
2563,ENSG00000175745,ENSG00000100380
2563,ENSG00000175745,ENSG00000090861
2563,ENSG00000175745,ENSG00000152583
2563,ENSG00000175745,ENSG00000111540
2563,ENSG00000175745,ENSG00000058668
2564,ENSG00000175745,ENSG00000158470
2564,ENSG00000175745,ENSG00000170852
2564,ENSG00000175745,ENSG00000067082
2564,ENSG00000175745,ENSG00000142192
2564,ENSG00000175745,ENSG00000177606
2564,ENSG00000175745,ENSG00000150347
2564,ENSG00000175745,ENSG00000148154
2565,ENSG00000175745,ENSG00000174628
2565,ENSG00000175745,ENSG00000120885
2565,ENSG00000175745,ENSG00000106012
2565,ENSG00000175745,ENSG00000100228
2565,ENSG00000175745,ENSG00000131095
2565,ENSG00000175745,ENSG00000105499
2565,ENSG00000175745,ENSG00000135744
2566,ENSG00000175745,ENSG00000115919
2566,ENSG00000175745,ENSG00000159322
2566,ENSG00000175745,ENSG00000069974
2566,ENSG00000175745,ENSG00000049860
2566,ENSG00000175745,ENSG00000110852
2566,ENSG00000175745,ENSG00000107960
2567,ENSG00000175745,ENSG00000104880
2567,ENSG00000175745,ENSG00000198646
2567,ENSG00000175745,ENSG00000178921
2567,ENSG00000175745,ENSG00000011451
2567,ENSG00000175745,ENSG00000100836
2567,ENSG00000175745,ENSG00000178252
2568,ENSG00000175745,ENSG00000204859
2568,ENSG00000175745,ENSG00000065029
2568,ENSG00000175745,ENSG00000100271
2568,ENSG00000175745,ENSG00000176842
2568,ENSG00000175745,ENSG00000177303
2569,ENSG00000175745,ENSG00000161638
